Frequency 	 |S21| 	 Phase(S21) 	 ExtPhase(S21) 	 CorPhase(S21)	 ExtCorPhase(S21)	 |S12| 	 Phase(S12)	 ExtPhase(S12) 	 CorPhase(S12)	 ExtCorPhase(S12)
GHz 	 dB 	 deg 	 deg 	 deg	 deg	 dB 	 deg 	 deg 	 deg	 deg
5.00000000e-001	-6.35959341e+001	7.50107732e+000	7.50107732e+000	2.75856294e+001	2.75856294e+001	-6.12968781e+001	2.03860229e+001	2.03860229e+001	-2.76610229e+001	-2.76610229e+001
5.01000000e-001	-5.18744953e+001	5.63290346e+001	5.63290346e+001	-2.61235320e+001	-2.61235320e+001	-5.66206311e+001	1.51886467e+001	1.51886467e+001	4.31366317e+001	4.31366317e+001
5.02000000e-001	-6.59423518e+001	5.39737644e+001	5.39737644e+001	7.66368712e+000	7.66368712e+000	-6.04394457e+001	8.54679464e+001	8.54679464e+001	2.82563928e+000	2.82563928e+000
5.03000000e-001	-6.49739019e+001	8.82155172e+001	8.82155172e+001	-2.31056375e+001	-2.31056375e+001	-5.98011420e+001	1.69105023e+001	1.69105023e+001	-5.40943055e+001	-5.40943055e+001
5.04000000e-001	-5.79245196e+001	-3.06626724e+001	-3.06626724e+001	-5.88444564e+001	-5.88444564e+001	-6.39399573e+001	1.74887162e+001	1.74887162e+001	1.55585007e+001	1.55585007e+001
5.05000000e-001	-5.94126765e+001	4.59230738e+001	4.59230738e+001	-2.21302922e+000	-2.21302922e+000	-6.28297106e+001	-3.56973346e+001	-3.56973346e+001	3.38706107e+001	3.38706107e+001
5.06000000e-001	-6.37139601e+001	-5.97829457e+001	-5.97829457e+001	1.94820712e+001	1.94820712e+001	-6.13792449e+001	-7.87359032e+001	-7.87359032e+001	-5.21057467e+000	-5.21057467e+000
5.07000000e-001	-6.09579750e+001	-4.44424996e+001	-4.44424996e+001	3.35416858e+001	3.35416858e+001	-5.54744178e+001	-3.80085550e+001	-3.80085550e+001	6.45761058e+001	6.45761058e+001
5.08000000e-001	-6.10296126e+001	-3.63719798e+001	-3.63719798e+001	-4.28512499e+000	-4.28512499e+000	-6.47803802e+001	-3.22865645e+001	-3.22865645e+001	1.91887240e+001	1.91887240e+001
5.09000000e-001	-5.77044620e+001	-3.94540520e+001	-3.94540520e+001	-5.24879849e+001	-5.24879849e+001	-7.58819768e+001	5.84768107e+001	5.84768107e+001	-3.44573012e+000	-3.44573012e+000
5.10000000e-001	-5.50182140e+001	-5.13689652e+001	-5.13689652e+001	2.93774000e+001	2.93774000e+001	-6.56009496e+001	3.04722379e+000	3.04722379e+000	1.65733467e+001	1.65733467e+001
5.11000000e-001	-5.83345365e+001	-4.79909808e+001	-4.79909808e+001	-5.02625420e+001	-5.02625420e+001	-5.56553183e+001	-7.92414383e+001	-7.92414383e+001	3.28493109e+001	3.28493109e+001
5.12000000e-001	-6.19843846e+001	2.73049492e+001	2.73049492e+001	5.90710795e+001	5.90710795e+001	-7.94617012e+001	-9.58164664e+000	-9.58164664e+000	-4.32649253e+000	-4.32649253e+000
5.13000000e-001	-6.37876778e+001	1.10611711e+001	1.10611711e+001	4.94533605e+001	4.94533605e+001	-6.22153739e+001	-3.49407200e+001	-3.49407200e+001	3.77215360e+001	3.77215360e+001
5.14000000e-001	-5.67033383e+001	-5.81088461e+001	-5.81088461e+001	-6.37433964e+001	-6.37433964e+001	-6.13962897e+001	7.34196856e+001	7.34196856e+001	-4.77923874e+001	-4.77923874e+001
5.15000000e-001	-6.12729337e+001	1.10308161e+001	1.10308161e+001	2.94042188e+001	2.94042188e+001	-6.23784669e+001	-6.32409140e+001	1.16759086e+002	-1.40433360e+001	-1.40433360e+001
5.16000000e-001	-6.30918325e+001	-4.11388574e+001	-4.11388574e+001	1.45509394e+001	1.45509394e+001	-5.97815938e+001	-5.33780284e+000	1.74662197e+002	8.57430359e+001	8.57430359e+001
5.17000000e-001	-5.31918434e+001	3.90640012e+001	3.90640012e+001	-8.87725935e+001	-8.87725935e+001	-6.05174082e+001	3.99707412e+001	2.19970741e+002	3.54072274e+001	3.54072274e+001
5.18000000e-001	-6.39750678e+001	1.97611805e+001	1.97611805e+001	3.14391405e+001	3.14391405e+001	-7.16366445e+001	2.40425876e+000	1.82404259e+002	8.72246470e+000	8.72246470e+000
5.19000000e-001	-6.58611059e+001	-5.04520528e+001	-5.04520528e+001	-1.24902709e+001	-1.24902709e+001	-6.06054513e+001	3.65177396e+001	2.16517740e+002	-3.48032812e+001	-3.48032812e+001
5.20000000e-001	-6.19052058e+001	-6.32547242e+001	-6.32547242e+001	-1.52896786e+000	-1.52896786e+000	-6.76309039e+001	-8.55637851e+001	9.44362149e+001	-3.30467312e+000	-3.30467312e+000
5.21000000e-001	-5.78607710e+001	7.48017107e+001	-1.05198289e+002	1.20454508e+001	1.20454508e+001	-5.34989687e+001	3.60422440e+000	1.83604224e+002	-7.59159865e+001	-7.59159865e+001
5.22000000e-001	-5.83347675e+001	8.08720551e+001	-9.91279449e+001	-4.22073676e+001	-4.22073676e+001	-5.69002360e+001	-3.28252603e+001	1.47174740e+002	5.11552320e+001	5.11552320e+001
5.23000000e-001	-6.47610508e+001	8.72806556e+001	-9.27193444e+001	2.06503302e+000	2.06503302e+000	-6.95737225e+001	-5.90837936e+000	1.74091621e+002	6.36942123e-001	6.36942123e-001
5.24000000e-001	-5.42883501e+001	7.36343891e+000	-1.72636561e+002	7.12347004e+001	7.12347004e+001	-5.57735945e+001	7.07882228e+001	2.50788223e+002	-6.75381622e+001	-6.75381622e+001
5.25000000e-001	-5.53875824e+001	-4.43542128e+001	-2.24354213e+002	-7.62102673e+001	1.03789733e+002	-6.39592967e+001	8.54743057e+001	2.65474306e+002	1.84229927e+000	1.84229927e+000
5.26000000e-001	-5.85010733e+001	-6.88929920e+001	-2.48892992e+002	-3.66131450e+001	1.43386855e+002	-7.61323351e+001	2.09860803e+001	2.00986080e+002	5.39321999e+000	5.39321999e+000
5.27000000e-001	-6.04670782e+001	-6.69243499e+001	-2.46924350e+002	2.11572585e+001	2.01157259e+002	-6.38308126e+001	-6.89013004e+001	1.11098700e+002	5.09102154e+001	5.09102154e+001
5.28000000e-001	-6.02664977e+001	3.87316772e+001	-1.41268323e+002	4.35393445e+001	2.23539345e+002	-5.93544444e+001	3.30778110e+001	2.13077811e+002	-4.00177454e+001	-4.00177454e+001
5.29000000e-001	-6.73359965e+001	2.89640031e+001	-1.51035997e+002	-2.80846685e+001	1.51915331e+002	-5.90158047e+001	3.33954187e+001	2.13395419e+002	-4.40582274e+001	-4.40582274e+001
5.30000000e-001	-6.72994793e+001	2.25169010e+001	-1.57483099e+002	1.77234720e+001	1.97723472e+002	-6.87676125e+001	6.22429048e+001	2.42242905e+002	-1.97510656e+000	-1.97510656e+000
5.31000000e-001	-6.08535300e+001	1.72141268e+000	-1.78278587e+002	3.84519511e+001	2.18451951e+002	-6.40851322e+001	3.16863580e+001	2.11686358e+002	-1.60606474e+001	-1.60606474e+001
5.32000000e-001	-6.18362864e+001	2.43986449e+001	-1.55601355e+002	2.24727558e+001	2.02472756e+002	-6.06083312e+001	3.98522821e+001	2.19852282e+002	-8.23394277e+000	-8.23394277e+000
5.33000000e-001	-5.62698180e+001	3.54591144e+001	-1.44540886e+002	5.59790476e+001	2.35979048e+002	-6.00438811e+001	5.60360563e+001	2.36036056e+002	-1.68670302e+001	-1.68670302e+001
5.34000000e-001	-7.07128975e+001	-2.84699111e+001	-2.08469911e+002	-3.57966186e+001	1.44203381e+002	-5.87947381e+001	-3.79382496e+001	1.42061750e+002	3.56088071e+001	3.56088071e+001
5.35000000e-001	-7.29213739e+001	-8.14126764e-001	-1.80814127e+002	1.57193058e+001	1.95719306e+002	-6.22440795e+001	2.97750064e+001	2.09775006e+002	8.41809386e+000	8.41809386e+000
5.36000000e-001	-5.77129796e+001	7.00331721e+001	-1.09966828e+002	-2.89248664e+000	1.77107513e+002	-5.65670630e+001	-1.44895004e+001	1.65510500e+002	8.25785178e+001	8.25785178e+001
5.37000000e-001	-6.67122783e+001	3.06995104e+001	-1.49300490e+002	-1.50170584e+001	1.64982942e+002	-5.71587853e+001	2.97133779e+001	2.09713378e+002	-8.00871944e+001	9.99128056e+001
