Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-1.584863e-001	-2.235799e+000	-2.235799e+000	-6.024017e+001	5.380212e+001	5.380212e+001	-5.865836e+001	1.826888e+001	1.826888e+001	-1.720575e-001	-1.985866e+000	-1.985866e+000	
5.010000e-001	-1.665486e-001	-2.216674e+000	-2.216674e+000	-7.020036e+001	3.443487e+001	3.443487e+001	-7.459266e+001	6.388639e+001	6.388639e+001	-1.689574e-001	-2.059668e+000	-2.059668e+000	
5.020000e-001	-1.601788e-001	-2.271082e+000	-2.271082e+000	-6.561825e+001	-6.381452e+001	-6.381452e+001	-7.190343e+001	2.150847e+001	2.150847e+001	-1.701394e-001	-2.036315e+000	-2.036315e+000	
5.030000e-001	-1.703039e-001	-2.251162e+000	-2.251162e+000	-6.010301e+001	1.131666e+001	1.131666e+001	-6.761524e+001	5.711332e+001	5.711332e+001	-1.679653e-001	-2.106142e+000	-2.106142e+000	
5.040000e-001	-1.834132e-001	-2.300371e+000	-2.300371e+000	-6.606268e+001	-1.835209e+001	-1.835209e+001	-6.365752e+001	8.044682e+000	8.044682e+000	-1.701043e-001	-1.988963e+000	-1.988963e+000	
5.050000e-001	-1.788828e-001	-2.297446e+000	-2.297446e+000	-6.489119e+001	-2.425283e+001	-2.425283e+001	-6.480762e+001	7.696797e+001	7.696797e+001	-1.761514e-001	-2.041409e+000	-2.041409e+000	
5.060000e-001	-1.706129e-001	-2.302906e+000	-2.302906e+000	-6.073478e+001	-6.797841e+001	-6.797841e+001	-6.569969e+001	-1.919965e+001	-1.919965e+001	-1.743926e-001	-2.012250e+000	-2.012250e+000	
5.070000e-001	-1.679244e-001	-2.251432e+000	-2.251432e+000	-5.981794e+001	-5.892081e+001	-5.892081e+001	-6.666801e+001	-3.128339e+001	-3.128339e+001	-1.631774e-001	-2.125216e+000	-2.125216e+000	
5.080000e-001	-1.770160e-001	-2.284273e+000	-2.284273e+000	-6.422793e+001	-6.207211e+001	-6.207211e+001	-7.520541e+001	2.830767e+001	2.830767e+001	-1.704270e-001	-2.126233e+000	-2.126233e+000	
5.090000e-001	-1.618274e-001	-2.345414e+000	-2.345414e+000	-6.593872e+001	-8.807513e+001	-8.807513e+001	-6.994807e+001	-5.546679e+001	-5.546679e+001	-1.769088e-001	-2.076261e+000	-2.076261e+000	
5.100000e-001	-1.609242e-001	-2.331343e+000	-2.331343e+000	-6.247415e+001	-3.650293e+000	-3.650293e+000	-8.194531e+001	8.706797e+001	-9.293203e+001	-1.742089e-001	-2.108558e+000	-2.108558e+000	
5.110000e-001	-1.765537e-001	-2.371292e+000	-2.371292e+000	-6.897492e+001	5.770821e+001	5.770821e+001	-7.519596e+001	1.210057e+001	-1.678994e+002	-1.762529e-001	-2.124177e+000	-2.124177e+000	
5.120000e-001	-1.652919e-001	-2.378991e+000	-2.378991e+000	-6.358299e+001	2.995766e+001	2.995766e+001	-7.193722e+001	-4.545002e+001	-2.254500e+002	-1.751280e-001	-2.083708e+000	-2.083708e+000	
5.130000e-001	-1.592434e-001	-2.323348e+000	-2.323348e+000	-6.876064e+001	-4.024430e+001	-4.024430e+001	-6.592684e+001	-5.382058e+001	-2.338206e+002	-1.738387e-001	-2.080748e+000	-2.080748e+000	
5.140000e-001	-1.678406e-001	-2.308120e+000	-2.308120e+000	-6.009846e+001	5.940497e+001	5.940497e+001	-6.028788e+001	7.156767e+001	-1.084323e+002	-1.761303e-001	-2.118493e+000	-2.118493e+000	
5.150000e-001	-1.663742e-001	-2.327851e+000	-2.327851e+000	-6.554492e+001	2.914804e+001	2.914804e+001	-6.472204e+001	-1.682671e+001	-1.968267e+002	-1.687272e-001	-2.138910e+000	-2.138910e+000	
5.160000e-001	-1.677319e-001	-2.382633e+000	-2.382633e+000	-6.024704e+001	5.860578e+001	5.860578e+001	-6.476104e+001	-3.210061e+001	-2.121006e+002	-1.729263e-001	-2.081367e+000	-2.081367e+000	
5.170000e-001	-1.633212e-001	-2.329519e+000	-2.329519e+000	-7.930981e+001	-3.774237e+001	-3.774237e+001	-6.583560e+001	3.605843e+001	-1.439416e+002	-1.737449e-001	-2.155372e+000	-2.155372e+000	
5.180000e-001	-1.760230e-001	-2.372522e+000	-2.372522e+000	-8.034347e+001	-8.265962e+001	-8.265962e+001	-6.459914e+001	9.858822e-002	-1.799014e+002	-1.708163e-001	-2.169374e+000	-2.169374e+000	
5.190000e-001	-1.584150e-001	-2.386153e+000	-2.386153e+000	-6.063002e+001	-1.680786e+001	-1.680786e+001	-5.952053e+001	8.666730e+001	-9.333270e+001	-1.648687e-001	-2.115189e+000	-2.115189e+000	
5.200000e-001	-1.797786e-001	-2.357159e+000	-2.357159e+000	-6.024149e+001	-8.520588e+001	-8.520588e+001	-6.693574e+001	3.366750e+001	-1.463325e+002	-1.779343e-001	-2.159983e+000	-2.159983e+000	
5.210000e-001	-1.721253e-001	-2.421652e+000	-2.421652e+000	-6.492999e+001	7.056563e+001	-1.094344e+002	-7.353460e+001	-3.519865e+001	-2.151986e+002	-1.713083e-001	-2.207138e+000	-2.207138e+000	
5.220000e-001	-1.738891e-001	-2.451670e+000	-2.451670e+000	-7.136424e+001	3.217790e+001	-1.478221e+002	-6.651739e+001	5.214313e+000	-1.747857e+002	-1.677465e-001	-2.252558e+000	-2.252558e+000	
5.230000e-001	-1.772090e-001	-2.413361e+000	-2.413361e+000	-6.709971e+001	-3.529675e+001	-2.152968e+002	-6.861516e+001	4.516624e+001	-1.348338e+002	-1.729010e-001	-2.210672e+000	-2.210672e+000	
5.240000e-001	-1.719276e-001	-2.418117e+000	-2.418117e+000	-6.755962e+001	5.062618e+000	-1.749374e+002	-7.245805e+001	1.801018e+001	-1.619898e+002	-1.728045e-001	-2.195039e+000	-2.195039e+000	
5.250000e-001	-1.678408e-001	-2.424133e+000	-2.424133e+000	-7.061143e+001	7.910073e+001	-1.008993e+002	-6.428273e+001	3.727810e+001	-1.427219e+002	-1.639164e-001	-2.183376e+000	-2.183376e+000	
5.260000e-001	-1.799851e-001	-2.368792e+000	-2.368792e+000	-5.956878e+001	7.854371e+001	-1.014563e+002	-6.644423e+001	4.673373e+001	-1.332663e+002	-1.731892e-001	-2.223803e+000	-2.223803e+000	
5.270000e-001	-1.634056e-001	-2.412369e+000	-2.412369e+000	-6.811192e+001	-2.129110e+001	-2.012911e+002	-6.245308e+001	-8.748085e+001	-2.674808e+002	-1.667951e-001	-2.244153e+000	-2.244153e+000	
5.280000e-001	-1.759512e-001	-2.410511e+000	-2.410511e+000	-7.788626e+001	2.075602e+001	-1.592440e+002	-6.539215e+001	7.859043e+000	-1.721410e+002	-1.715468e-001	-2.278032e+000	-2.278032e+000	
5.290000e-001	-1.691226e-001	-2.422316e+000	-2.422316e+000	-6.481155e+001	-7.926418e+001	-2.592642e+002	-6.710870e+001	4.580826e+001	-1.341917e+002	-1.768174e-001	-2.200672e+000	-2.200672e+000	
5.300000e-001	-1.673012e-001	-2.455418e+000	-2.455418e+000	-6.344649e+001	2.680830e+001	-1.531917e+002	-6.203310e+001	4.616873e+001	-1.338313e+002	-1.684050e-001	-2.260733e+000	-2.260733e+000	
5.310000e-001	-1.797441e-001	-2.423714e+000	-2.423714e+000	-7.337186e+001	-8.886032e+001	-2.688603e+002	-6.413963e+001	-3.073209e+001	-2.107321e+002	-1.678437e-001	-2.225303e+000	-2.225303e+000	
5.320000e-001	-1.693226e-001	-2.465794e+000	-2.465794e+000	-6.620772e+001	4.711606e+001	-1.328839e+002	-6.472355e+001	7.341679e+001	-1.065832e+002	-1.704153e-001	-2.237849e+000	-2.237849e+000	
5.330000e-001	-1.826680e-001	-2.474629e+000	-2.474629e+000	-6.155928e+001	-5.010616e+001	-2.301062e+002	-6.884601e+001	-3.097621e+001	-2.109762e+002	-1.658449e-001	-2.222836e+000	-2.222836e+000	
5.340000e-001	-1.703165e-001	-2.402090e+000	-2.402090e+000	-6.528194e+001	2.727234e+001	-1.527277e+002	-6.197974e+001	-5.713907e+001	-2.371391e+002	-1.668899e-001	-2.175488e+000	-2.175488e+000	
5.350000e-001	-1.717148e-001	-2.418170e+000	-2.418170e+000	-7.790282e+001	-5.650626e+001	-2.365063e+002	-7.589202e+001	-7.595205e+001	-2.559520e+002	-1.755842e-001	-2.271281e+000	-2.271281e+000	
5.360000e-001	-1.771587e-001	-2.503972e+000	-2.503972e+000	-6.576991e+001	2.921645e+001	-1.507836e+002	-7.232862e+001	5.097168e+001	-1.290283e+002	-1.754482e-001	-2.209070e+000	-2.209070e+000	
5.370000e-001	-1.600000e-001	-2.404098e+000	-2.404098e+000	-6.566645e+001	7.582037e+001	-1.041796e+002	-7.414201e+001	8.871762e+001	-9.128238e+001	-1.743554e-001	-2.323723e+000	-2.323723e+000	
5.380000e-001	-1.806178e-001	-2.479340e+000	-2.479340e+000	-7.060872e+001	1.756195e+001	-1.624381e+002	-7.899703e+001	6.029987e+001	-1.197001e+002	-1.674492e-001	-2.259105e+000	-2.259105e+000	
5.390000e-001	-1.753250e-001	-2.482049e+000	-2.482049e+000	-6.905357e+001	-5.928055e+001	-2.392806e+002	-6.259355e+001	-2.293683e+001	-2.029368e+002	-1.740110e-001	-2.263939e+000	-2.263939e+000	
