Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-3.157315e+000	-8.441238e+000	-8.441238e+000	-5.524682e+001	-6.380281e+001	-6.380281e+001	-5.962712e+001	6.336867e+001	6.336867e+001	-3.024626e+000	-7.877075e+000	-7.877075e+000	
5.010000e-001	-3.152308e+000	-8.483801e+000	-8.483801e+000	-5.900541e+001	6.036060e+001	6.036060e+001	-5.825070e+001	8.665495e+001	8.665495e+001	-3.014503e+000	-7.979543e+000	-7.979543e+000	
5.020000e-001	-3.157997e+000	-8.545779e+000	-8.545779e+000	-5.324002e+001	7.899137e+001	7.899137e+001	-5.988819e+001	-8.862316e+001	9.137684e+001	-3.008656e+000	-7.951537e+000	-7.951537e+000	
5.030000e-001	-3.165790e+000	-8.457581e+000	-8.457581e+000	-6.263313e+001	3.272517e+001	3.272517e+001	-5.456573e+001	8.001726e+001	8.001726e+001	-3.010434e+000	-8.015347e+000	-8.015347e+000	
5.040000e-001	-3.164686e+000	-8.549865e+000	-8.549865e+000	-5.587880e+001	-8.217229e+001	-8.217229e+001	-6.070785e+001	7.922083e+001	7.922083e+001	-3.001850e+000	-7.950444e+000	-7.950444e+000	
5.050000e-001	-3.150564e+000	-8.541000e+000	-8.541000e+000	-5.672850e+001	7.553458e+001	-1.044654e+002	-5.925429e+001	7.748474e+001	7.748474e+001	-3.010371e+000	-8.045572e+000	-8.045572e+000	
5.060000e-001	-3.158810e+000	-8.572528e+000	-8.572528e+000	-5.348175e+001	8.528799e+001	-9.471201e+001	-5.317120e+001	6.963208e+001	6.963208e+001	-3.011994e+000	-8.015608e+000	-8.015608e+000	
5.070000e-001	-3.164959e+000	-8.565262e+000	-8.565262e+000	-5.603472e+001	7.250736e+001	-1.074926e+002	-5.584970e+001	8.553266e+001	8.553266e+001	-2.999165e+000	-8.097243e+000	-8.097243e+000	
5.080000e-001	-3.169851e+000	-8.579811e+000	-8.579811e+000	-5.744563e+001	5.991487e+001	-1.200851e+002	-5.611116e+001	4.460414e+001	4.460414e+001	-3.010355e+000	-8.075804e+000	-8.075804e+000	
5.090000e-001	-3.162174e+000	-8.641557e+000	-8.641557e+000	-6.035302e+001	7.576174e+001	-1.042383e+002	-5.720326e+001	6.509461e+001	6.509461e+001	-3.016659e+000	-8.157020e+000	-8.157020e+000	
5.100000e-001	-3.172713e+000	-8.722763e+000	-8.722763e+000	-5.745592e+001	6.990404e+001	-1.100960e+002	-5.490566e+001	8.726242e+001	8.726242e+001	-3.020572e+000	-8.199228e+000	-8.199228e+000	
5.110000e-001	-3.170421e+000	-8.655716e+000	-8.655716e+000	-5.590824e+001	7.672768e+001	-1.032723e+002	-5.536305e+001	6.050781e+001	6.050781e+001	-3.008924e+000	-8.183346e+000	-8.183346e+000	
5.120000e-001	-3.173068e+000	-8.544451e+000	-8.544451e+000	-5.372046e+001	-8.602380e+001	-8.602380e+001	-6.181989e+001	5.519469e+001	5.519469e+001	-3.013393e+000	-8.209269e+000	-8.209269e+000	
5.130000e-001	-3.148073e+000	-8.746287e+000	-8.746287e+000	-6.175793e+001	3.218687e+001	3.218687e+001	-5.668084e+001	4.830014e+001	4.830014e+001	-2.998521e+000	-8.180912e+000	-8.180912e+000	
5.140000e-001	-3.155968e+000	-8.746296e+000	-8.746296e+000	-5.851550e+001	5.304322e+001	5.304322e+001	-5.302964e+001	-6.439861e+001	-6.439861e+001	-3.003057e+000	-8.230648e+000	-8.230648e+000	
5.150000e-001	-3.143837e+000	-8.739493e+000	-8.739493e+000	-5.744721e+001	-8.671606e+001	-8.671606e+001	-5.525083e+001	7.705460e+001	-1.029454e+002	-2.997002e+000	-8.212193e+000	-8.212193e+000	
5.160000e-001	-3.146353e+000	-8.709493e+000	-8.709493e+000	-5.215817e+001	5.262444e+001	5.262444e+001	-5.816361e+001	8.552282e+001	-9.447718e+001	-2.997898e+000	-8.238017e+000	-8.238017e+000	
5.170000e-001	-3.158825e+000	-8.846661e+000	-8.846661e+000	-5.453734e+001	8.687833e+001	8.687833e+001	-5.435632e+001	7.919321e+001	-1.008068e+002	-3.014733e+000	-8.296128e+000	-8.296128e+000	
5.180000e-001	-3.157126e+000	-8.770590e+000	-8.770590e+000	-5.617907e+001	7.316059e+001	7.316059e+001	-5.361555e+001	6.556049e+001	-1.144395e+002	-2.995188e+000	-8.237251e+000	-8.237251e+000	
5.190000e-001	-3.152090e+000	-8.856699e+000	-8.856699e+000	-5.505060e+001	7.557804e+001	7.557804e+001	-5.632980e+001	-8.888951e+001	-8.888951e+001	-3.012383e+000	-8.321151e+000	-8.321151e+000	
5.200000e-001	-3.169911e+000	-8.832231e+000	-8.832231e+000	-5.951519e+001	8.296680e+001	8.296680e+001	-5.506194e+001	8.056126e+001	-9.943874e+001	-3.009030e+000	-8.422659e+000	-8.422659e+000	
5.210000e-001	-3.147994e+000	-8.842710e+000	-8.842710e+000	-5.796984e+001	-8.836956e+001	9.163044e+001	-5.434305e+001	7.394958e+001	-1.060504e+002	-3.004393e+000	-8.388066e+000	-8.388066e+000	
5.220000e-001	-3.151924e+000	-8.919700e+000	-8.919700e+000	-5.765653e+001	4.790785e+001	2.279079e+002	-6.144520e+001	5.082964e+001	-1.291704e+002	-2.994599e+000	-8.404027e+000	-8.404027e+000	
5.230000e-001	-3.161018e+000	-8.807586e+000	-8.807586e+000	-5.583986e+001	7.918641e+001	2.591864e+002	-5.571226e+001	6.293487e+001	-1.170651e+002	-3.005490e+000	-8.428127e+000	-8.428127e+000	
5.240000e-001	-3.163745e+000	-8.885935e+000	-8.885935e+000	-6.217364e+001	5.204293e+001	2.320429e+002	-5.704986e+001	7.247878e+001	-1.075212e+002	-3.007138e+000	-8.414537e+000	-8.414537e+000	
5.250000e-001	-3.165458e+000	-8.904584e+000	-8.904584e+000	-5.709294e+001	-8.780631e+001	9.219369e+001	-6.142385e+001	-7.513611e+001	-7.513611e+001	-3.006445e+000	-8.458849e+000	-8.458849e+000	
5.260000e-001	-3.167242e+000	-8.985011e+000	-8.985011e+000	-5.507773e+001	7.783611e+001	7.783611e+001	-5.575123e+001	-6.972235e+001	-6.972235e+001	-3.003158e+000	-8.474273e+000	-8.474273e+000	
5.270000e-001	-3.164257e+000	-8.933782e+000	-8.933782e+000	-6.622860e+001	2.647141e+001	2.647141e+001	-5.474536e+001	5.359900e+001	5.359900e+001	-3.005225e+000	-8.477304e+000	-8.477304e+000	
5.280000e-001	-3.166662e+000	-8.989383e+000	-8.989383e+000	-5.404653e+001	7.281572e+001	7.281572e+001	-5.891395e+001	6.471084e+001	6.471084e+001	-3.022633e+000	-8.475894e+000	-8.475894e+000	
5.290000e-001	-3.159563e+000	-9.055302e+000	-9.055302e+000	-5.528579e+001	8.940655e+001	8.940655e+001	-5.622584e+001	7.602368e+001	7.602368e+001	-3.005691e+000	-8.558567e+000	-8.558567e+000	
5.300000e-001	-3.156423e+000	-9.075048e+000	-9.075048e+000	-5.305504e+001	-8.601072e+001	9.398928e+001	-5.644929e+001	6.806430e+001	6.806430e+001	-3.009147e+000	-8.448234e+000	-8.448234e+000	
