Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-3.163868e+000	-9.869166e+000	-9.869166e+000	-5.997783e+001	7.926694e+001	7.926694e+001	-5.591799e+001	5.919921e+001	5.919921e+001	-3.019832e+000	-9.327045e+000	-9.327045e+000	
5.010000e-001	-3.159427e+000	-9.946376e+000	-9.946376e+000	-5.992528e+001	8.329705e+001	8.329705e+001	-5.328522e+001	6.893862e+001	6.893862e+001	-3.014321e+000	-9.281568e+000	-9.281568e+000	
5.020000e-001	-3.179269e+000	-9.945891e+000	-9.945891e+000	-5.525772e+001	8.306604e+001	8.306604e+001	-5.797585e+001	6.612625e+001	6.612625e+001	-3.008664e+000	-9.398407e+000	-9.398407e+000	
5.030000e-001	-3.165487e+000	-1.001098e+001	-1.001098e+001	-5.476994e+001	-6.058889e+001	1.194111e+002	-6.372329e+001	7.401682e+001	7.401682e+001	-3.022525e+000	-9.421565e+000	-9.421565e+000	
5.040000e-001	-3.174447e+000	-1.002730e+001	-1.002730e+001	-5.680451e+001	5.348644e+001	2.334864e+002	-5.573099e+001	5.363239e+001	5.363239e+001	-3.028434e+000	-9.434630e+000	-9.434630e+000	
5.050000e-001	-3.174758e+000	-1.007007e+001	-1.007007e+001	-5.578275e+001	7.683593e+001	2.568359e+002	-6.040366e+001	-8.956136e+001	9.043864e+001	-3.016429e+000	-9.404102e+000	-9.404102e+000	
5.060000e-001	-3.170148e+000	-9.946431e+000	-9.946431e+000	-5.738680e+001	5.411755e+001	2.341175e+002	-5.798003e+001	8.994899e+001	8.994899e+001	-3.021386e+000	-9.452332e+000	-9.452332e+000	
5.070000e-001	-3.180040e+000	-1.000179e+001	-1.000179e+001	-5.733750e+001	5.860344e+001	2.386034e+002	-5.745102e+001	5.889754e+001	5.889754e+001	-3.012494e+000	-9.555040e+000	-9.555040e+000	
5.080000e-001	-3.171001e+000	-1.019365e+001	-1.019365e+001	-5.911168e+001	7.389563e+001	2.538956e+002	-5.896851e+001	7.779971e+001	7.779971e+001	-3.002587e+000	-9.586797e+000	-9.586797e+000	
5.090000e-001	-3.173559e+000	-1.010303e+001	-1.010303e+001	-5.894393e+001	5.396651e+001	2.339665e+002	-5.749072e+001	6.915333e+001	6.915333e+001	-3.023473e+000	-9.527245e+000	-9.527245e+000	
5.100000e-001	-3.169722e+000	-1.012356e+001	-1.012356e+001	-5.824079e+001	4.188190e+001	2.218819e+002	-5.702139e+001	5.573144e+001	5.573144e+001	-3.021772e+000	-9.516006e+000	-9.516006e+000	
5.110000e-001	-3.163586e+000	-1.017400e+001	-1.017400e+001	-5.754381e+001	-8.900587e+001	9.099413e+001	-5.845604e+001	7.506207e+001	7.506207e+001	-3.011553e+000	-9.555889e+000	-9.555889e+000	
5.120000e-001	-3.168050e+000	-1.014400e+001	-1.014400e+001	-6.519850e+001	7.345921e+001	7.345921e+001	-5.625851e+001	8.621501e+001	8.621501e+001	-3.005258e+000	-9.635150e+000	-9.635150e+000	
5.130000e-001	-3.170526e+000	-1.018752e+001	-1.018752e+001	-5.781039e+001	5.621183e+001	5.621183e+001	-5.952951e+001	7.333993e+001	7.333993e+001	-3.005418e+000	-9.612067e+000	-9.612067e+000	
5.140000e-001	-3.181254e+000	-1.014706e+001	-1.014706e+001	-5.712366e+001	6.827939e+001	6.827939e+001	-5.518860e+001	8.136089e+001	8.136089e+001	-3.015233e+000	-9.690288e+000	-9.690288e+000	
5.150000e-001	-3.171091e+000	-1.023324e+001	-1.023324e+001	-5.941647e+001	6.201884e+001	6.201884e+001	-5.954991e+001	8.242751e+001	8.242751e+001	-3.010918e+000	-9.671989e+000	-9.671989e+000	
5.160000e-001	-3.165456e+000	-1.022590e+001	-1.022590e+001	-5.535075e+001	4.897344e+001	4.897344e+001	-5.917549e+001	-8.756762e+001	9.243238e+001	-3.011920e+000	-9.663614e+000	-9.663614e+000	
5.170000e-001	-3.176688e+000	-1.025132e+001	-1.025132e+001	-5.573817e+001	6.097916e+001	6.097916e+001	-5.496960e+001	-7.018448e+001	1.098155e+002	-3.015888e+000	-9.765717e+000	-9.765717e+000	
5.180000e-001	-3.172234e+000	-1.026438e+001	-1.026438e+001	-5.886111e+001	-8.790911e+001	9.209089e+001	-5.576840e+001	5.892872e+001	2.389287e+002	-3.022485e+000	-9.710506e+000	-9.710506e+000	
5.190000e-001	-3.175183e+000	-1.031354e+001	-1.031354e+001	-5.948575e+001	6.762246e+001	6.762246e+001	-5.841345e+001	6.421590e+001	2.442159e+002	-3.014379e+000	-9.859792e+000	-9.859792e+000	
5.200000e-001	-3.177796e+000	-1.028667e+001	-1.028667e+001	-5.589601e+001	8.063403e+001	8.063403e+001	-5.660753e+001	4.046724e+001	2.204672e+002	-3.013026e+000	-9.769588e+000	-9.769588e+000	
5.210000e-001	-3.169048e+000	-1.034732e+001	-1.034732e+001	-5.423913e+001	8.843785e+001	8.843785e+001	-5.792989e+001	8.432405e+001	2.643241e+002	-3.009994e+000	-9.801084e+000	-9.801084e+000	
5.220000e-001	-3.176888e+000	-1.049516e+001	-1.049516e+001	-5.511687e+001	-8.881968e+001	9.118032e+001	-5.754604e+001	6.698843e+001	2.469884e+002	-3.010752e+000	-9.823332e+000	-9.823332e+000	
5.230000e-001	-3.162910e+000	-1.035789e+001	-1.035789e+001	-5.842018e+001	8.701114e+001	8.701114e+001	-5.204955e+001	5.736585e+001	2.373659e+002	-3.024831e+000	-9.875293e+000	-9.875293e+000	
5.240000e-001	-3.175525e+000	-1.039984e+001	-1.039984e+001	-5.803128e+001	6.179381e+001	6.179381e+001	-5.710569e+001	8.716035e+001	2.671603e+002	-3.020345e+000	-9.836149e+000	-9.836149e+000	
5.250000e-001	-3.179624e+000	-1.045156e+001	-1.045156e+001	-5.603684e+001	7.677329e+001	7.677329e+001	-5.587611e+001	-8.500549e+001	2.749945e+002	-3.019848e+000	-9.898641e+000	-9.898641e+000	
5.260000e-001	-3.171255e+000	-1.043293e+001	-1.043293e+001	-5.589246e+001	8.202272e+001	8.202272e+001	-5.539302e+001	5.839311e+001	2.383931e+002	-3.014197e+000	-9.903600e+000	-9.903600e+000	
5.270000e-001	-3.175270e+000	-1.045698e+001	-1.045698e+001	-5.629208e+001	7.684619e+001	7.684619e+001	-5.317838e+001	7.650595e+001	2.565059e+002	-3.006486e+000	-9.957985e+000	-9.957985e+000	
5.280000e-001	-3.171247e+000	-1.054565e+001	-1.054565e+001	-6.010539e+001	8.201230e+001	8.201230e+001	-5.963788e+001	5.430227e+001	2.343023e+002	-3.015609e+000	-9.952112e+000	-9.952112e+000	
5.290000e-001	-3.171632e+000	-1.050405e+001	-1.050405e+001	-5.875690e+001	5.327190e+001	5.327190e+001	-5.707318e+001	7.702865e+001	2.570286e+002	-3.024440e+000	-9.932247e+000	-9.932247e+000	
5.300000e-001	-3.170678e+000	-1.050299e+001	-1.050299e+001	-5.985997e+001	-8.485558e+001	-8.485558e+001	-5.689354e+001	7.013768e+001	2.501377e+002	-3.015903e+000	-9.993544e+000	-9.993544e+000	
5.310000e-001	-3.169376e+000	-1.055468e+001	-1.055468e+001	-5.813146e+001	6.009956e+001	-1.199004e+002	-6.014976e+001	6.308238e+001	2.430824e+002	-3.009034e+000	-9.984611e+000	-9.984611e+000	
5.320000e-001	-3.170563e+000	-1.050736e+001	-1.050736e+001	-5.923421e+001	-7.108211e+001	-2.510821e+002	-5.798625e+001	7.673839e+001	2.567384e+002	-3.023105e+000	-1.009250e+001	-1.009250e+001	
5.330000e-001	-3.171675e+000	-1.057779e+001	-1.057779e+001	-5.658022e+001	7.909420e+001	-2.809058e+002	-5.717383e+001	8.679933e+001	2.667993e+002	-3.022522e+000	-1.009557e+001	-1.009557e+001	
5.340000e-001	-3.180027e+000	-1.056373e+001	-1.056373e+001	-5.500303e+001	-8.770958e+001	-2.677096e+002	-5.533917e+001	3.815604e+001	2.181560e+002	-3.018477e+000	-1.000530e+001	-1.000530e+001	
5.350000e-001	-3.173017e+000	-1.059714e+001	-1.059714e+001	-5.301553e+001	6.804416e+001	-2.919558e+002	-5.528983e+001	6.143145e+001	2.414314e+002	-3.017376e+000	-1.005638e+001	-1.005638e+001	
5.360000e-001	-3.167573e+000	-1.063054e+001	-1.063054e+001	-5.738086e+001	4.968703e+001	-3.103130e+002	-5.862107e+001	-7.984226e+001	2.801577e+002	-3.021816e+000	-1.006782e+001	-1.006782e+001	
5.370000e-001	-3.159118e+000	-1.065633e+001	-1.065633e+001	-5.685445e+001	7.400513e+001	-2.859949e+002	-5.863808e+001	5.171045e+001	4.117105e+002	-3.028843e+000	-1.010967e+001	-1.010967e+001	
5.380000e-001	-3.176783e+000	-1.071588e+001	-1.071588e+001	-6.330965e+001	-7.847743e+001	-2.584774e+002	-5.454933e+001	7.371472e+001	4.337147e+002	-3.027603e+000	-1.013064e+001	-1.013064e+001	
5.390000e-001	-3.168540e+000	-1.078317e+001	-1.078317e+001	-5.629839e+001	-8.842188e+001	-2.684219e+002	-5.628735e+001	6.587192e+001	4.258719e+002	-3.012754e+000	-1.018382e+001	-1.018382e+001	
5.400000e-001	-3.176074e+000	-1.069255e+001	-1.069255e+001	-5.530795e+001	7.738400e+001	-2.826160e+002	-5.750900e+001	6.935247e+001	4.293525e+002	-3.019960e+000	-1.021448e+001	-1.021448e+001	
5.410000e-001	-3.160513e+000	-1.069998e+001	-1.069998e+001	-6.331751e+001	-8.092279e+001	-2.609228e+002	-6.114571e+001	6.691449e+001	4.269145e+002	-3.015501e+000	-1.022621e+001	-1.022621e+001	
5.420000e-001	-3.166129e+000	-1.075191e+001	-1.075191e+001	-6.107008e+001	4.416268e+001	-1.358373e+002	-5.756661e+001	8.824274e+001	4.482427e+002	-3.019636e+000	-1.017747e+001	-1.017747e+001	
5.430000e-001	-3.166576e+000	-1.079615e+001	-1.079615e+001	-5.798553e+001	8.129412e+001	-9.870588e+001	-5.890887e+001	5.683182e+001	4.168318e+002	-3.021321e+000	-1.026682e+001	-1.026682e+001	
5.440000e-001	-3.165016e+000	-1.085590e+001	-1.085590e+001	-5.614815e+001	6.253532e+001	-1.174647e+002	-5.904228e+001	7.497471e+001	4.349747e+002	-3.013205e+000	-1.028166e+001	-1.028166e+001	
5.450000e-001	-3.170757e+000	-1.081337e+001	-1.081337e+001	-5.683647e+001	8.471492e+001	-9.528508e+001	-6.244472e+001	8.549973e+001	4.454997e+002	-3.015614e+000	-1.023304e+001	-1.023304e+001	
5.460000e-001	-3.174439e+000	-1.093407e+001	-1.093407e+001	-5.355393e+001	7.750066e+001	-1.024993e+002	-5.679849e+001	6.111377e+001	4.211138e+002	-3.010045e+000	-1.029631e+001	-1.029631e+001	
5.470000e-001	-3.167605e+000	-1.086375e+001	-1.086375e+001	-5.424474e+001	7.976006e+001	-1.002399e+002	-5.368807e+001	6.003433e+001	4.200343e+002	-3.009970e+000	-1.029955e+001	-1.029955e+001	
5.480000e-001	-3.167272e+000	-1.086980e+001	-1.086980e+001	-5.873996e+001	6.669200e+001	-1.133080e+002	-5.681725e+001	8.145151e+001	4.414515e+002	-3.019005e+000	-1.036459e+001	-1.036459e+001	
5.490000e-001	-3.175701e+000	-1.085528e+001	-1.085528e+001	-5.658220e+001	6.324535e+001	-1.167547e+002	-5.909756e+001	6.975313e+001	4.297531e+002	-3.006037e+000	-1.029369e+001	-1.029369e+001	
5.500000e-001	-3.168978e+000	-1.091351e+001	-1.091351e+001	-5.672238e+001	6.604022e+001	-1.139598e+002	-5.513960e+001	6.446608e+001	4.244661e+002	-3.005189e+000	-1.040110e+001	-1.040110e+001	
5.510000e-001	-3.172415e+000	-1.086902e+001	-1.086902e+001	-5.552327e+001	7.935054e+001	-1.006495e+002	-5.584662e+001	-8.495217e+001	4.550478e+002	-3.017992e+000	-1.037173e+001	-1.037173e+001	
5.520000e-001	-3.174586e+000	-1.085838e+001	-1.085838e+001	-5.750652e+001	6.548844e+001	-1.145116e+002	-5.755938e+001	5.979881e+001	4.197988e+002	-3.011250e+000	-1.041198e+001	-1.041198e+001	
5.530000e-001	-3.175772e+000	-1.088944e+001	-1.088944e+001	-5.914506e+001	-6.638384e+001	-2.463838e+002	-5.461403e+001	8.992625e+001	4.499263e+002	-3.023845e+000	-1.039554e+001	-1.039554e+001	
5.540000e-001	-3.169088e+000	-1.091327e+001	-1.091327e+001	-5.850716e+001	8.929255e+001	-2.707075e+002	-5.632646e+001	4.216733e+001	4.021673e+002	-3.009397e+000	-1.040756e+001	-1.040756e+001	
5.550000e-001	-3.168488e+000	-1.097900e+001	-1.097900e+001	-5.752945e+001	6.913328e+001	-2.908667e+002	-6.122081e+001	5.126170e+001	4.112617e+002	-3.019939e+000	-1.046128e+001	-1.046128e+001	
5.560000e-001	-3.167449e+000	-1.101342e+001	-1.101342e+001	-5.743390e+001	8.414419e+001	-2.758558e+002	-5.740704e+001	-8.677923e+001	2.732208e+002	-3.004338e+000	-1.049604e+001	-1.049604e+001	
5.570000e-001	-3.168323e+000	-1.100610e+001	-1.100610e+001	-5.646865e+001	8.189020e+001	-2.781098e+002	-5.695170e+001	-8.890818e+001	2.710918e+002	-3.014677e+000	-1.039051e+001	-1.039051e+001	
5.580000e-001	-3.154000e+000	-1.105864e+001	-1.105864e+001	-5.368727e+001	5.983098e+001	-3.001690e+002	-5.681339e+001	6.462087e+001	2.446209e+002	-3.011574e+000	-1.052219e+001	-1.052219e+001	
5.590000e-001	-3.180195e+000	-1.101349e+001	-1.101349e+001	-5.701138e+001	3.019951e+001	-3.298005e+002	-5.549723e+001	8.846540e+001	2.684654e+002	-3.008432e+000	-1.059706e+001	-1.059706e+001	
5.600000e-001	-3.176683e+000	-1.112748e+001	-1.112748e+001	-5.670592e+001	6.652641e+001	-2.934736e+002	-5.623442e+001	7.934373e+001	2.593437e+002	-3.003884e+000	-1.056181e+001	-1.056181e+001	
5.610000e-001	-3.164171e+000	-1.105430e+001	-1.105430e+001	-5.512556e+001	7.271602e+001	-2.872840e+002	-5.547852e+001	6.246362e+001	2.424636e+002	-3.008948e+000	-1.057148e+001	-1.057148e+001	
5.620000e-001	-3.171845e+000	-1.109169e+001	-1.109169e+001	-5.444635e+001	8.882629e+001	-2.711737e+002	-5.581337e+001	5.903688e+001	2.390369e+002	-3.010839e+000	-1.051623e+001	-1.051623e+001	
5.630000e-001	-3.175872e+000	-1.107203e+001	-1.107203e+001	-5.787212e+001	7.908941e+001	-2.809106e+002	-5.696409e+001	-8.337307e+001	2.766269e+002	-3.019525e+000	-1.054486e+001	-1.054486e+001	
5.640000e-001	-3.181124e+000	-1.109417e+001	-1.109417e+001	-5.676435e+001	7.196177e+001	-2.880382e+002	-5.420262e+001	6.268297e+001	2.426830e+002	-3.010985e+000	-1.058564e+001	-1.058564e+001	
5.650000e-001	-3.174368e+000	-1.116297e+001	-1.116297e+001	-5.869897e+001	6.159970e+001	-2.984003e+002	-5.330963e+001	8.458155e+001	2.645816e+002	-3.012679e+000	-1.056138e+001	-1.056138e+001	
5.660000e-001	-3.177914e+000	-1.116325e+001	-1.116325e+001	-5.646384e+001	4.771061e+001	-3.122894e+002	-5.622863e+001	-8.584207e+001	2.741579e+002	-3.012606e+000	-1.058499e+001	-1.058499e+001	
5.670000e-001	-3.171291e+000	-1.118460e+001	-1.118460e+001	-5.952030e+001	7.846936e+001	-2.815306e+002	-5.500657e+001	-8.370155e+001	2.762985e+002	-3.006104e+000	-1.065357e+001	-1.065357e+001	
5.680000e-001	-3.178116e+000	-1.121164e+001	-1.121164e+001	-5.800060e+001	6.273448e+001	-2.972655e+002	-5.532939e+001	3.447323e+001	3.944732e+002	-3.029659e+000	-1.058855e+001	-1.058855e+001	
5.690000e-001	-3.176592e+000	-1.122951e+001	-1.122951e+001	-5.682817e+001	5.899754e+001	-3.010025e+002	-5.567934e+001	6.277247e+001	4.227725e+002	-3.015606e+000	-1.058681e+001	-1.058681e+001	
5.700000e-001	-3.171323e+000	-1.130046e+001	-1.130046e+001	-5.495048e+001	6.104413e+001	-2.989559e+002	-5.633007e+001	7.232208e+001	4.323221e+002	-3.004767e+000	-1.074140e+001	-1.074140e+001	
5.710000e-001	-3.168943e+000	-1.120192e+001	-1.120192e+001	-5.387603e+001	6.139568e+001	-2.986043e+002	-5.612373e+001	4.022606e+001	4.002261e+002	-3.009475e+000	-1.074333e+001	-1.074333e+001	
5.720000e-001	-3.171150e+000	-1.122603e+001	-1.122603e+001	-5.417372e+001	7.775205e+001	-2.822480e+002	-5.480974e+001	5.134926e+001	4.113493e+002	-3.013745e+000	-1.074724e+001	-1.074724e+001	
5.730000e-001	-3.187103e+000	-1.129926e+001	-1.129926e+001	-5.684101e+001	6.761069e+001	-2.923893e+002	-5.823089e+001	5.944741e+001	4.194474e+002	-3.008207e+000	-1.072944e+001	-1.072944e+001	
5.740000e-001	-3.184948e+000	-1.130490e+001	-1.130490e+001	-5.412123e+001	8.643026e+001	-2.735697e+002	-5.569199e+001	6.107322e+001	4.210732e+002	-3.014318e+000	-1.077946e+001	-1.077946e+001	
5.750000e-001	-3.182943e+000	-1.126928e+001	-1.126928e+001	-5.450004e+001	5.167912e+001	-3.083209e+002	-5.430260e+001	8.432817e+001	4.443282e+002	-3.007501e+000	-1.075080e+001	-1.075080e+001	
5.760000e-001	-3.182865e+000	-1.127186e+001	-1.127186e+001	-5.503682e+001	7.843328e+001	-2.815667e+002	-5.545582e+001	6.000435e+001	4.200043e+002	-2.997763e+000	-1.088529e+001	-1.088529e+001	
5.770000e-001	-3.177917e+000	-1.129134e+001	-1.129134e+001	-5.850178e+001	-7.365647e+001	-2.536565e+002	-5.506506e+001	5.877024e+001	4.187702e+002	-3.014669e+000	-1.075982e+001	-1.075982e+001	
5.780000e-001	-3.182637e+000	-1.135923e+001	-1.135923e+001	-5.889852e+001	7.233193e+001	-2.876681e+002	-5.856117e+001	6.369009e+001	4.236901e+002	-3.011695e+000	-1.074249e+001	-1.074249e+001	
5.790000e-001	-3.194560e+000	-1.135786e+001	-1.135786e+001	-5.546578e+001	8.548069e+001	-2.745193e+002	-5.284500e+001	8.117194e+001	4.411719e+002	-3.005696e+000	-1.087409e+001	-1.087409e+001	
5.800000e-001	-3.175779e+000	-1.138610e+001	-1.138610e+001	-5.538294e+001	5.914012e+001	-3.008599e+002	-5.463103e+001	3.887858e+001	3.988786e+002	-3.006649e+000	-1.092061e+001	-1.092061e+001	
5.810000e-001	-3.176442e+000	-1.136819e+001	-1.136819e+001	-5.495295e+001	-8.660926e+001	-2.666093e+002	-5.385807e+001	6.441898e+001	4.244190e+002	-3.007835e+000	-1.085644e+001	-1.085644e+001	
5.820000e-001	-3.177886e+000	-1.142292e+001	-1.142292e+001	-5.650008e+001	8.040798e+001	-2.795920e+002	-5.946851e+001	6.306534e+001	4.230653e+002	-3.000792e+000	-1.091992e+001	-1.091992e+001	
5.830000e-001	-3.175522e+000	-1.148203e+001	-1.148203e+001	-5.758314e+001	6.692629e+001	-2.930737e+002	-5.519093e+001	7.988123e+001	4.398812e+002	-3.006602e+000	-1.087105e+001	-1.087105e+001	
5.840000e-001	-3.187551e+000	-1.142867e+001	-1.142867e+001	-6.142595e+001	5.719613e+001	-3.028039e+002	-5.598732e+001	8.001395e+001	4.400140e+002	-3.014808e+000	-1.096106e+001	-1.096106e+001	
5.850000e-001	-3.172850e+000	-1.153628e+001	-1.153628e+001	-5.809713e+001	8.150043e+001	-2.784996e+002	-5.545855e+001	5.594965e+001	4.159496e+002	-3.014506e+000	-1.095450e+001	-1.095450e+001	
5.860000e-001	-3.178323e+000	-1.153689e+001	-1.153689e+001	-5.547494e+001	7.132803e+001	-2.886720e+002	-5.668520e+001	7.314043e+001	4.331404e+002	-3.022859e+000	-1.097306e+001	-1.097306e+001	
5.870000e-001	-3.188131e+000	-1.169643e+001	-1.169643e+001	-5.444199e+001	7.559962e+001	-2.844004e+002	-5.655783e+001	8.661930e+001	4.466193e+002	-3.019001e+000	-1.098479e+001	-1.098479e+001	
5.880000e-001	-3.191352e+000	-1.150534e+001	-1.150534e+001	-5.600515e+001	8.473173e+001	-2.752683e+002	-5.560285e+001	5.928510e+001	4.192851e+002	-3.014956e+000	-1.107630e+001	-1.107630e+001	
5.890000e-001	-3.181298e+000	-1.150441e+001	-1.150441e+001	-5.742613e+001	7.739474e+001	-2.826053e+002	-5.570240e+001	8.229394e+001	4.422939e+002	-3.003646e+000	-1.096233e+001	-1.096233e+001	
5.900000e-001	-3.195191e+000	-1.158684e+001	-1.158684e+001	-5.716284e+001	7.716329e+001	-2.828367e+002	-5.357249e+001	7.245442e+001	4.324544e+002	-3.008118e+000	-1.101203e+001	-1.101203e+001	
5.910000e-001	-3.178058e+000	-1.164848e+001	-1.164848e+001	-5.812008e+001	7.676865e+001	-2.832313e+002	-5.499922e+001	7.105762e+001	4.310576e+002	-3.010566e+000	-1.104579e+001	-1.104579e+001	
5.920000e-001	-3.173129e+000	-1.170675e+001	-1.170675e+001	-5.798255e+001	6.812318e+001	-2.918768e+002	-5.639049e+001	8.876247e+001	4.487625e+002	-3.011258e+000	-1.108250e+001	-1.108250e+001	
