Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-3.170018e+000	-8.319370e+000	-8.319370e+000	-5.311380e+001	6.643251e+001	6.643251e+001	-5.763160e+001	7.828026e+001	7.828026e+001	-3.015801e+000	-7.807050e+000	-7.807050e+000	
5.010000e-001	-3.158057e+000	-8.302639e+000	-8.302639e+000	-5.819891e+001	-8.324611e+001	9.675389e+001	-5.816788e+001	7.603917e+001	7.603917e+001	-2.992085e+000	-7.793730e+000	-7.793730e+000	
5.020000e-001	-3.159619e+000	-8.366220e+000	-8.366220e+000	-5.797848e+001	5.569898e+001	2.356990e+002	-5.559253e+001	8.148469e+001	8.148469e+001	-3.009770e+000	-7.889307e+000	-7.889307e+000	
5.030000e-001	-3.168958e+000	-8.327583e+000	-8.327583e+000	-6.046818e+001	4.335747e+001	2.233575e+002	-5.901265e+001	7.460334e+001	7.460334e+001	-3.005939e+000	-7.818726e+000	-7.818726e+000	
5.040000e-001	-3.156682e+000	-8.400575e+000	-8.400575e+000	-5.900018e+001	8.350495e+001	2.635049e+002	-6.014463e+001	-7.297440e+001	1.070256e+002	-2.986908e+000	-7.864024e+000	-7.864024e+000	
5.050000e-001	-3.171226e+000	-8.359521e+000	-8.359521e+000	-5.919447e+001	8.550600e+001	2.655060e+002	-5.664360e+001	-8.451076e+001	9.548924e+001	-2.999670e+000	-7.849517e+000	-7.849517e+000	
5.060000e-001	-3.159412e+000	-8.466594e+000	-8.466594e+000	-5.652188e+001	5.538006e+001	2.353801e+002	-5.599337e+001	8.059360e+001	8.059360e+001	-3.012233e+000	-7.843213e+000	-7.843213e+000	
5.070000e-001	-3.162745e+000	-8.458041e+000	-8.458041e+000	-5.872256e+001	6.655961e+001	2.465596e+002	-5.261730e+001	8.082121e+001	8.082121e+001	-3.010219e+000	-7.912713e+000	-7.912713e+000	
5.080000e-001	-3.155625e+000	-8.469990e+000	-8.469990e+000	-5.719090e+001	-7.733271e+001	2.826673e+002	-5.556713e+001	6.429044e+001	6.429044e+001	-3.004232e+000	-7.928101e+000	-7.928101e+000	
5.090000e-001	-3.152377e+000	-8.491491e+000	-8.491491e+000	-5.630894e+001	6.695454e+001	2.469545e+002	-5.505884e+001	7.617021e+001	7.617021e+001	-2.999871e+000	-7.997984e+000	-7.997984e+000	
5.100000e-001	-3.151518e+000	-8.522197e+000	-8.522197e+000	-5.640561e+001	4.345253e+001	2.234525e+002	-6.206402e+001	4.812413e+001	4.812413e+001	-3.000553e+000	-7.973111e+000	-7.973111e+000	
5.110000e-001	-3.145034e+000	-8.441057e+000	-8.441057e+000	-5.297755e+001	8.552257e+001	2.655226e+002	-5.647309e+001	8.589129e+001	8.589129e+001	-2.995656e+000	-8.079306e+000	-8.079306e+000	
5.120000e-001	-3.160643e+000	-8.574491e+000	-8.574491e+000	-5.596109e+001	-8.028087e+001	2.797191e+002	-5.517020e+001	8.499514e+001	8.499514e+001	-3.010993e+000	-7.981643e+000	-7.981643e+000	
5.130000e-001	-3.152637e+000	-8.617846e+000	-8.617846e+000	-5.664465e+001	6.855821e+001	2.485582e+002	-6.878043e+001	-6.901393e+001	1.109861e+002	-2.995142e+000	-8.100235e+000	-8.100235e+000	
5.140000e-001	-3.147246e+000	-8.526477e+000	-8.526477e+000	-5.834503e+001	7.656566e+001	2.565657e+002	-5.891781e+001	7.569461e+001	7.569461e+001	-3.002443e+000	-8.039748e+000	-8.039748e+000	
5.150000e-001	-3.158158e+000	-8.598813e+000	-8.598813e+000	-5.472076e+001	7.339005e+001	2.533900e+002	-6.187910e+001	5.230794e+001	5.230794e+001	-3.008563e+000	-8.205075e+000	-8.205075e+000	
5.160000e-001	-3.167698e+000	-8.595530e+000	-8.595530e+000	-6.390296e+001	6.735198e+001	2.473520e+002	-5.734844e+001	8.342461e+001	8.342461e+001	-3.011987e+000	-8.152827e+000	-8.152827e+000	
5.170000e-001	-3.150403e+000	-8.659421e+000	-8.659421e+000	-5.745242e+001	4.458627e+001	2.245863e+002	-5.440009e+001	4.245373e+001	4.245373e+001	-3.005719e+000	-8.085586e+000	-8.085586e+000	
5.180000e-001	-3.151532e+000	-8.680102e+000	-8.680102e+000	-5.623359e+001	-5.645185e+001	1.235481e+002	-5.891190e+001	8.736471e+001	8.736471e+001	-3.006431e+000	-8.128298e+000	-8.128298e+000	
5.190000e-001	-3.158010e+000	-8.712865e+000	-8.712865e+000	-5.832152e+001	7.180647e+001	2.518065e+002	-5.493144e+001	5.851888e+001	5.851888e+001	-2.999786e+000	-8.173734e+000	-8.173734e+000	
5.200000e-001	-3.154518e+000	-8.702010e+000	-8.702010e+000	-5.867390e+001	6.998198e+001	2.499820e+002	-5.484838e+001	8.804433e+001	8.804433e+001	-3.001297e+000	-8.144097e+000	-8.144097e+000	
5.210000e-001	-3.148663e+000	-8.694292e+000	-8.694292e+000	-5.492366e+001	7.266390e+001	2.526639e+002	-5.330394e+001	7.270373e+001	7.270373e+001	-2.995839e+000	-8.269742e+000	-8.269742e+000	
5.220000e-001	-3.144332e+000	-8.684729e+000	-8.684729e+000	-5.403240e+001	-8.402109e+001	2.759789e+002	-6.058560e+001	5.647562e+001	5.647562e+001	-3.001265e+000	-8.263369e+000	-8.263369e+000	
5.230000e-001	-3.164075e+000	-8.674444e+000	-8.674444e+000	-5.709780e+001	7.195316e+001	2.519532e+002	-5.653138e+001	6.958757e+001	6.958757e+001	-3.006596e+000	-8.252886e+000	-8.252886e+000	
5.240000e-001	-3.155065e+000	-8.774162e+000	-8.774162e+000	-5.403902e+001	6.278083e+001	2.427808e+002	-5.539872e+001	-7.823148e+001	1.017685e+002	-3.000243e+000	-8.281864e+000	-8.281864e+000	
5.250000e-001	-3.155993e+000	-8.768891e+000	-8.768891e+000	-5.543915e+001	7.579382e+001	2.557938e+002	-5.363418e+001	7.862210e+001	7.862210e+001	-3.017363e+000	-8.282710e+000	-8.282710e+000	
5.260000e-001	-3.166367e+000	-8.759430e+000	-8.759430e+000	-5.550961e+001	6.441013e+001	2.444101e+002	-5.752728e+001	6.104863e+001	6.104863e+001	-3.019441e+000	-8.276069e+000	-8.276069e+000	
5.270000e-001	-3.141919e+000	-8.757462e+000	-8.757462e+000	-5.520563e+001	7.886142e+001	2.588614e+002	-5.601674e+001	6.279210e+001	6.279210e+001	-2.989644e+000	-8.314075e+000	-8.314075e+000	
5.280000e-001	-3.153764e+000	-8.829858e+000	-8.829858e+000	-5.677048e+001	8.978406e+001	2.697841e+002	-5.525246e+001	-8.646068e+001	9.353932e+001	-3.007362e+000	-8.368580e+000	-8.368580e+000	
5.290000e-001	-3.158261e+000	-8.818580e+000	-8.818580e+000	-5.474540e+001	6.854646e+001	2.485465e+002	-5.618484e+001	6.487958e+001	6.487958e+001	-3.001134e+000	-8.350099e+000	-8.350099e+000	
5.300000e-001	-3.157730e+000	-8.891615e+000	-8.891615e+000	-5.604012e+001	7.293208e+001	2.529321e+002	-5.675897e+001	7.755377e+001	7.755377e+001	-3.006270e+000	-8.320746e+000	-8.320746e+000	
5.310000e-001	-3.159166e+000	-8.841501e+000	-8.841501e+000	-5.347057e+001	8.944472e+001	2.694447e+002	-5.796090e+001	-8.943838e+001	9.056162e+001	-3.004209e+000	-8.366959e+000	-8.366959e+000	
5.320000e-001	-3.155866e+000	-8.836974e+000	-8.836974e+000	-5.412038e+001	-8.514630e+001	2.748537e+002	-5.809650e+001	-7.359794e+001	1.064021e+002	-3.008022e+000	-8.386924e+000	-8.386924e+000	
5.330000e-001	-3.153283e+000	-8.874428e+000	-8.874428e+000	-5.602785e+001	8.452766e+001	2.645277e+002	-5.411679e+001	-8.788565e+001	9.211435e+001	-3.009185e+000	-8.378073e+000	-8.378073e+000	
5.340000e-001	-3.153999e+000	-8.842230e+000	-8.842230e+000	-5.515452e+001	8.410162e+001	2.641016e+002	-5.511700e+001	7.059617e+001	7.059617e+001	-3.000130e+000	-8.389762e+000	-8.389762e+000	
5.350000e-001	-3.153190e+000	-8.907518e+000	-8.907518e+000	-6.039027e+001	8.524776e+001	2.652478e+002	-5.642259e+001	-8.142551e+001	9.857449e+001	-3.010406e+000	-8.453571e+000	-8.453571e+000	
