Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-1.130369e+000	-4.396685e+000	-4.396685e+000	-6.406704e+001	-6.277653e+001	-6.277653e+001	-5.401429e+001	4.899762e+001	4.899762e+001	-1.144281e+000	-4.014515e+000	-4.014515e+000	
5.010000e-001	-1.147951e+000	-4.457333e+000	-4.457333e+000	-6.413739e+001	6.373526e+001	6.373526e+001	-5.707864e+001	2.316721e+001	2.316721e+001	-1.153631e+000	-3.910604e+000	-3.910604e+000	
5.020000e-001	-1.141055e+000	-4.382243e+000	-4.382243e+000	-6.046688e+001	3.476855e+001	3.476855e+001	-5.314294e+001	5.629570e+001	5.629570e+001	-1.154669e+000	-4.112864e+000	-4.112864e+000	
5.030000e-001	-1.144468e+000	-4.417273e+000	-4.417273e+000	-5.987627e+001	8.599715e+001	8.599715e+001	-5.542973e+001	-8.614021e+001	9.385979e+001	-1.174246e+000	-4.084190e+000	-4.084190e+000	
5.040000e-001	-1.144455e+000	-4.339276e+000	-4.339276e+000	-5.352479e+001	-8.546910e+001	9.453090e+001	-5.898205e+001	8.011625e+001	8.011625e+001	-1.161522e+000	-4.033899e+000	-4.033899e+000	
5.050000e-001	-1.142598e+000	-4.401363e+000	-4.401363e+000	-6.213138e+001	8.031424e+001	8.031424e+001	-5.578081e+001	-8.080966e+001	9.919034e+001	-1.161745e+000	-4.045008e+000	-4.045008e+000	
5.060000e-001	-1.153808e+000	-4.347661e+000	-4.347661e+000	-5.594792e+001	5.550821e+001	5.550821e+001	-5.788207e+001	3.128477e+001	2.112848e+002	-1.174638e+000	-4.042542e+000	-4.042542e+000	
5.070000e-001	-1.150117e+000	-4.381593e+000	-4.381593e+000	-6.781553e+001	-5.762565e+001	-5.762565e+001	-5.651140e+001	1.798432e+001	1.979843e+002	-1.166484e+000	-4.105162e+000	-4.105162e+000	
5.080000e-001	-1.135158e+000	-4.454007e+000	-4.454007e+000	-5.974904e+001	-2.583019e+001	-2.583019e+001	-5.995277e+001	6.987047e+001	2.498705e+002	-1.159360e+000	-4.138241e+000	-4.138241e+000	
5.090000e-001	-1.152405e+000	-4.505225e+000	-4.505225e+000	-5.870250e+001	-6.521494e+001	-6.521494e+001	-6.304060e+001	7.000505e+001	2.500050e+002	-1.160955e+000	-4.079853e+000	-4.079853e+000	
