Frequency 	 |S21| 	 Phase(S21) 	 ExtPhase(S21) 	 CorPhase(S21)	 ExtCorPhase(S21)	 |S12| 	 Phase(S12)	 ExtPhase(S12) 	 CorPhase(S12)	 ExtCorPhase(S12)
GHz 	 dB 	 deg 	 deg 	 deg	 deg	 dB 	 deg 	 deg 	 deg	 deg
5.00000000e-001	-6.70039855e+001	-8.52646821e+001	-8.52646821e+001	-5.64205133e+000	-5.64205133e+000	-5.75684068e+001	3.02301608e+001	3.02301608e+001	3.76542621e+001	3.76542621e+001
5.01000000e-001	-5.76437935e+001	1.01748433e+001	1.01748433e+001	5.09558019e+001	5.09558019e+001	-6.37881223e+001	5.13460924e+001	5.13460924e+001	-1.51909421e+001	-1.51909421e+001
5.02000000e-001	-4.91140946e+001	7.72103539e+000	7.72103539e+000	-7.73990171e+001	-7.73990171e+001	-6.74510765e+001	4.25851119e+001	4.25851119e+001	1.82910834e+000	1.82910834e+000
5.03000000e-001	-6.13419701e+001	8.72790872e+001	8.72790872e+001	7.54631271e+000	7.54631271e+000	-5.88494424e+001	8.57115634e+001	8.57115634e+001	-1.48107702e+001	-1.48107702e+001
5.04000000e-001	-5.43430841e+001	8.76072478e+000	8.76072478e+000	4.63692577e+001	4.63692577e+001	-6.64869496e+001	-8.55911911e+000	-8.55911911e+000	-1.54156567e+001	-1.54156567e+001
5.05000000e-001	-5.63423944e+001	-2.94458628e+001	-2.94458628e+001	-4.61282237e+001	-4.61282237e+001	-5.97863081e+001	-8.13112328e+001	-8.13112328e+001	-8.76842531e+000	-8.76842531e+000
5.06000000e-001	-5.64523316e+001	6.19322701e+001	6.19322701e+001	3.48463050e+001	3.48463050e+001	-5.84944085e+001	-4.50330234e+001	-4.50330234e+001	3.62643982e+001	3.62643982e+001
5.07000000e-001	-6.73186693e+001	3.76718361e+001	3.76718361e+001	1.26909472e+001	1.26909472e+001	-7.31646725e+001	5.38617472e+001	5.38617472e+001	-3.43440612e+000	-3.43440612e+000
5.08000000e-001	-6.22342636e+001	-4.37736287e+001	-4.37736287e+001	-1.96002343e+001	-1.96002343e+001	-5.79369363e+001	-1.29144222e+001	-1.29144222e+001	4.19606014e+001	4.19606014e+001
5.09000000e-001	-6.10285416e+001	8.02050198e+001	8.02050198e+001	-1.85411105e+000	-1.85411105e+000	-6.23736242e+001	-6.15514542e+001	-6.15514542e+001	2.58383997e+001	2.58383997e+001
5.10000000e-001	-6.37475933e+001	-8.49698017e+001	9.50301983e+001	1.00707126e+001	1.00707126e+001	-5.45891529e+001	1.44343194e+001	1.44343194e+001	-3.05473888e+001	-3.05473888e+001
5.11000000e-001	-7.07889079e+001	3.38316566e+001	2.13831657e+002	-3.19452551e+000	-3.19452551e+000	-5.90740229e+001	4.01390075e+001	4.01390075e+001	-1.91367685e+001	-1.91367685e+001
5.12000000e-001	-5.77471392e+001	1.72931873e+001	1.97293187e+002	5.74142037e+001	5.74142037e+001	-6.90411221e+001	2.46992582e+001	2.46992582e+001	8.00045844e+000	8.00045844e+000
5.13000000e-001	-6.44083519e+001	-7.45304385e+001	1.05469562e+002	-7.33644107e+000	-7.33644107e+000	-5.53353190e+001	-2.52910574e+001	-2.52910574e+001	-5.39232670e+001	-5.39232670e+001
5.14000000e-001	-7.02830283e+001	9.41776654e-001	1.80941777e+002	8.05517266e+000	8.05517266e+000	-7.47808032e+001	4.47702333e+001	4.47702333e+001	-5.14179539e+000	-5.14179539e+000
5.15000000e-001	-5.95817619e+001	7.75855173e+001	2.57585517e+002	1.18598419e+001	1.18598419e+001	-6.70968590e+001	2.55210213e+001	2.55210213e+001	-7.95665701e+000	-7.95665701e+000
5.16000000e-001	-6.31054579e+001	8.43550073e+001	2.64355007e+002	-7.33740827e-001	-7.33740827e-001	-6.53511313e+001	-7.56077932e+001	-7.56077932e+001	9.03703414e+000	9.03703414e+000
5.17000000e-001	-5.65963893e+001	-4.37134264e+000	1.75628657e+002	6.33100918e+001	6.33100918e+001	-6.80326791e+001	7.99480964e+001	-1.00051904e+002	1.40073155e+000	1.40073155e+000
5.18000000e-001	-6.29941137e+001	3.73788025e+001	2.17378803e+002	3.69243318e+001	3.69243318e+001	-5.92562580e+001	-5.47319808e+001	-5.47319808e+001	4.97576516e+001	4.97576516e+001
5.19000000e-001	-6.12667518e+001	-1.50140548e+001	1.64985945e+002	-3.27360631e+001	-3.27360631e+001	-6.21909086e+001	2.14582141e+001	2.14582141e+001	-2.33812102e+001	-2.33812102e+001
5.20000000e-001	-6.17582475e+001	7.83344798e+001	2.58334480e+002	-3.29765497e+000	-3.29765497e+000	-8.49896403e+001	-3.99804190e+001	-3.99804190e+001	-1.37596032e+000	-1.37596032e+000
5.21000000e-001	-5.95580270e+001	-2.29216389e+001	1.57078361e+002	-4.58617477e+001	-4.58617477e+001	-6.68900405e+001	-8.30592575e+001	-8.30592575e+001	6.27359643e+000	6.27359643e+000
5.22000000e-001	-6.63672137e+001	-2.95851175e+001	1.50414882e+002	1.73232109e+001	1.73232109e+001	-6.29879787e+001	-5.90232776e+001	-5.90232776e+001	1.16544377e+001	1.16544377e+001
5.23000000e-001	-5.74645247e+001	1.46800599e+001	1.94680060e+002	-5.31261613e+001	-5.31261613e+001	-5.59280226e+001	8.41826127e+001	-9.58173873e+001	-1.65855569e+001	-1.65855569e+001
5.24000000e-001	-6.27061976e+001	1.24919600e+001	1.92491960e+002	2.12873284e+001	2.12873284e+001	-6.79535939e+001	-3.70391859e+001	-2.17039186e+002	-1.46096101e+001	-1.46096101e+001
5.25000000e-001	-7.15196357e+001	2.98780481e+001	2.09878048e+002	-1.11134771e+001	-1.11134771e+001	-6.42851583e+001	-7.63612638e+001	-2.56361264e+002	-4.55693415e+000	-4.55693415e+000
5.26000000e-001	-5.75773187e+001	-6.31809675e+001	1.16819033e+002	-6.38142427e+000	-6.38142427e+000	-5.10682227e+001	-7.38370536e+001	-2.53837054e+002	-6.47893254e+001	-6.47893254e+001
5.27000000e-001	-6.40081880e+001	-1.77218558e+001	1.62278144e+002	2.07423201e+001	2.07423201e+001	-5.20452780e+001	-4.68287562e+001	-2.26828756e+002	-5.82578833e+001	-5.82578833e+001
5.28000000e-001	-6.30819341e+001	6.04400302e+001	2.40440030e+002	-1.05787719e+001	-1.05787719e+001	-5.89186243e+001	2.91765107e+001	-1.50823489e+002	3.62563507e+001	3.62563507e+001
5.29000000e-001	-5.80626223e+001	3.80315091e+001	2.18031509e+002	2.68289487e+001	2.68289487e+001	-6.87221744e+001	6.02485388e+001	-1.19751461e+002	5.37893444e+000	5.37893444e+000
5.30000000e-001	-7.79921945e+001	4.24978828e+001	2.22497883e+002	5.33566936e+000	5.33566936e+000	-5.59094665e+001	2.53748857e+001	-1.54625114e+002	3.76393969e+001	3.76393969e+001
5.31000000e-001	-5.42390211e+001	-5.80271498e+001	1.21972850e+002	4.17937585e+001	4.17937585e+001	-8.75376474e+001	-4.55569975e+001	-2.25556998e+002	-1.71468236e+000	-1.71468236e+000
5.32000000e-001	-5.95500936e+001	-5.47919469e+001	1.25208053e+002	-2.30268625e+001	-2.30268625e+001	-6.10505693e+001	3.51302433e+001	-1.44869757e+002	-1.90892792e+001	-1.90892792e+001
5.33000000e-001	-6.45849193e+001	1.22388086e-003	1.80001224e+002	-1.74468876e+001	-1.74468876e+001	-6.09942984e+001	7.66305824e+001	-1.03369418e+002	-9.97831030e+000	-9.97831030e+000
5.34000000e-001	-5.31784433e+001	5.94255046e+001	2.39425505e+002	-2.73373959e+001	-2.73373959e+001	-5.87714795e+001	5.22744059e+001	-1.27725594e+002	-3.82976816e+001	-3.82976816e+001
5.35000000e-001	-6.97756070e+001	-7.27101499e+001	2.87289850e+002	-5.99184476e+000	-5.99184476e+000	-5.86898758e+001	-2.35664388e+001	-2.03566439e+002	3.43462239e+001	3.43462239e+001
5.36000000e-001	-6.40168482e+001	4.22942432e+001	4.02294243e+002	-7.48162649e+000	-7.48162649e+000	-6.80168281e+001	-8.24607162e+001	-2.62460716e+002	3.32885515e+000	3.32885515e+000
5.37000000e-001	-5.37846606e+001	-8.33839201e+001	2.76616080e+002	1.90049123e+001	1.90049123e+001	-5.95699123e+001	5.07588074e+001	-3.09241193e+002	2.83635551e+001	2.83635551e+001
5.38000000e-001	-5.87074368e+001	-6.73199430e+001	2.92680057e+002	1.53932550e+001	1.53932550e+001	-6.38192910e+001	3.69741251e+001	-3.23025875e+002	1.75774940e+001	1.75774940e+001
5.39000000e-001	-6.86430485e+001	-8.39101742e+001	2.76089826e+002	9.92472824e+000	9.92472824e+000	-5.38110494e+001	-7.13513404e+001	-4.31351340e+002	4.09686460e+001	4.09686460e+001
5.40000000e-001	-7.06527459e+001	4.94826257e+001	2.29482626e+002	-7.60168640e+000	-7.60168640e+000	-6.47434404e+001	-6.43867219e+001	-4.24386722e+002	-1.10138514e+001	-1.10138514e+001
