Frequency 	 |S21| 	 Phase(S21) 	 ExtPhase(S21) 	 CorPhase(S21)	 ExtCorPhase(S21)	 |S12| 	 Phase(S12)	 ExtPhase(S12) 	 CorPhase(S12)	 ExtCorPhase(S12)
GHz 	 dB 	 deg 	 deg 	 deg	 deg	 dB 	 deg 	 deg 	 deg	 deg
5.43000000e-001	-5.65059364e+001	7.65024322e+000	-1.72349757e+002	7.92678509e+001	7.92678509e+001	-6.52179395e+001	8.79717027e+001	8.79717027e+001	9.99069323e+000	9.99069323e+000
5.44000000e-001	-6.43539587e+001	1.89224278e+001	-1.61077572e+002	1.91442441e+001	1.91442441e+001	-6.83669035e+001	4.17238580e+001	4.17238580e+001	6.24789556e+000	6.24789556e+000
5.45000000e-001	-6.50277369e+001	-8.97499857e+000	-1.88974999e+002	2.74304125e+001	2.74304125e+001	-5.94382284e+001	2.81023487e+001	2.81023487e+001	-3.34494215e+001	-3.34494215e+001
5.46000000e-001	-5.76806457e+001	1.08881078e+001	-1.69111892e+002	3.63085024e+001	3.63085024e+001	-9.00132692e+001	9.04108183e+000	9.04108183e+000	1.63063786e+000	1.63063786e+000
5.47000000e-001	-5.95194828e+001	4.19849266e+001	-1.38015073e+002	3.28008436e+001	3.28008436e+001	-5.73034787e+001	-1.00191988e+001	-1.00191988e+001	4.08451835e+001	4.08451835e+001
5.48000000e-001	-6.83537623e+001	-3.95942139e+001	-2.19594214e+002	1.04289534e+001	1.04289534e+001	-5.79932943e+001	-8.21453372e+001	-8.21453372e+001	1.06007421e+001	1.06007421e+001
5.49000000e-001	-7.74689131e+001	-2.90011742e+001	-2.09001174e+002	5.68346205e+000	5.68346205e+000	-5.67180840e+001	-8.17171930e+001	-8.17171930e+001	5.94731959e+001	5.94731959e+001
5.50000000e-001	-6.47657054e+001	4.83808121e+001	-1.31619188e+002	6.86913213e+000	6.86913213e+000	-5.73349995e+001	4.54448645e+001	4.54448645e+001	4.80644783e+001	4.80644783e+001
5.51000000e-001	-6.75728418e+001	-6.09062887e+001	-2.40906289e+002	1.13176352e+001	1.13176352e+001	-8.05862919e+001	-8.61619908e+001	9.38380092e+001	1.52411366e+000	1.52411366e+000
5.52000000e-001	-5.89851179e+001	-4.28732815e+000	-1.84287328e+002	-3.00743461e+001	-3.00743461e+001	-5.67218138e+001	-1.06972154e+001	1.69302785e+002	5.56888378e+001	5.56888378e+001
