Frequency 	 |S21| 	 Phase(S21) 	 ExtPhase(S21) 	 CorPhase(S21)	 ExtCorPhase(S21)	 |S12| 	 Phase(S12)	 ExtPhase(S12) 	 CorPhase(S12)	 ExtCorPhase(S12)
GHz 	 dB 	 deg 	 deg 	 deg	 deg	 dB 	 deg 	 deg 	 deg	 deg
5.00000000e-001	-6.64764511e+001	-1.58276306e-001	-1.58276306e-001	-1.29394533e+001	-1.29394533e+001	-6.36229764e+001	-8.51966443e+001	-8.51966443e+001	-9.08377611e+000	-9.08377611e+000
5.01000000e-001	-6.24479916e+001	4.06779687e+001	4.06779687e+001	1.38380833e+001	1.38380833e+001	-5.83223612e+001	6.91286574e+001	-1.10871343e+002	-4.19392625e+001	-4.19392625e+001
5.02000000e-001	-5.83634987e+001	-4.16787070e+001	-4.16787070e+001	-6.82530332e+001	-6.82530332e+001	-5.78271352e+001	7.89644186e+001	-1.01035581e+002	-1.44913347e+001	-1.44913347e+001
5.03000000e-001	-5.98829031e+001	4.99981506e+001	4.99981506e+001	-2.86999465e+001	-2.86999465e+001	-6.04398308e+001	3.33929603e+001	-1.46607040e+002	4.45455291e+001	4.45455291e+001
5.04000000e-001	-7.07857675e+001	3.83595299e+001	3.83595299e+001	-7.70528874e+000	-7.70528874e+000	-6.30698521e+001	-2.47869206e+001	-2.04786921e+002	-2.25276854e+001	-2.25276854e+001
5.05000000e-001	-5.43255223e+001	7.28502353e+000	7.28502353e+000	7.40788301e+001	7.40788301e+001	-6.10588824e+001	7.48483405e+001	-1.05151660e+002	-6.95107951e+000	-6.95107951e+000
5.06000000e-001	-6.72218146e+001	-3.41890248e+001	-3.41890248e+001	1.48231789e+001	1.48231789e+001	-7.13287746e+001	-3.16940054e+001	-2.11694005e+002	9.74701688e+000	9.74701688e+000
5.07000000e-001	-6.84122544e+001	-3.24508380e+001	-3.24508380e+001	-1.43471701e+001	-1.43471701e+001	-5.56062843e+001	-3.38291786e+001	-2.13829179e+002	-6.98818252e+001	-6.98818252e+001
5.08000000e-001	-5.58376153e+001	1.33662400e+001	1.33662400e+001	6.14382686e+001	6.14382686e+001	-6.45985706e+001	-2.71007524e+001	-2.07100752e+002	3.57252847e+001	3.57252847e+001
5.09000000e-001	-6.38326013e+001	5.94799554e+001	5.94799554e+001	2.55740401e+001	2.55740401e+001	-6.38078968e+001	5.95603291e+000	-1.74043967e+002	-2.28625398e+001	-2.28625398e+001
5.10000000e-001	-5.88142616e+001	-3.87404715e+001	-3.87404715e+001	-4.91226643e+001	-4.91226643e+001	-6.25182866e+001	-3.79288414e+001	-2.17928841e+002	-2.04373866e+001	-2.04373866e+001
5.11000000e-001	-5.59647011e+001	-6.54831545e+001	-6.54831545e+001	-5.08319596e+001	-5.08319596e+001	-6.04983727e+001	1.75890976e+001	-1.62410902e+002	-1.97451933e+001	-1.97451933e+001
5.12000000e-001	-5.41331009e+001	8.74308907e+001	-9.25691093e+001	8.17193191e+001	-9.82806809e+001	-6.03101562e+001	-5.65491607e+001	-2.36549161e+002	1.83115047e+001	1.83115047e+001
