Frequency 	 |S21| 	 Phase(S21) 	 ExtPhase(S21) 	 CorPhase(S21)	 ExtCorPhase(S21)	 |S12| 	 Phase(S12)	 ExtPhase(S12) 	 CorPhase(S12)	 ExtCorPhase(S12)
GHz 	 dB 	 deg 	 deg 	 deg	 deg	 dB 	 deg 	 deg 	 deg	 deg
5.00000000e-001	-6.31492259e+001	-2.78716016e+001	-2.78716016e+001	2.18338987e+001	2.18338987e+001	-5.44019984e+001	-6.61156943e+001	-6.61156943e+001	-6.18997912e+001	-6.18997912e+001
5.01000000e-001	-5.96633895e+001	-3.24244320e+001	-3.24244320e+001	3.36379683e+001	3.36379683e+001	-6.98122934e+001	6.66083509e+001	-1.13391649e+002	-5.61636012e+000	-5.61636012e+000
5.02000000e-001	-5.40732443e+001	8.50448626e+000	8.50448626e+000	3.89921836e+001	3.89921836e+001	-7.29303568e+001	-2.14687080e+001	-2.01468708e+002	9.32037983e+000	9.32037983e+000
5.03000000e-001	-6.00921151e+001	6.53239359e+001	6.53239359e+001	-4.66415687e+000	-4.66415687e+000	-6.39086734e+001	2.48366459e+001	-1.55163354e+002	1.70553559e+001	1.70553559e+001
5.04000000e-001	-5.54170233e+001	8.53795163e+001	8.53795163e+001	-2.35756497e+001	-2.35756497e+001	-6.66765532e+001	-2.02033574e+001	-2.00203357e+002	1.48060626e+001	1.48060626e+001
5.05000000e-001	-6.76977601e+001	1.94364061e+001	1.94364061e+001	1.13412821e+001	1.13412821e+001	-5.34912309e+001	7.65827870e+001	-1.03417213e+002	2.91636823e+001	2.91636823e+001
5.06000000e-001	-6.18866872e+001	-8.52403974e+001	-8.52403974e+001	-6.06437300e+000	-6.06437300e+000	-8.21896541e+001	-3.69863350e+001	-2.16986335e+002	4.42804728e+000	4.42804728e+000
5.07000000e-001	-6.32284487e+001	6.98183807e+001	-1.10181619e+002	-1.06194916e+000	-1.06194916e+000	-6.70474201e+001	-8.83255766e+001	-2.68325577e+002	2.05988535e+000	2.05988535e+000
5.08000000e-001	-6.82400277e+001	8.96069788e+001	-9.03930212e+001	8.03805821e-001	8.03805821e-001	-5.48900407e+001	1.51384436e+001	-1.64861556e+002	7.11863765e+001	7.11863765e+001
5.09000000e-001	-7.23209317e+001	2.68877225e+000	-1.77311228e+002	6.46621223e+000	6.46621223e+000	-6.13648185e+001	-2.59767877e+001	-2.05976788e+002	3.49954652e+001	3.49954652e+001
5.10000000e-001	-5.88159089e+001	5.73480456e+001	-1.22651954e+002	-1.00088284e+001	-1.00088284e+001	-7.83264121e+001	-3.59543508e+001	-2.15954351e+002	-4.69601746e+000	-4.69601746e+000
5.11000000e-001	-6.40373668e+001	-4.98116611e+001	-2.29811661e+002	3.11016108e+001	3.11016108e+001	-6.32310956e+001	-4.60098217e+000	-1.84600982e+002	2.51755597e+001	2.51755597e+001
5.12000000e-001	-6.06836358e+001	4.67719449e+001	-1.33228055e+002	2.25501953e+001	2.25501953e+001	-7.34221093e+001	3.06506258e+001	-1.49349374e+002	-2.78113759e+000	-2.78113759e+000
5.13000000e-001	-5.49932848e+001	5.50908709e+000	-1.74490913e+002	4.27456970e+001	4.27456970e+001	-6.26587973e+001	2.30231762e+001	-1.56976824e+002	-1.74227664e+001	-1.74227664e+001
5.14000000e-001	-6.75414335e+001	-1.43511547e+001	-1.94351155e+002	1.11302971e+001	1.11302971e+001	-6.13442231e+001	-8.23995472e+001	-2.62399547e+002	6.64464070e+000	6.64464070e+000
5.15000000e-001	-5.71626670e+001	-4.06773130e+001	-2.20677313e+002	-3.99573497e+001	-3.99573497e+001	-5.17261744e+001	3.46068389e+001	-1.45393161e+002	-7.23997768e+001	-7.23997768e+001
5.16000000e-001	-5.55261079e+001	5.60935170e+001	-1.23906483e+002	4.28227469e+001	4.28227469e+001	-6.11344012e+001	4.88851899e+001	-1.31114810e+002	8.39393815e+000	8.39393815e+000
5.17000000e-001	-5.88387471e+001	3.22698157e+001	-1.47730184e+002	3.98602588e+001	3.98602588e+001	-5.87228104e+001	8.27780004e+001	-9.72219996e+001	3.95902902e+000	3.95902902e+000
5.18000000e-001	-5.81099450e+001	7.79986273e+001	-1.02001373e+002	7.59260667e+000	7.59260667e+000	-5.31740642e+001	-3.70085657e+001	-2.17008566e+002	8.15184347e+001	8.15184347e+001
5.19000000e-001	-5.56547952e+001	9.45184247e+000	-1.70548158e+002	-5.85226607e+001	-5.85226607e+001	-5.91970909e+001	-2.53373150e+001	-2.05337315e+002	-4.62087022e+001	-4.62087022e+001
5.20000000e-001	-5.98552937e+001	-2.18634634e+001	-2.01863463e+002	3.04077240e+001	3.04077240e+001	-6.10286235e+001	-1.06557658e+001	-1.90655766e+002	-3.29286434e+001	-3.29286434e+001
5.21000000e-001	-5.98270112e+001	2.37160630e+001	-1.56283937e+002	-2.88736057e+001	-2.88736057e+001	-6.03505719e+001	1.99975255e+001	-1.60002474e+002	4.98248326e+001	4.98248326e+001
5.22000000e-001	-5.96887303e+001	-1.18920192e+001	-1.91892019e+002	3.80130669e+001	3.80130669e+001	-6.62768036e+001	1.80558035e+001	-1.61944196e+002	1.43294937e+001	1.43294937e+001
5.23000000e-001	-5.33751301e+001	-3.01036647e+000	-1.83010366e+002	-8.19623901e+001	-8.19623901e+001	-5.83758725e+001	-7.80922207e+001	-2.58092221e+002	-3.28043022e+000	-3.28043022e+000
5.24000000e-001	-5.88530286e+001	2.26563973e+001	-1.57343603e+002	3.56438398e+001	3.56438398e+001	-5.83250219e+001	7.02123955e+001	-2.89787604e+002	-4.38581622e+000	-4.38581622e+000
5.25000000e-001	-5.80938539e+001	-5.63860917e+001	-2.36386092e+002	-6.55224750e+001	-6.55224750e+001	-8.78452575e+001	-1.32130570e+000	-3.61321306e+002	1.54595818e+000	1.54595818e+000
5.26000000e-001	-5.25021831e+001	-3.87960676e+001	-2.18796068e+002	-8.44862415e+001	-8.44862415e+001	-5.12909701e+001	7.80147017e+001	-2.81985298e+002	2.89572644e+001	2.89572644e+001
5.27000000e-001	-6.08719991e+001	-2.40007649e+001	-2.04000765e+002	2.98734291e+001	2.98734291e+001	-5.35469872e+001	-8.06966864e+001	-2.60696686e+002	5.52748437e+000	5.52748437e+000
5.28000000e-001	-7.11474213e+001	-2.84096582e+001	-2.08409658e+002	-1.52576291e+001	-1.52576291e+001	-5.96668655e+001	5.34754086e+001	-3.06524591e+002	2.02880713e+001	2.02880713e+001
5.29000000e-001	-6.08411990e+001	4.36518273e+001	-1.36348173e+002	1.38874350e+001	1.38874350e+001	-7.00359409e+001	8.37441945e+001	-2.76255806e+002	8.89133443e-001	8.89133443e-001
5.30000000e-001	-6.89689851e+001	-2.39068346e+001	-2.03906835e+002	-1.25327962e+001	-1.25327962e+001	-5.52629379e+001	1.81577382e+001	-3.41842262e+002	4.49634588e+001	4.49634588e+001
5.31000000e-001	-5.97808823e+001	-8.01305778e+001	-2.60130578e+002	2.01214393e+001	2.01214393e+001	-5.69213818e+001	-8.61861476e+001	-4.46186148e+002	1.52787101e+001	1.52787101e+001
5.32000000e-001	-6.83106791e+001	3.90885833e+001	-1.40911417e+002	-7.46493663e+000	-7.46493663e+000	-6.51806634e+001	-6.51902213e+001	-4.25190221e+002	1.12333823e+001	1.12333823e+001
5.33000000e-001	-6.01851184e+001	-5.01136783e+001	-2.30113678e+002	-2.71231783e+001	-2.71231783e+001	-7.00422166e+001	5.40378351e+001	-3.05962165e+002	-8.49996893e+000	-8.49996893e+000
5.34000000e-001	-6.21569873e+001	2.50277336e+001	-1.54972266e+002	-4.22945115e+001	-4.22945115e+001	-5.77318641e+001	1.58031805e+001	-3.44196819e+002	-6.39730343e+001	-6.39730343e+001
5.35000000e-001	-6.24451087e+001	8.66011987e+001	-9.33988013e+001	-4.48273592e+000	-4.48273592e+000	-8.63480859e+001	5.99653510e+001	-3.00034649e+002	3.87321325e-001	3.87321325e-001
5.36000000e-001	-6.54718074e+001	-4.33169279e+001	-2.23316928e+002	-2.68127834e+001	-2.68127834e+001	-6.78541353e+001	7.78793911e+000	-3.52212061e+002	1.49705244e+001	1.49705244e+001
5.37000000e-001	-6.85254855e+001	-4.29014198e+001	-2.22901420e+002	4.99269777e+000	4.99269777e+000	-6.69624285e+001	5.62928071e+000	-3.54370719e+002	-1.22274051e+001	-1.22274051e+001
5.38000000e-001	-7.07952054e+001	-3.50190327e+001	-2.15019033e+002	1.01183666e+001	1.01183666e+001	-7.75137788e+001	7.63860358e+001	-2.83613964e+002	-5.84844077e-001	-5.84844077e-001
5.39000000e-001	-6.69942697e+001	-8.30291465e+001	-2.63029147e+002	1.17820418e+001	1.17820418e+001	-5.99250028e+001	-4.74060455e+001	-4.07406046e+002	3.76258835e+001	3.76258835e+001
5.40000000e-001	-5.74946454e+001	-9.43285798e-001	-1.80943286e+002	-4.61150062e+001	-4.61150062e+001	-6.11680087e+001	-4.43495702e+001	-4.04349570e+002	-3.04624796e+001	-3.04624796e+001
5.41000000e-001	-5.76774988e+001	7.60463211e+001	-1.03953679e+002	3.20539976e+001	3.20539976e+001	-6.20869272e+001	-5.00096341e+001	-4.10009634e+002	-1.90197889e+001	-1.90197889e+001
5.42000000e-001	-6.98742917e+001	7.37404279e+001	-1.06259572e+002	-6.21387899e-001	-6.21387899e-001	-5.57210843e+001	-8.49864782e+001	-4.44986478e+002	-2.45740767e+001	-2.45740767e+001
5.43000000e-001	-5.75444459e+001	-7.47600149e+001	-7.47600149e+001	3.35818671e+001	3.35818671e+001	-6.71358159e+001	-3.25240288e+001	-3.92524029e+002	2.18597242e+001	2.18597242e+001
5.44000000e-001	-6.36829859e+001	1.31423387e+001	1.31423387e+001	2.10355856e+001	2.10355856e+001	-5.84092768e+001	-8.98021424e+001	-4.49802142e+002	1.41743167e+001	1.41743167e+001
5.45000000e-001	-6.16560025e+001	4.12471086e+001	4.12471086e+001	2.96042275e+001	2.96042275e+001	-5.62193684e+001	4.69743336e+001	-4.93025666e+002	-3.09377336e+001	-3.09377336e+001
5.46000000e-001	-5.96418097e+001	3.26398594e+001	3.26398594e+001	2.41717252e+001	2.41717252e+001	-6.86790056e+001	-2.94614299e+001	-5.69461430e+002	-1.75825501e+001	-1.75825501e+001
5.47000000e-001	-6.08619012e+001	-4.38893793e+000	-4.38893793e+000	-2.56552210e+001	-2.56552210e+001	-6.79126695e+001	4.19136623e+001	-4.98086338e+002	6.18620882e+000	6.18620882e+000
5.48000000e-001	-7.15330105e+001	7.04976733e+001	7.04976733e+001	3.32113007e+000	3.32113007e+000	-5.85514925e+001	-6.77468114e+001	-6.07746811e+002	-1.56466054e+001	-1.56466054e+001
5.49000000e-001	-6.28871209e+001	-3.26295648e+001	-3.26295648e+001	2.74937082e+001	2.74937082e+001	-6.46480721e+001	6.37175557e+001	-6.56282444e+002	2.31881269e+001	2.31881269e+001
5.50000000e-001	-7.02414204e+001	-2.92850767e+001	-2.92850767e+001	1.07518577e+001	1.07518577e+001	-7.68006483e+001	-3.04138014e+001	-7.50413801e+002	4.36562165e+000	4.36562165e+000
5.51000000e-001	-5.75818899e+001	-5.75569951e+001	-5.75569951e+001	2.26308477e+001	2.26308477e+001	-7.20351572e+001	-6.02449451e+001	-7.80244945e+002	-8.19465554e+000	-8.19465554e+000
5.52000000e-001	-5.87076697e+001	8.93463707e+000	8.93463707e+000	-2.86763634e+001	-2.86763634e+001	-6.68767795e+001	-5.57049675e+001	-7.75704968e+002	-1.75532185e+001	-1.75532185e+001
5.53000000e-001	-6.34539553e+001	1.37509073e+001	1.37509073e+001	-1.55099478e+001	-1.55099478e+001	-5.69526780e+001	8.88202000e+001	-8.11179800e+002	4.61966002e+001	4.61966002e+001
5.54000000e-001	-5.84532897e+001	-3.52348722e+001	-3.52348722e+001	-2.64704270e+001	-2.64704270e+001	-6.18638995e+001	5.19578784e+001	-8.48042122e+002	-7.48642531e+000	-7.48642531e+000
5.55000000e-001	-6.12298043e+001	-6.74266339e-001	-6.74266339e-001	2.18092685e+001	2.18092685e+001	-6.80600357e+001	7.13172838e+000	-8.92868272e+002	-3.29317441e+001	-3.29317441e+001
5.56000000e-001	-5.28166025e+001	-3.13552703e+000	-3.13552703e+000	6.93656847e+001	6.93656847e+001	-6.43049487e+001	-4.87572979e+000	-9.04875730e+002	1.80587296e+001	1.80587296e+001
5.57000000e-001	-5.87356010e+001	-6.15516317e+001	-6.15516317e+001	-3.28476703e+001	-3.28476703e+001	-6.20755292e+001	-2.73753111e+001	-9.27375311e+002	-2.46680953e+001	-2.46680953e+001
5.58000000e-001	-5.58987108e+001	4.24791093e+001	4.24791093e+001	1.36087311e+001	1.36087311e+001	-6.03760492e+001	-2.79305899e+001	-9.27930590e+002	3.03934324e+001	3.03934324e+001
5.59000000e-001	-6.04162819e+001	-6.77035381e+001	-6.77035381e+001	1.80157436e+001	1.80157436e+001	-6.74212862e+001	6.37904225e+000	-8.93620958e+002	-2.53501838e+001	-2.53501838e+001
5.60000000e-001	-6.92499138e+001	-2.35192017e+001	-2.35192017e+001	-9.40923767e+000	-9.40923767e+000	-5.89387485e+001	-5.78204084e+001	-9.57820408e+002	-4.61215453e+001	-4.61215453e+001
5.61000000e-001	-6.35902140e+001	3.74018474e+001	3.74018474e+001	3.59159379e+001	3.59159379e+001	-6.02583716e+001	4.63475075e+001	-8.53652492e+002	-1.48644172e+001	-1.48644172e+001
5.62000000e-001	-6.04612802e+001	-1.73590686e+001	-1.73590686e+001	-3.06533623e+001	-3.06533623e+001	-6.30874917e+001	8.16773269e+001	-8.18322673e+002	-5.42265292e-001	-5.42265292e-001
5.63000000e-001	-6.91817774e+001	-7.57925538e+001	-7.57925538e+001	-7.19528667e+000	-7.19528667e+000	-5.57376777e+001	7.36445798e+001	-8.26355420e+002	-8.96681058e+001	-8.96681058e+001
5.64000000e-001	-7.98071272e+001	-8.02260658e+001	-8.02260658e+001	-9.84466414e-001	-9.84466414e-001	-6.51093267e+001	-7.93896135e+001	-7.99389613e+002	6.97808685e-001	6.97808685e-001
5.65000000e-001	-6.07157017e+001	-8.77882049e+001	-8.77882049e+001	3.35311873e-001	3.35311873e-001	-6.01121158e+001	5.27871593e+001	-8.47212841e+002	-1.85347157e+001	-1.85347157e+001
5.66000000e-001	-5.66336920e+001	-8.61669730e+001	-8.61669730e+001	-1.49964629e+001	-1.49964629e+001	-6.71389580e+001	8.72842714e+001	-8.12715729e+002	-8.02609488e+000	-8.02609488e+000
5.67000000e-001	-5.66055104e+001	4.20117208e+001	4.20117208e+001	3.60616733e+001	3.60616733e+001	-6.45595115e+001	-3.52612054e+000	-9.03526121e+002	-1.97961267e+001	-1.97961267e+001
5.68000000e-001	-6.01053153e+001	-5.91079860e+001	-5.91079860e+001	1.66858455e+001	1.66858455e+001	-5.73092441e+001	-4.03702209e+001	-9.40370221e+002	4.70248027e+001	4.70248027e+001
5.69000000e-001	-6.56597128e+001	3.71617010e+001	3.71617010e+001	1.33166808e+001	1.33166808e+001	-5.77677954e+001	-3.05459563e+001	-9.30545956e+002	3.30494233e+001	3.30494233e+001
5.70000000e-001	-6.15274718e+001	4.39042110e+001	4.39042110e+001	-1.19331751e+001	-1.19331751e+001	-6.80479480e+001	4.08125989e+001	-8.59187401e+002	1.56975172e+001	1.56975172e+001
5.71000000e-001	-6.23329809e+001	5.81755946e+001	5.81755946e+001	5.35798025e+000	5.35798025e+000	-5.90045673e+001	-1.47523030e+001	-9.14752303e+002	3.81251900e+001	3.81251900e+001
5.72000000e-001	-5.68298863e+001	8.88142002e+001	8.88142002e+001	-3.85395217e+001	-3.85395217e+001	-5.76080316e+001	2.71866453e+001	-8.72813355e+002	3.91470568e+001	3.91470568e+001
5.73000000e-001	-6.23901381e+001	3.28573420e+001	3.28573420e+001	1.70055292e+001	1.70055292e+001	-5.88199960e+001	6.52291950e+001	-8.34770805e+002	2.51757118e-001	2.51757118e-001
5.74000000e-001	-6.30074269e+001	-6.92585513e+001	-6.92585513e+001	-1.79514133e+001	-1.79514133e+001	-5.78002251e+001	3.72355709e+000	-8.96276443e+002	-3.76658210e+001	-3.76658210e+001
5.75000000e-001	-6.09540234e+001	7.35326502e+001	-1.06467350e+002	-7.26027577e+000	-7.26027577e+000	-5.75656915e+001	6.95433340e+001	-8.30456666e+002	1.13800567e+001	1.13800567e+001
5.76000000e-001	-6.14732528e+001	-2.41929505e+001	-2.04192950e+002	-5.18175295e+001	-5.18175295e+001	-7.05280588e+001	6.96999472e+001	-8.30300053e+002	1.28370422e+000	1.28370422e+000
5.77000000e-001	-6.14079117e+001	-5.28780728e+001	-2.32878073e+002	-1.85941451e+001	-1.85941451e+001	-6.03904010e+001	3.71244825e+001	-8.62875517e+002	2.46164113e+001	2.46164113e+001
5.78000000e-001	-6.61990417e+001	-1.12699710e+001	-1.91269971e+002	-2.84396495e+001	-2.84396495e+001	-6.49198398e+001	-6.63127992e+001	-9.66312799e+002	5.15428282e+000	5.15428282e+000
5.79000000e-001	-6.36868429e+001	-1.60331907e+001	-1.96033191e+002	2.02728460e+001	2.02728460e+001	-5.80894060e+001	5.80799922e+001	-8.41920008e+002	7.55627640e+000	7.55627640e+000
5.80000000e-001	-5.35212830e+001	5.66529613e+001	-1.23347039e+002	5.44987116e+001	5.44987116e+001	-6.04940685e+001	3.33111369e+001	-8.66688863e+002	1.27956832e+001	1.27956832e+001
5.81000000e-001	-5.95606875e+001	7.16031603e+001	-1.08396840e+002	-8.70898559e+000	-8.70898559e+000	-5.93458104e+001	-3.85895168e+001	-9.38589517e+002	-4.04359752e+001	-4.04359752e+001
5.82000000e-001	-7.90708656e+001	3.48448418e+001	-1.45155158e+002	3.62564257e+000	3.62564257e+000	-5.51408480e+001	-1.17722080e+001	-9.11772208e+002	4.67885600e+001	4.67885600e+001
5.83000000e-001	-6.26306594e+001	5.77026478e+001	-1.22297352e+002	-1.24399515e+001	-1.24399515e+001	-6.16805019e+001	2.90167902e+001	-8.70983210e+002	2.72432318e+001	2.72432318e+001
5.84000000e-001	-5.22678728e+001	3.23053365e+001	-1.47694664e+002	-8.44568020e+001	-8.44568020e+001	-6.18135820e+001	7.74251036e+001	-8.22574896e+002	4.13156975e+000	4.13156975e+000
5.85000000e-001	-6.98543031e+001	7.42475895e+001	-1.05752411e+002	1.30782867e+000	1.30782867e+000	-6.10924279e+001	2.59254158e+001	-8.74074584e+002	2.36775012e+001	2.36775012e+001
5.86000000e-001	-5.73434208e+001	-7.15925540e+000	-1.87159255e+002	4.66995849e+001	4.66995849e+001	-6.30018282e+001	-5.29627587e-001	-9.00529628e+002	1.90133708e+001	1.90133708e+001
5.87000000e-001	-7.34795858e+001	5.59040436e+001	-1.24095956e+002	5.81712335e+000	5.81712335e+000	-6.08335796e+001	-6.65261115e+000	-9.06652611e+002	3.87661707e+001	3.87661707e+001
5.88000000e-001	-5.61351875e+001	2.42936856e+000	-1.77570631e+002	-5.20987227e+001	-5.20987227e+001	-5.68656854e+001	1.39997247e+001	-8.86000275e+002	-4.49208990e+001	-4.49208990e+001
5.89000000e-001	-6.26193947e+001	7.55781697e+001	-1.04421830e+002	6.84826298e+000	6.84826298e+000	-6.09808384e+001	-6.24604815e+001	-9.62460481e+002	-1.67294769e+001	-1.67294769e+001
5.90000000e-001	-5.97917465e+001	7.62252238e+001	-1.03774776e+002	1.30367939e+001	1.30367939e+001	-5.66971813e+001	1.52609359e+001	-8.84739064e+002	4.91764359e+001	4.91764359e+001
5.91000000e-001	-6.04234161e+001	4.39526046e+000	-1.75604740e+002	-3.56130872e+001	-3.56130872e+001	-6.39853683e+001	2.93471289e+001	-8.70652871e+002	-2.41494772e+001	-2.41494772e+001
5.92000000e-001	-6.18160375e+001	-2.38673637e+001	-2.03867364e+002	-2.27205620e+001	-2.27205620e+001	-5.63868721e+001	1.68306918e+001	-8.83169308e+002	4.82118754e+001	4.82118754e+001
5.93000000e-001	-6.01761484e+001	4.06014288e+001	-1.39398571e+002	-2.14688025e+001	-2.14688025e+001	-6.16456706e+001	-7.24169131e+001	-9.72416913e+002	3.77361389e+001	3.77361389e+001
5.94000000e-001	-5.84793585e+001	8.84020590e+001	-9.15979410e+001	-1.12235831e+001	-1.12235831e+001	-6.09730993e+001	-8.15763526e+001	-9.81576353e+002	2.11735356e+001	2.11735356e+001
5.95000000e-001	-6.09106885e+001	1.27619493e+001	-1.67238051e+002	3.05783231e+001	3.05783231e+001	-5.78980128e+001	-8.83546645e+001	-9.88354664e+002	-1.53614742e+001	-1.53614742e+001
5.96000000e-001	-6.45930298e+001	-3.05489779e+000	-1.83054898e+002	-1.87209817e+001	-1.87209817e+001	-6.44791694e+001	4.01483692e+000	-8.95985163e+002	2.26097413e+001	2.26097413e+001
5.97000000e-001	-5.46378188e+001	3.08205169e+001	-1.49179483e+002	-5.15892946e+001	-5.15892946e+001	-7.25020595e+001	-6.63139278e+001	-9.66313928e+002	3.55420710e+000	3.55420710e+000
5.98000000e-001	-6.64218395e+001	-1.51767218e+001	-1.95176722e+002	1.73981872e+001	1.73981872e+001	-5.70951670e+001	5.19679271e+001	-8.48032073e+002	-3.72358774e+001	-3.72358774e+001
5.99000000e-001	-6.20603876e+001	-8.31465179e+001	-2.63146518e+002	-4.15166501e+001	-4.15166501e+001	-6.39591359e+001	7.66986961e+001	-8.23301304e+002	8.90398782e+000	8.90398782e+000
6.00000000e-001	-6.59852407e+001	-1.98331281e+000	-1.81983313e+002	-1.76758109e+001	-1.76758109e+001	-5.69224606e+001	4.89448258e+001	-8.51055174e+002	-6.52907204e+001	-6.52907204e+001
6.01000000e-001	-5.74687472e+001	-1.10851546e+001	-1.91085155e+002	3.97115697e+001	3.97115697e+001	-5.80196468e+001	6.21295629e+001	-8.37870437e+002	1.89654587e+001	1.89654587e+001
6.02000000e-001	-6.05005207e+001	4.01911864e+001	-1.39808814e+002	2.34618135e+001	2.34618135e+001	-6.11379095e+001	3.76655418e+001	-8.62334458e+002	-2.87979538e+001	-2.87979538e+001
6.03000000e-001	-5.73886157e+001	-2.80521618e+001	-2.08052162e+002	-4.55708477e+001	-4.55708477e+001	-6.09534141e+001	8.22966748e+001	-8.17703325e+002	-2.91404621e+000	-2.91404621e+000
6.04000000e-001	-7.38869849e+001	-6.44040709e+001	-2.44404071e+002	3.12785536e+000	3.12785536e+000	-5.41239208e+001	-3.17606627e+001	-9.31760663e+002	3.96210089e+001	3.96210089e+001
6.05000000e-001	-6.02045024e+001	-8.27748752e+001	-2.62774875e+002	4.31803194e+000	4.31803194e+000	-6.04934609e+001	2.03815410e+001	-8.79618459e+002	-4.87742407e+001	-4.87742407e+001
6.06000000e-001	-6.47867068e+001	1.69153822e+001	-1.63084618e+002	2.03513237e+001	2.03513237e+001	-5.65853034e+001	5.19917976e+001	-8.48008202e+002	3.92649234e+001	3.92649234e+001
6.07000000e-001	-6.15587462e+001	4.88298465e+001	-1.31170153e+002	-9.72656674e+000	-9.72656674e+000	-6.15738867e+001	7.70205891e+001	-8.22979411e+002	2.42830647e+000	2.42830647e+000
6.08000000e-001	-6.19912332e+001	-7.49473976e+001	-2.54947398e+002	-1.12682790e+001	-1.12682790e+001	-5.93968392e+001	-4.25270172e+001	-9.42527017e+002	-3.25664215e+001	-3.25664215e+001
6.09000000e-001	-6.89938131e+001	-2.37916583e+001	-2.03791658e+002	1.41382579e+001	1.41382579e+001	-6.47371348e+001	-3.40446877e+001	-9.34044688e+002	3.06534435e+001	3.06534435e+001
6.10000000e-001	-5.96135705e+001	6.87452251e+001	-1.11254775e+002	9.98846758e+000	9.98846758e+000	-6.99500044e+001	-5.63238782e+001	-9.56323878e+002	7.54353771e+000	7.54353771e+000
6.11000000e-001	-6.29876699e+001	6.07053033e+001	-1.19294697e+002	-3.34274367e+000	-3.34274367e+000	-6.07374298e+001	-2.30915449e+001	-9.23091545e+002	1.80871463e+001	1.80871463e+001
6.12000000e-001	-6.83986478e+001	-5.72869527e+001	-2.37286953e+002	2.72454987e+000	2.72454987e+000	-6.12649474e+001	3.34828864e+001	-8.66517114e+002	-1.53883756e+001	-1.53883756e+001
6.13000000e-001	-5.84955078e+001	5.72999245e+001	-1.22700076e+002	-5.39840234e+001	-5.39840234e+001	-5.58187218e+001	6.94120229e+001	-8.30587977e+002	9.56366633e+000	9.56366633e+000
6.14000000e-001	-5.91161275e+001	-4.94273975e+001	-2.29427397e+002	2.74308276e+001	2.74308276e+001	-5.60214368e+001	-3.92460187e+001	-9.39246019e+002	-4.09738894e+001	-4.09738894e+001
6.15000000e-001	-5.68057575e+001	8.46317928e+001	-2.75368207e+002	1.86256740e+001	1.86256740e+001	-7.12447749e+001	-5.24174106e+001	-9.52417411e+002	5.49498200e+000	5.49498200e+000
6.16000000e-001	-6.87529340e+001	5.30773369e+001	-3.06922663e+002	-5.35520558e+000	-5.35520558e+000	-5.95832812e+001	-1.42290997e+001	-9.14229100e+002	-3.51991838e+001	-3.51991838e+001
6.17000000e-001	-5.79138212e+001	4.22523450e+001	-3.17747655e+002	-3.12174556e+001	-3.12174556e+001	-5.82884961e+001	1.93341604e+001	-8.80665840e+002	2.40403053e+001	2.40403053e+001
6.18000000e-001	-5.88027900e+001	1.18089240e+000	-3.58819108e+002	-3.94366837e+001	-3.94366837e+001	-5.35705544e+001	-2.79274176e+001	-9.27927418e+002	6.43502455e+001	6.43502455e+001
