Frequency 	 |S21| 	 Phase(S21) 	 ExtPhase(S21) 	 CorPhase(S21)	 ExtCorPhase(S21)	 |S12| 	 Phase(S12)	 ExtPhase(S12) 	 CorPhase(S12)	 ExtCorPhase(S12)
GHz 	 dB 	 deg 	 deg 	 deg	 deg	 dB 	 deg 	 deg 	 deg	 deg
5.84000000e-001	-5.67828830e+001	7.87750455e+001	6.18775046e+002	6.57180118e+001	-1.14281988e+002	-6.17180621e+001	4.30075104e+001	-4.96992490e+002	1.82613897e+001	1.82613897e+001
5.85000000e-001	-6.05773557e+001	-8.33335550e+001	6.36666445e+002	2.13815577e+000	-1.77861844e+002	-6.10099054e+001	-7.90813149e+001	-6.19081315e+002	-1.70832948e+001	-1.70832948e+001
5.86000000e-001	-6.61460706e+001	-2.16683196e+001	6.98331680e+002	-1.52367485e+001	-1.95236749e+002	-6.14435395e+001	-7.11114102e+001	-6.11111410e+002	-8.50644414e+000	-8.50644414e+000
5.87000000e-001	-5.63945545e+001	-5.38958591e+001	6.66104141e+002	2.77418933e+001	-1.52258107e+002	-6.37494650e+001	6.37920285e+001	-6.56207971e+002	-4.56628350e+000	-4.56628350e+000
5.88000000e-001	-7.12810740e+001	2.07569649e+001	7.40756965e+002	-7.34030234e+000	-1.87340302e+002	-5.80878578e+001	-2.15155415e+001	-7.41515542e+002	-3.14456265e+001	-3.14456265e+001
5.89000000e-001	-6.37543887e+001	4.97472558e+001	7.69747256e+002	1.45960158e+001	-1.65403984e+002	-5.88335233e+001	-2.03735188e+001	-7.40373519e+002	3.43039726e+001	3.43039726e+001
5.90000000e-001	-6.12447780e+001	-3.47087008e+001	6.85291299e+002	1.51256691e+001	-1.64874331e+002	-5.22282715e+001	5.26613468e+001	-6.67338653e+002	-8.88811647e+001	-8.88811647e+001
5.91000000e-001	-5.84682124e+001	8.92505071e+001	8.09250507e+002	4.52527748e+000	-1.75474723e+002	-6.48464931e+001	-3.70783092e+001	-7.57078309e+002	1.76249549e+001	1.76249549e+001
5.92000000e-001	-5.54734583e+001	-4.11456997e+001	8.58854300e+002	-6.11322371e+001	-2.41132237e+002	-6.14063718e+001	-7.42925573e+001	-7.94292557e+002	1.10846257e+001	1.10846257e+001
5.93000000e-001	-6.40635237e+001	7.58122707e+001	9.75812271e+002	3.98276004e+000	-1.76017240e+002	-5.82104619e+001	-2.94441716e+001	-7.49444172e+002	3.35542609e+001	3.35542609e+001
