Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-5.179482e-001	-2.996187e+000	-2.996187e+000	-5.134821e+001	8.355502e+001	8.355502e+001	-5.039103e+001	8.682690e+001	8.682690e+001	-5.374114e-001	-2.532688e+000	-2.532688e+000	
5.010000e-001	-5.391799e-001	-3.093175e+000	-3.093175e+000	-5.149554e+001	8.257515e+001	8.257515e+001	-5.415033e+001	7.992134e+001	7.992134e+001	-5.522975e-001	-2.550776e+000	-2.550776e+000	
5.020000e-001	-5.330393e-001	-3.025673e+000	-3.025673e+000	-5.088106e+001	7.172456e+001	7.172456e+001	-5.092031e+001	-8.860397e+001	9.139603e+001	-5.446189e-001	-2.628623e+000	-2.628623e+000	
5.030000e-001	-5.403911e-001	-3.143468e+000	-3.143468e+000	-5.519722e+001	6.740948e+001	6.740948e+001	-5.223187e+001	7.106055e+001	7.106055e+001	-5.336901e-001	-2.628000e+000	-2.628000e+000	
5.040000e-001	-5.265185e-001	-3.102001e+000	-3.102001e+000	-5.198341e+001	7.676584e+001	7.676584e+001	-5.184509e+001	6.696217e+001	6.696217e+001	-5.452816e-001	-2.562384e+000	-2.562384e+000	
5.050000e-001	-5.248757e-001	-3.056860e+000	-3.056860e+000	-5.345516e+001	-6.012272e+001	-6.012272e+001	-4.864390e+001	8.617854e+001	8.617854e+001	-5.546262e-001	-2.683898e+000	-2.683898e+000	
5.060000e-001	-5.348345e-001	-3.094908e+000	-3.094908e+000	-5.019473e+001	7.640141e+001	7.640141e+001	-5.558166e+001	7.618745e+001	7.618745e+001	-5.419566e-001	-2.645717e+000	-2.645717e+000	
5.070000e-001	-5.260116e-001	-3.120861e+000	-3.120861e+000	-5.359043e+001	7.570612e+001	7.570612e+001	-5.247924e+001	8.222142e+001	8.222142e+001	-5.450196e-001	-2.598220e+000	-2.598220e+000	
5.080000e-001	-5.186727e-001	-3.055552e+000	-3.055552e+000	-5.224653e+001	8.781517e+001	8.781517e+001	-5.046842e+001	7.912344e+001	7.912344e+001	-5.438298e-001	-2.472334e+000	-2.472334e+000	
5.090000e-001	-5.290735e-001	-3.230648e+000	-3.230648e+000	-5.994442e+001	8.639621e+001	8.639621e+001	-5.106554e+001	6.924343e+001	6.924343e+001	-5.469250e-001	-2.669874e+000	-2.669874e+000	
5.100000e-001	-5.357615e-001	-3.186923e+000	-3.186923e+000	-5.111423e+001	7.601174e+001	7.601174e+001	-5.339391e+001	7.406010e+001	7.406010e+001	-5.614653e-001	-2.594215e+000	-2.594215e+000	
5.110000e-001	-5.469860e-001	-3.116587e+000	-3.116587e+000	-5.374314e+001	-8.638374e+001	9.361626e+001	-5.091013e+001	-7.580319e+001	1.041968e+002	-5.638657e-001	-2.628205e+000	-2.628205e+000	
5.120000e-001	-5.252743e-001	-3.155956e+000	-3.155956e+000	-5.762190e+001	7.061343e+001	7.061343e+001	-5.093670e+001	8.694774e+001	8.694774e+001	-5.430288e-001	-2.476038e+000	-2.476038e+000	
