Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-5.399547e-001	-3.143328e+000	-3.143328e+000	-5.581173e+001	7.801101e+001	7.801101e+001	-5.401367e+001	6.526079e+001	6.526079e+001	-5.529125e-001	-2.591462e+000	-2.591462e+000	
5.010000e-001	-5.241677e-001	-3.180444e+000	-3.180444e+000	-5.393856e+001	7.150209e+001	7.150209e+001	-5.326943e+001	8.602632e+001	8.602632e+001	-5.438005e-001	-2.580055e+000	-2.580055e+000	
5.020000e-001	-5.267947e-001	-3.169178e+000	-3.169178e+000	-5.366252e+001	7.726520e+001	7.726520e+001	-5.496622e+001	8.061876e+001	8.061876e+001	-5.509133e-001	-2.573051e+000	-2.573051e+000	
5.030000e-001	-5.335203e-001	-3.086800e+000	-3.086800e+000	-5.179951e+001	8.343387e+001	8.343387e+001	-4.986037e+001	-8.740627e+001	9.259373e+001	-5.467735e-001	-2.677559e+000	-2.677559e+000	
5.040000e-001	-5.408520e-001	-3.164857e+000	-3.164857e+000	-5.288311e+001	7.096323e+001	7.096323e+001	-5.376718e+001	4.355449e+001	2.235545e+002	-5.504244e-001	-2.706902e+000	-2.706902e+000	
5.050000e-001	-5.333674e-001	-3.269748e+000	-3.269748e+000	-5.691635e+001	-6.707814e+001	-6.707814e+001	-6.454948e+001	-8.830801e+001	9.169199e+001	-5.550011e-001	-2.607755e+000	-2.607755e+000	
5.060000e-001	-5.313755e-001	-3.099229e+000	-3.099229e+000	-5.521254e+001	-8.555891e+001	-8.555891e+001	-5.750153e+001	8.590577e+001	8.590577e+001	-5.612184e-001	-2.676431e+000	-2.676431e+000	
5.070000e-001	-5.353203e-001	-3.175602e+000	-3.175602e+000	-5.378595e+001	-6.182390e+001	-6.182390e+001	-5.399779e+001	6.159587e+001	6.159587e+001	-5.370173e-001	-2.745701e+000	-2.745701e+000	
5.080000e-001	-5.285907e-001	-3.186827e+000	-3.186827e+000	-5.120951e+001	-6.402496e+001	-6.402496e+001	-5.970293e+001	6.257043e+001	6.257043e+001	-5.598869e-001	-2.778956e+000	-2.778956e+000	
5.090000e-001	-5.161085e-001	-3.177784e+000	-3.177784e+000	-6.059624e+001	-7.685230e+001	-7.685230e+001	-5.166195e+001	-7.457499e+001	-7.457499e+001	-5.622949e-001	-2.633566e+000	-2.633566e+000	
5.100000e-001	-5.346225e-001	-3.301378e+000	-3.301378e+000	-5.079006e+001	-8.771196e+001	-8.771196e+001	-5.230696e+001	4.599130e+001	4.599130e+001	-5.546749e-001	-2.725238e+000	-2.725238e+000	
5.110000e-001	-5.309955e-001	-3.195921e+000	-3.195921e+000	-5.597866e+001	8.032420e+001	-9.967580e+001	-5.166800e+001	7.472496e+001	7.472496e+001	-5.594449e-001	-2.611614e+000	-2.611614e+000	
5.120000e-001	-5.348942e-001	-3.258229e+000	-3.258229e+000	-5.377521e+001	-7.277055e+001	-7.277055e+001	-5.357724e+001	-8.139538e+001	9.860462e+001	-5.552349e-001	-2.698414e+000	-2.698414e+000	
5.130000e-001	-5.328219e-001	-3.264926e+000	-3.264926e+000	-5.131449e+001	7.765235e+001	-1.023477e+002	-5.334386e+001	5.484101e+001	2.348410e+002	-5.537292e-001	-2.681396e+000	-2.681396e+000	
