Frequency 	 |S21| 	 Phase(S21) 	 ExtPhase(S21) 	 CorPhase(S21)	 ExtCorPhase(S21)	 |S12| 	 Phase(S12)	 ExtPhase(S12) 	 CorPhase(S12)	 ExtCorPhase(S12)
GHz 	 dB 	 deg 	 deg 	 deg	 deg	 dB 	 deg 	 deg 	 deg	 deg
5.00000000e-001	-5.71856746e+001	7.90129034e+000	7.90129034e+000	-3.37064622e+001	-3.37064622e+001	-5.77474224e+001	-8.00809177e+001	-8.00809177e+001	-1.67610726e+001	-1.67610726e+001
5.01000000e-001	-6.83817834e+001	-5.40827810e+000	-5.40827810e+000	-1.04153180e+001	-1.04153180e+001	-6.61721763e+001	-5.98897783e+001	-5.98897783e+001	1.14503349e+001	1.14503349e+001
5.02000000e-001	-5.98536045e+001	-8.95237053e+001	-8.95237053e+001	2.53314759e+000	2.53314759e+000	-5.56416262e+001	8.11217694e+001	-9.88782306e+001	-1.42204324e+000	-1.42204324e+000
5.03000000e-001	-6.25340622e+001	5.58994259e+001	-1.24100574e+002	4.71049812e+000	4.71049812e+000	-6.47726132e+001	-5.80860473e+001	-5.80860473e+001	9.40247992e+000	9.40247992e+000
5.04000000e-001	-5.76891592e+001	-8.13442240e+001	-8.13442240e+001	2.67313709e+001	2.67313709e+001	-5.86379724e+001	8.01476817e+001	-9.98523183e+001	1.39810850e+001	1.39810850e+001
5.05000000e-001	-7.38584627e+001	-5.24757069e+001	-5.24757069e+001	-4.14079893e+000	-4.14079893e+000	-6.06457864e+001	7.45466168e+001	-1.05453383e+002	-1.10864753e+001	-1.10864753e+001
5.06000000e-001	-6.74447601e+001	-1.30289902e+001	-1.30289902e+001	-1.11776897e+001	-1.11776897e+001	-5.97180776e+001	6.30222643e+001	-1.16977736e+002	-1.63119748e+001	-1.63119748e+001
5.07000000e-001	-7.36383424e+001	8.41942788e+001	8.41942788e+001	1.00932659e-002	1.00932659e-002	-5.52045171e+001	-4.93672708e+001	-2.29367271e+002	-2.92196741e+001	-2.92196741e+001
5.08000000e-001	-7.43603614e+001	4.54874421e+001	4.54874421e+001	1.73598856e+000	1.73598856e+000	-6.97706474e+001	4.18783790e+001	-1.38121621e+002	-4.39756800e+000	-4.39756800e+000
