Frequency 	 |S21| 	 Phase(S21) 	 ExtPhase(S21) 	 CorPhase(S21)	 ExtCorPhase(S21)	 |S12| 	 Phase(S12)	 ExtPhase(S12) 	 CorPhase(S12)	 ExtCorPhase(S12)
GHz 	 dB 	 deg 	 deg 	 deg	 deg	 dB 	 deg 	 deg 	 deg	 deg
5.00000000e-001	-5.53127288e+001	1.35647183e+001	1.35647183e+001	-3.74012904e+001	-3.74012904e+001	-5.75607389e+001	7.14995816e+001	7.14995816e+001	1.35884479e+001	1.35884479e+001
5.01000000e-001	-6.12269563e+001	-7.02894286e+001	-7.02894286e+001	-1.99633022e+001	-1.99633022e+001	-6.58136288e+001	2.52918551e+001	2.52918551e+001	1.18318996e+001	1.18318996e+001
5.02000000e-001	-5.94366480e+001	-7.54484472e+001	-7.54484472e+001	-1.51359810e+001	-1.51359810e+001	-5.79467489e+001	5.46310261e+001	5.46310261e+001	-1.61307781e+001	-1.61307781e+001
5.03000000e-001	-7.36454401e+001	3.57646644e+001	3.57646644e+001	-2.22097149e+000	-2.22097149e+000	-7.04716261e+001	8.98973841e+001	8.98973841e+001	2.32468957e-001	2.32468957e-001
5.04000000e-001	-5.92050925e+001	7.20564449e+001	7.20564449e+001	1.17876374e+001	1.17876374e+001	-5.91640189e+001	-5.34520923e+001	1.26547908e+002	3.76875591e+001	3.76875591e+001
5.05000000e-001	-6.50235744e+001	1.73565743e+000	1.73565743e+000	1.59937076e+001	1.59937076e+001	-5.95280223e+001	8.27044875e+001	8.27044875e+001	-8.88691984e+000	-8.88691984e+000
5.06000000e-001	-6.08293381e+001	-8.63565080e+001	-8.63565080e+001	2.26007519e+000	2.26007519e+000	-5.96746208e+001	-5.01204268e+001	1.29879573e+002	1.29697066e+001	1.29697066e+001
5.07000000e-001	-6.64288043e+001	-2.40951580e+001	-2.40951580e+001	9.20462624e+000	9.20462624e+000	-5.66858598e+001	5.05398847e+001	2.30539885e+002	2.22905787e+001	2.22905787e+001
5.08000000e-001	-7.43152148e+001	8.65261701e+001	8.65261701e+001	-1.76516902e+000	-1.76516902e+000	-7.18535975e+001	5.84732411e+001	2.38473241e+002	2.37085864e+000	2.37085864e+000
5.09000000e-001	-5.99620102e+001	3.00694852e+000	3.00694852e+000	-2.26094367e+001	-2.26094367e+001	-6.13118756e+001	-5.66963836e+001	1.23303616e+002	1.97107907e+001	1.97107907e+001
5.10000000e-001	-6.32419746e+001	4.37265482e+001	4.37265482e+001	5.27334748e+000	5.27334748e+000	-5.48243281e+001	-6.51018062e+001	1.14898194e+002	-4.33529019e+001	-4.33529019e+001
5.11000000e-001	-5.61317075e+001	8.37155243e+001	8.37155243e+001	1.16475980e+000	1.16475980e+000	-6.29734368e+001	4.00503365e+001	2.20050336e+002	-1.52975891e+001	-1.52975891e+001
5.12000000e-001	-5.67605082e+001	-5.05717816e+001	1.29428218e+002	2.41311941e+001	2.41311941e+001	-5.51374177e+001	5.58594970e+001	2.35859497e+002	-2.88791484e+001	-2.88791484e+001
5.13000000e-001	-6.01983641e+001	-6.64600836e+001	1.13539916e+002	-1.30944245e+001	-1.30944245e+001	-6.13076522e+001	6.81586567e+001	2.48158657e+002	-3.86871350e+000	-3.86871350e+000
5.14000000e-001	-5.68950594e+001	1.76417984e+001	1.97641798e+002	-4.30496460e+001	-4.30496460e+001	-6.24942361e+001	6.05985892e+001	2.40598589e+002	-9.43738673e+000	-9.43738673e+000
5.15000000e-001	-7.44195777e+001	4.20674553e+001	2.22067455e+002	6.75665773e+000	6.75665773e+000	-6.07391482e+001	-7.56294738e+001	2.84370526e+002	-5.97263446e+000	-5.97263446e+000
5.16000000e-001	-5.75301957e+001	3.03511270e+001	2.10351127e+002	-2.34209168e+001	-2.34209168e+001	-5.81129358e+001	7.52587557e+001	2.55258756e+002	-3.60356386e+000	-3.60356386e+000
5.17000000e-001	-6.60857006e+001	7.11766812e+001	2.51176681e+002	2.26116578e+000	2.26116578e+000	-6.46073589e+001	3.79358464e+001	2.17935846e+002	5.13317841e+000	5.13317841e+000
