Frequency 	 |S21| 	 Phase(S21) 	 ExtPhase(S21) 	 CorPhase(S21)	 ExtCorPhase(S21)	 |S12| 	 Phase(S12)	 ExtPhase(S12) 	 CorPhase(S12)	 ExtCorPhase(S12)
GHz 	 dB 	 deg 	 deg 	 deg	 deg	 dB 	 deg 	 deg 	 deg	 deg
5.00000000e-001	-6.72658711e+001	-2.09225815e+001	-2.09225815e+001	8.43175687e+000	8.43175687e+000	-7.61624949e+001	4.20390052e+000	4.20390052e+000	-3.72667484e+000	-3.72667484e+000
5.01000000e-001	-6.42569191e+001	5.33393319e+001	5.33393319e+001	9.56081521e+000	9.56081521e+000	-5.99793436e+001	6.95457176e+001	6.95457176e+001	-8.04911937e+000	-8.04911937e+000
5.02000000e-001	-5.45830296e+001	-5.30121310e+000	-5.30121310e+000	5.09435949e+001	5.09435949e+001	-7.29817198e+001	-8.47226337e+001	9.52773663e+001	8.76078282e-002	8.76078282e-002
5.03000000e-001	-6.72731867e+001	8.43549810e+000	8.43549810e+000	-1.03500247e+001	-1.03500247e+001	-6.11291990e+001	-5.96929297e+001	1.20307070e+002	-1.50713996e+001	-1.50713996e+001
5.04000000e-001	-5.67527998e+001	2.86540250e+001	2.86540250e+001	-4.90033212e+001	-4.90033212e+001	-5.82045880e+001	3.28157912e+001	2.12815791e+002	1.56651310e+001	1.56651310e+001
5.05000000e-001	-5.68390034e+001	-7.19539437e+001	-7.19539437e+001	-2.74943301e+001	-2.74943301e+001	-5.81696620e+001	-7.89318452e+001	1.01068155e+002	-1.38520196e+001	-1.38520196e+001
5.06000000e-001	-6.37647557e+001	-2.58766193e+001	-2.58766193e+001	1.63528169e+001	1.63528169e+001	-5.99351157e+001	-4.47631207e+001	1.35236879e+002	-1.86476245e+001	-1.86476245e+001
5.07000000e-001	-7.32842903e+001	-5.36403494e+001	-5.36403494e+001	-5.54091883e+000	-5.54091883e+000	-5.84837313e+001	4.32848844e+001	2.23284884e+002	1.38775419e+001	1.38775419e+001
5.08000000e-001	-6.44510138e+001	-6.44144242e+001	-6.44144242e+001	9.17883342e+000	9.17883342e+000	-6.06798941e+001	-2.93487467e+001	1.50651253e+002	-2.08362424e+001	-2.08362424e+001
5.09000000e-001	-5.72653097e+001	3.31920884e+001	3.31920884e+001	3.60339618e+001	3.60339618e+001	-6.35659161e+001	-5.05549467e+000	1.74944505e+002	-1.31500403e+001	-1.31500403e+001
5.10000000e-001	-6.69233553e+001	5.34758667e+001	5.34758667e+001	-2.34467502e+000	-2.34467502e+000	-6.15895790e+001	-7.37772359e+001	1.06222764e+002	4.98508799e+000	4.98508799e+000
5.11000000e-001	-6.83304259e+001	4.88457962e+001	4.88457962e+001	-2.91135175e+000	-2.91135175e+000	-5.65977640e+001	-6.09575233e+001	1.19042477e+002	-3.57496037e+001	-3.57496037e+001
5.12000000e-001	-6.20062064e+001	-7.78663119e+001	-7.78663119e+001	1.07932674e+001	1.07932674e+001	-6.28910459e+001	-2.91109582e+001	1.50889042e+002	-2.02895928e+001	-2.02895928e+001
5.13000000e-001	-6.84081404e+001	2.31183551e+001	2.31183551e+001	-8.85853945e+000	-8.85853945e+000	-6.35257181e+001	3.24205120e+001	2.12420512e+002	-9.16769973e+000	-9.16769973e+000
5.14000000e-001	-5.44443756e+001	-4.30635571e+001	-4.30635571e+001	-6.25015449e+001	-6.25015449e+001	-5.73266081e+001	5.39690899e+001	2.33969090e+002	2.16024910e+001	2.16024910e+001
5.15000000e-001	-7.41068170e+001	6.15648342e+001	6.15648342e+001	2.09394652e+000	2.09394652e+000	-6.06291677e+001	5.45987710e+001	2.34598771e+002	6.71364795e+000	6.71364795e+000
5.16000000e-001	-6.26140532e+001	-5.81886271e+001	-5.81886271e+001	1.34893094e+001	1.34893094e+001	-6.00963407e+001	-1.41351472e+001	1.65864853e+002	1.79176120e+001	1.79176120e+001
5.17000000e-001	-5.93432089e+001	2.55396368e+001	2.55396368e+001	-2.78472786e+001	-2.78472786e+001	-5.41376081e+001	-3.51821002e+001	1.44817900e+002	4.96282588e+001	4.96282588e+001
5.18000000e-001	-6.08782610e+001	2.48292388e+001	2.48292388e+001	-1.54112418e+001	-1.54112418e+001	-6.21053404e+001	6.64676418e+001	2.46467642e+002	6.16123690e+000	6.16123690e+000
5.19000000e-001	-5.86030030e+001	2.10951495e+001	2.10951495e+001	2.14532136e+001	2.14532136e+001	-6.29032130e+001	5.82717234e+001	2.38271723e+002	-5.73196408e+000	-5.73196408e+000
5.20000000e-001	-5.44672081e+001	-4.30367135e+001	-4.30367135e+001	-3.85598409e+001	-3.85598409e+001	-5.79557100e+001	-1.17250236e+001	1.68274976e+002	3.68229592e+001	3.68229592e+001
5.21000000e-001	-5.65897759e+001	2.75695845e+001	2.75695845e+001	-2.75922963e+001	-2.75922963e+001	-5.79272634e+001	-1.39857271e+001	1.66014273e+002	2.76835745e+001	2.76835745e+001
5.22000000e-001	-5.50567151e+001	5.37859979e+001	5.37859979e+001	-4.50757202e+001	-4.50757202e+001	-7.30702399e+001	5.65674591e+001	2.36567459e+002	5.12742578e+000	5.12742578e+000
5.23000000e-001	-6.06433255e+001	-4.41109616e+001	-4.41109616e+001	-1.61830958e+001	-1.61830958e+001	-5.88970389e+001	-4.27003903e+001	1.37299610e+002	-3.79462971e+001	-3.79462971e+001
