Frequency 	 |S21| 	 Phase(S21) 	 ExtPhase(S21) 	 CorPhase(S21)	 ExtCorPhase(S21)	 |S12| 	 Phase(S12)	 ExtPhase(S12) 	 CorPhase(S12)	 ExtCorPhase(S12)
GHz 	 dB 	 deg 	 deg 	 deg	 deg	 dB 	 deg 	 deg 	 deg	 deg
5.00000000e-001	-5.77710751e+001	1.96270679e-001	1.96270679e-001	-3.39074350e+001	-3.39074350e+001	-6.35700231e+001	-1.93627880e+001	-1.93627880e+001	1.39602879e+001	1.39602879e+001
5.01000000e-001	-9.45082619e+001	8.23937577e+001	8.23937577e+001	4.56113639e-002	4.56113639e-002	-6.72171320e+001	4.29977394e+001	4.29977394e+001	5.34859434e+000	5.34859434e+000
5.02000000e-001	-8.31324946e+001	3.05079808e+001	3.05079808e+001	1.25765699e+000	1.25765699e+000	-6.31901529e+001	5.76670016e+001	5.76670016e+001	-1.05066907e+001	-1.05066907e+001
5.03000000e-001	-5.64310124e+001	2.93968059e+001	2.93968059e+001	3.12486470e+001	3.12486470e+001	-6.14148932e+001	6.72573384e+001	6.72573384e+001	-7.88967127e+000	-7.88967127e+000
5.04000000e-001	-5.71007307e+001	-7.44083198e+001	-7.44083198e+001	3.14394002e+001	3.14394002e+001	-5.54316112e+001	-7.25881859e+001	1.07411814e+002	3.37396523e+001	3.37396523e+001
5.05000000e-001	-6.47018294e+001	-5.08004079e+001	-5.08004079e+001	9.28410814e+000	9.28410814e+000	-5.79877282e+001	1.38030232e+001	1.93803023e+002	-3.82259160e+001	-3.82259160e+001
5.06000000e-001	-6.45208026e+001	3.30490731e+000	3.30490731e+000	-1.45918250e+001	-1.45918250e+001	-6.14003441e+001	7.19107626e+001	2.51910763e+002	-1.10921567e+001	-1.10921567e+001
5.07000000e-001	-5.82741077e+001	4.81853825e+001	4.81853825e+001	2.34577005e+001	2.34577005e+001	-5.27749079e+001	7.77629436e+001	2.57762944e+002	2.17221769e+001	2.17221769e+001
5.08000000e-001	-6.83583290e+001	1.75003688e+001	1.75003688e+001	7.64737079e+000	7.64737079e+000	-6.46888013e+001	-7.38528254e+001	2.86147175e+002	6.43568953e+000	6.43568953e+000
5.09000000e-001	-5.70217176e+001	-3.09683262e+001	-3.09683262e+001	-2.90596852e+001	-2.90596852e+001	-6.51607764e+001	-9.20620283e+000	3.50793797e+002	-2.19758914e+001	-2.19758914e+001
5.10000000e-001	-5.57673218e+001	-9.17225161e+000	-9.17225161e+000	4.25748241e+001	4.25748241e+001	-5.92102196e+001	7.29313828e+001	4.32931383e+002	3.90999261e+000	3.90999261e+000
5.11000000e-001	-5.94847727e+001	-3.67532740e+001	-3.67532740e+001	-2.84128755e+001	-2.84128755e+001	-6.44989856e+001	-2.35025834e+001	3.36497417e+002	-1.64115712e+001	-1.64115712e+001
5.12000000e-001	-6.26034272e+001	-3.83553733e+001	-3.83553733e+001	1.86650947e+001	1.86650947e+001	-5.77658654e+001	5.75151640e+000	3.65751516e+002	-3.78755537e+001	-3.78755537e+001
5.13000000e-001	-5.45440349e+001	-8.75839378e+001	-8.75839378e+001	-1.68022239e+001	-1.68022239e+001	-5.97957518e+001	-7.15380480e+001	2.88461952e+002	1.14464042e+001	1.14464042e+001
5.14000000e-001	-5.88493901e+001	-7.68121578e-001	-7.68121578e-001	-4.39836640e+001	-4.39836640e+001	-5.74840428e+001	-7.97497740e+001	2.80250226e+002	4.24446589e+000	4.24446589e+000
5.15000000e-001	-5.96984121e+001	2.43350638e+000	2.43350638e+000	-3.76284267e+001	-3.76284267e+001	-6.17624130e+001	-8.88301635e+001	2.71169836e+002	5.64362819e-001	5.64362819e-001
5.16000000e-001	-5.92211796e+001	-9.69471253e+000	-9.69471253e+000	3.12803371e+001	3.12803371e+001	-5.63270417e+001	1.35460977e+000	3.61354610e+002	3.14076045e+001	3.14076045e+001
5.17000000e-001	-6.31869862e+001	5.58777700e+001	5.58777700e+001	-5.77432010e+000	-5.77432010e+000	-5.95044635e+001	-2.69896343e+001	3.33010366e+002	2.71948796e+001	2.71948796e+001
5.18000000e-001	-6.70634180e+001	-4.39503339e+001	-4.39503339e+001	-1.14920996e+001	-1.14920996e+001	-5.63087950e+001	-7.48822121e+001	2.85117788e+002	-3.21099603e+001	-3.21099603e+001
5.19000000e-001	-5.72858567e+001	1.58724918e+001	1.58724918e+001	-3.33250678e+001	-3.33250678e+001	-6.00706369e+001	6.14666027e+001	2.41466603e+002	2.98552611e+000	2.98552611e+000
5.20000000e-001	-6.00139976e+001	4.87853524e+001	4.87853524e+001	2.25384319e+001	2.25384319e+001	-6.95506028e+001	5.65702758e+001	2.36570276e+002	-1.07494699e+001	-1.07494699e+001
