Frequency 	 |S21| 	 Phase(S21) 	 ExtPhase(S21) 	 CorPhase(S21)	 ExtCorPhase(S21)	 |S12| 	 Phase(S12)	 ExtPhase(S12) 	 CorPhase(S12)	 ExtCorPhase(S12)
GHz 	 dB 	 deg 	 deg 	 deg	 deg	 dB 	 deg 	 deg 	 deg	 deg
5.00000000e-001	-6.02244303e+001	-8.08511647e+001	-8.08511647e+001	-8.40944436e+000	-8.40944436e+000	-5.90117087e+001	-6.34439938e+001	-6.34439938e+001	-2.03261763e+001	-2.03261763e+001
5.01000000e-001	-6.62992991e+001	-6.19513377e+001	-6.19513377e+001	-6.90010270e+000	-6.90010270e+000	-5.47154487e+001	-1.91444017e+001	-1.91444017e+001	-5.49589666e+001	-5.49589666e+001
5.02000000e-001	-5.71308016e+001	-3.75347158e+001	-3.75347158e+001	3.06094650e+001	3.06094650e+001	-5.85637975e+001	-6.85940341e+001	-6.85940341e+001	-1.94172154e+001	-1.94172154e+001
5.03000000e-001	-6.41677806e+001	-2.00636047e+001	-2.00636047e+001	-1.56845495e+001	-1.56845495e+001	-6.31545383e+001	7.53940653e+001	-1.04605935e+002	2.26289626e+000	2.26289626e+000
5.04000000e-001	-5.75032857e+001	6.27652366e+001	6.27652366e+001	-3.01147282e+001	-3.01147282e+001	-6.57447557e+001	-7.80241119e+000	-1.87802411e+002	9.52346084e+000	9.52346084e+000
5.05000000e-001	-5.64605533e+001	5.83744272e+001	5.83744272e+001	2.54152342e+001	2.54152342e+001	-6.33304240e+001	-8.86974544e+001	-2.68697454e+002	-2.05924859e+000	-2.05924859e+000
5.06000000e-001	-7.81124574e+001	-4.50702975e+001	-4.50702975e+001	2.91766979e+000	2.91766979e+000	-5.80347075e+001	-3.81452733e+001	-2.18145273e+002	-2.70815908e+001	-2.70815908e+001
5.07000000e-001	-6.41066835e+001	1.24122570e+001	1.24122570e+001	1.88180621e+001	1.88180621e+001	-5.41285727e+001	1.55603595e+001	-1.64439641e+002	4.41552896e+001	4.41552896e+001
5.08000000e-001	-6.60274507e+001	6.82300989e+001	6.82300989e+001	-3.13965543e+000	-3.13965543e+000	-6.20597011e+001	5.36198940e+000	-1.74638011e+002	1.76390326e+001	1.76390326e+001
5.09000000e-001	-6.32535312e+001	-4.83670201e+001	-4.83670201e+001	1.16603234e+001	1.16603234e+001	-5.55994390e+001	-2.17319305e+001	-2.01731930e+002	-3.38435425e+001	-3.38435425e+001
5.10000000e-001	-6.02478480e+001	-6.94437152e+001	-6.94437152e+001	1.19346182e+001	1.19346182e+001	-7.02578874e+001	3.21345620e+001	-1.47865438e+002	5.93375936e+000	5.93375936e+000
5.11000000e-001	-6.84703577e+001	-3.48452377e+001	-3.48452377e+001	8.55859606e+000	8.55859606e+000	-5.98396701e+001	6.10096843e+001	-1.18990316e+002	1.53673472e+001	1.53673472e+001
5.12000000e-001	-5.45924243e+001	-5.23742826e+001	-5.23742826e+001	3.15088660e+001	3.15088660e+001	-5.91845144e+001	7.54526295e+001	-1.04547371e+002	-1.16918960e+000	-1.16918960e+000
5.13000000e-001	-6.31815904e+001	-4.15558672e+001	-4.15558672e+001	1.69166244e+001	1.69166244e+001	-5.98367835e+001	-6.74433534e+001	-6.74433534e+001	1.59996952e+001	1.59996952e+001
5.14000000e-001	-5.42797089e+001	4.67218183e+001	4.67218183e+001	-2.94980719e+001	-2.94980719e+001	-6.04178664e+001	1.15365757e+001	1.15365757e+001	-1.62832391e+001	-1.62832391e+001
5.15000000e-001	-6.37402667e+001	8.22580683e+001	8.22580683e+001	3.08024028e+000	3.08024028e+000	-5.43451987e+001	7.81174234e+001	7.81174234e+001	-9.90530283e+000	-9.90530283e+000
5.16000000e-001	-6.08741610e+001	-3.06776537e+001	-3.06776537e+001	2.32585755e+001	2.32585755e+001	-5.89139072e+001	6.37738353e+001	6.37738353e+001	3.12812633e+000	3.12812633e+000
5.17000000e-001	-6.06001092e+001	-5.23881564e+001	-5.23881564e+001	1.32701356e+001	1.32701356e+001	-5.90205324e+001	-3.87638959e+001	-3.87638959e+001	3.35756987e+001	3.35756987e+001
5.18000000e-001	-5.87517523e+001	-7.59655983e+001	-7.59655983e+001	-1.91771978e+001	-1.91771978e+001	-6.09439241e+001	-4.49033410e+001	-4.49033410e+001	-1.50365854e+001	-1.50365854e+001
5.19000000e-001	-6.09327402e+001	-2.61320877e-001	-2.61320877e-001	1.85600124e+001	1.85600124e+001	-5.87741475e+001	-4.81214193e+001	-4.81214193e+001	-2.67721190e+001	-2.67721190e+001
5.20000000e-001	-6.19990073e+001	-8.96108220e+001	-8.96108220e+001	7.20721581e-001	7.20721581e-001	-5.59208761e+001	-1.42203165e+001	-1.42203165e+001	4.37436915e+001	4.37436915e+001
5.21000000e-001	-6.43236447e+001	8.13145055e+001	-9.86854945e+001	-9.66649017e-001	-9.66649017e-001	-5.90900261e+001	4.09110863e+001	4.09110863e+001	-1.22250620e+001	-1.22250620e+001
5.22000000e-001	-5.85316109e+001	1.63124381e+001	-1.63687562e+002	-5.87873402e+001	-5.87873402e+001	-6.15634931e+001	-1.56187485e+001	-1.56187485e+001	-2.76616595e+001	-2.76616595e+001
5.23000000e-001	-5.74699862e+001	8.62940681e+001	-9.37059319e+001	-8.73461570e+000	-8.73461570e+000	-6.00336020e+001	1.53725655e+001	1.53725655e+001	-2.94200084e+001	-2.94200084e+001
5.24000000e-001	-6.61954179e+001	-7.57487824e+001	-7.57487824e+001	-7.70012046e+000	-7.70012046e+000	-5.47978205e+001	-1.15078818e+001	-1.15078818e+001	6.60590329e+001	6.60590329e+001
5.25000000e-001	-5.52325511e+001	5.10861406e+001	5.10861406e+001	-2.74100788e+001	-2.74100788e+001	-5.88296889e+001	8.79604593e+001	8.79604593e+001	-3.67625603e+000	-3.67625603e+000
5.26000000e-001	-6.10222202e+001	-3.79786678e+001	-3.79786678e+001	1.83154416e+001	1.83154416e+001	-6.98437696e+001	-2.18826049e+001	-2.18826049e+001	7.23023409e+000	7.23023409e+000
5.27000000e-001	-6.31175197e+001	-3.78770563e+001	-3.78770563e+001	-1.63493966e+001	-1.63493966e+001	-5.94933468e+001	-7.14775809e+001	-7.14775809e+001	1.12889345e+001	1.12889345e+001
5.28000000e-001	-5.86106256e+001	3.71351616e+000	3.71351616e+000	2.72487071e+001	2.72487071e+001	-6.14064128e+001	3.19418892e+001	3.19418892e+001	-2.04088663e+001	-2.04088663e+001
5.29000000e-001	-6.36778354e+001	-1.70235720e+001	-1.70235720e+001	1.78817079e+001	1.78817079e+001	-5.94765628e+001	-3.01702450e+000	-3.01702450e+000	-1.99338653e+001	-1.99338653e+001
5.30000000e-001	-5.60898475e+001	-4.19315780e+001	-4.19315780e+001	-5.31359804e+001	-5.31359804e+001	-6.01945491e+001	8.03947077e+001	8.03947077e+001	-1.28299550e+001	-1.28299550e+001
5.31000000e-001	-5.68625615e+001	4.64203984e+001	4.64203984e+001	1.88951488e+001	1.88951488e+001	-6.78075073e+001	-4.84221383e+001	-4.84221383e+001	7.21988409e+000	7.21988409e+000
5.32000000e-001	-6.06509571e+001	2.54296360e+000	2.54296360e+000	-2.33971644e+001	-2.33971644e+001	-6.83395661e+001	-1.31208271e+001	-1.31208271e+001	-1.02012189e+001	-1.02012189e+001
5.33000000e-001	-5.44346154e+001	6.25966395e+001	6.25966395e+001	7.16247307e-002	7.16247307e-002	-6.31203782e+001	5.56248316e+001	5.56248316e+001	-5.06788897e+000	-5.06788897e+000
5.34000000e-001	-5.99898007e+001	4.84319465e+001	4.84319465e+001	-4.70288495e+001	-4.70288495e+001	-6.37312361e+001	1.94826638e+001	1.94826638e+001	-1.40869730e+001	-1.40869730e+001
5.35000000e-001	-5.34901033e+001	8.73595940e+001	8.73595940e+001	-1.37552238e+001	-1.37552238e+001	-5.92595319e+001	-7.77489568e+001	-7.77489568e+001	1.05262280e+001	1.05262280e+001
5.36000000e-001	-5.50611528e+001	-5.13219162e+001	1.28678084e+002	-5.28561663e+001	-5.28561663e+001	-5.68354237e+001	6.97567568e+001	-1.10243243e+002	1.42906397e+001	1.42906397e+001
5.37000000e-001	-6.14953512e+001	2.10824838e+001	2.01082484e+002	1.71363131e+001	1.71363131e+001	-6.21368273e+001	-5.60958755e+001	-2.36095876e+002	-1.54274337e+001	-1.54274337e+001
5.38000000e-001	-5.98690509e+001	4.84190656e+001	2.28419066e+002	-1.81970001e+001	-1.81970001e+001	-6.07872942e+001	3.82162402e+001	-1.41783760e+002	-1.75805303e+001	-1.75805303e+001
5.39000000e-001	-5.65841659e+001	8.29234531e-002	1.80082923e+002	-3.75393951e+001	-3.75393951e+001	-6.10785965e+001	-5.79649022e+001	-2.37964902e+002	1.17897730e+001	1.17897730e+001
5.40000000e-001	-5.82650961e+001	6.50423501e+001	2.45042350e+002	-6.17025302e+000	-6.17025302e+000	-6.27214297e+001	-8.77276206e+001	-2.67727621e+002	-1.07698738e+001	-1.07698738e+001
5.41000000e-001	-5.69880791e+001	3.05103763e+001	2.10510376e+002	-2.48540510e+001	-2.48540510e+001	-5.92289664e+001	-4.52357758e+001	-2.25235776e+002	-2.72066752e+001	-2.72066752e+001
5.42000000e-001	-6.08338801e+001	3.05199411e+001	2.10519941e+002	1.52519172e+001	1.52519172e+001	-5.50601597e+001	-5.09136238e+001	-2.30913624e+002	-2.90229366e+001	-2.90229366e+001
5.43000000e-001	-6.55463581e+001	-2.89048578e+001	1.51095142e+002	-9.54145753e+000	-9.54145753e+000	-7.19952037e+001	-4.63652601e+001	-2.26365260e+002	-5.05184082e+000	-5.05184082e+000
5.44000000e-001	-6.58128631e+001	-4.70788501e+001	1.32921150e+002	1.38929776e+001	1.38929776e+001	-5.88710257e+001	3.22242521e+001	-1.47775748e+002	-2.07301274e+001	-2.07301274e+001
5.45000000e-001	-5.64233235e+001	-5.90004092e+001	1.20999591e+002	-2.82055216e+001	-2.82055216e+001	-4.96342967e+001	-4.84441146e+001	-2.28444115e+002	5.71472907e+001	5.71472907e+001
5.46000000e-001	-5.85653080e+001	-6.34121149e+001	1.16587885e+002	-2.23739412e+001	-2.23739412e+001	-6.37145379e+001	2.63406664e+001	-1.53659334e+002	-9.77371469e+000	-9.77371469e+000
5.47000000e-001	-6.26429718e+001	6.35860289e+001	2.43586029e+002	-6.83110359e+000	-6.83110359e+000	-5.93755121e+001	1.93404723e+001	-1.60659528e+002	-2.60830406e+001	-2.60830406e+001
5.48000000e-001	-6.20205223e+001	2.90922170e+001	2.09092217e+002	1.32160899e+001	1.32160899e+001	-6.67281509e+001	-8.29645398e-001	-1.80829645e+002	1.09035274e+001	1.09035274e+001
5.49000000e-001	-5.80188288e+001	-3.10773461e+000	1.76892265e+002	3.53960927e+001	3.53960927e+001	-6.33870191e+001	-1.65697493e+001	-1.96569749e+002	-1.89574984e+001	-1.89574984e+001
5.50000000e-001	-6.07490485e+001	1.23286166e+001	1.92328617e+002	1.95392508e+001	1.95392508e+001	-6.13741122e+001	-3.33759801e+001	-2.13375980e+002	-2.10465608e+001	-2.10465608e+001
5.51000000e-001	-6.35507533e+001	-6.04146771e+001	1.19585323e+002	-1.55559088e+001	-1.55559088e+001	-6.11833055e+001	5.55459740e+001	-1.24454026e+002	-8.98407906e+000	-8.98407906e+000
5.52000000e-001	-6.21426558e+001	-7.62048273e+001	1.03795173e+002	8.00600968e+000	8.00600968e+000	-5.62481569e+001	6.61790498e+001	-1.13820950e+002	2.81662511e+000	2.81662511e+000
5.53000000e-001	-5.85143304e+001	2.06338009e+001	2.00633801e+002	-2.25692951e+001	-2.25692951e+001	-6.03325983e+001	4.78843257e+001	-1.32115674e+002	-2.14516945e+001	-2.14516945e+001
5.54000000e-001	-6.13656269e+001	-9.06174283e+000	1.70938257e+002	1.93776305e+001	1.93776305e+001	-6.60441871e+001	-8.71818470e+001	-8.71818470e+001	1.45216506e+000	1.45216506e+000
5.55000000e-001	-5.94179929e+001	2.85612455e+001	2.08561246e+002	2.33406081e+001	2.33406081e+001	-6.51768422e+001	5.20455345e-001	5.20455345e-001	-1.39800320e+001	-1.39800320e+001
5.56000000e-001	-6.30394638e+001	-2.68776862e+001	1.53122314e+002	1.88766703e+001	1.88766703e+001	-7.34274567e+001	7.94772867e+001	7.94772867e+001	8.20196840e-001	8.20196840e-001
5.57000000e-001	-6.53876977e+001	3.72588548e+001	2.17258855e+002	6.60692217e+000	6.60692217e+000	-6.01407140e+001	3.64965362e+001	3.64965362e+001	2.25255004e+001	2.25255004e+001
5.58000000e-001	-5.98459264e+001	-6.50335383e+001	1.14966462e+002	-1.95477506e+001	-1.95477506e+001	-5.96902667e+001	4.67782281e+001	4.67782281e+001	-1.24401358e+001	-1.24401358e+001
