Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-5.972950e+000	-1.539727e+001	-1.539727e+001	-5.961256e+001	4.062983e+001	4.062983e+001	-5.958776e+001	6.555869e+001	6.555869e+001	-5.763962e+000	-1.470520e+001	-1.470520e+001	
5.010000e-001	-5.970982e+000	-1.549743e+001	-1.549743e+001	-6.263277e+001	4.949992e+001	4.949992e+001	-5.956850e+001	3.171089e+001	3.171089e+001	-5.779389e+000	-1.472278e+001	-1.472278e+001	
5.020000e-001	-5.968795e+000	-1.544118e+001	-1.544118e+001	-6.330115e+001	-6.020370e+001	-6.020370e+001	-6.425225e+001	2.958555e+001	2.958555e+001	-5.771847e+000	-1.483763e+001	-1.483763e+001	
5.030000e-001	-5.969669e+000	-1.539262e+001	-1.539262e+001	-6.061201e+001	3.775286e+001	3.775286e+001	-6.625751e+001	2.740824e+001	2.740824e+001	-5.764740e+000	-1.490972e+001	-1.490972e+001	
5.040000e-001	-5.978778e+000	-1.557444e+001	-1.557444e+001	-5.954312e+001	5.763428e+001	5.763428e+001	-5.657941e+001	6.961189e+001	6.961189e+001	-5.776503e+000	-1.487295e+001	-1.487295e+001	
5.050000e-001	-5.976309e+000	-1.549812e+001	-1.549812e+001	-6.045517e+001	7.965660e+001	7.965660e+001	-5.874001e+001	4.704756e+001	4.704756e+001	-5.772266e+000	-1.489907e+001	-1.489907e+001	
5.060000e-001	-5.974548e+000	-1.567960e+001	-1.567960e+001	-5.889087e+001	3.872229e+001	3.872229e+001	-5.893282e+001	6.959153e+001	6.959153e+001	-5.780445e+000	-1.494431e+001	-1.494431e+001	
5.070000e-001	-5.976690e+000	-1.561691e+001	-1.561691e+001	-5.930882e+001	6.017714e+001	6.017714e+001	-6.040016e+001	5.318167e+001	5.318167e+001	-5.786328e+000	-1.504264e+001	-1.504264e+001	
5.080000e-001	-5.970552e+000	-1.573626e+001	-1.573626e+001	-6.726588e+001	5.411814e+001	5.411814e+001	-5.430072e+001	8.354987e+001	8.354987e+001	-5.757935e+000	-1.511646e+001	-1.511646e+001	
5.090000e-001	-5.983982e+000	-1.567371e+001	-1.567371e+001	-5.778326e+001	6.360871e+001	6.360871e+001	-7.212639e+001	-6.257662e+001	1.174234e+002	-5.764495e+000	-1.502992e+001	-1.502992e+001	
