Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-5.988800e+000	-1.526584e+001	-1.526584e+001	-6.307517e+001	5.904202e+001	5.904202e+001	-5.877132e+001	5.083959e+001	5.083959e+001	-5.768634e+000	-1.448661e+001	-1.448661e+001	
5.010000e-001	-5.986832e+000	-1.514570e+001	-1.514570e+001	-5.995995e+001	7.255149e+001	7.255149e+001	-6.278433e+001	6.110116e+001	6.110116e+001	-5.768068e+000	-1.455093e+001	-1.455093e+001	
5.020000e-001	-5.981767e+000	-1.513740e+001	-1.513740e+001	-6.586624e+001	-2.330243e+001	-2.330243e+001	-5.635630e+001	3.940304e+001	3.940304e+001	-5.789272e+000	-1.451409e+001	-1.451409e+001	
5.030000e-001	-5.971936e+000	-1.514263e+001	-1.514263e+001	-7.894361e+001	-8.181525e+001	-8.181525e+001	-5.643729e+001	3.670623e+001	3.670623e+001	-5.776291e+000	-1.459932e+001	-1.459932e+001	
5.040000e-001	-5.988267e+000	-1.518656e+001	-1.518656e+001	-5.981249e+001	4.516446e+001	4.516446e+001	-5.956017e+001	3.509491e+001	3.509491e+001	-5.782514e+000	-1.460875e+001	-1.460875e+001	
5.050000e-001	-5.999211e+000	-1.517373e+001	-1.517373e+001	-5.914034e+001	6.537672e+001	6.537672e+001	-5.795068e+001	7.992875e+001	7.992875e+001	-5.773640e+000	-1.461655e+001	-1.461655e+001	
5.060000e-001	-5.981740e+000	-1.527093e+001	-1.527093e+001	-6.265769e+001	6.357478e+001	6.357478e+001	-5.656740e+001	7.122888e+001	7.122888e+001	-5.778504e+000	-1.475424e+001	-1.475424e+001	
5.070000e-001	-5.998184e+000	-1.536299e+001	-1.536299e+001	-6.104305e+001	8.432157e+001	8.432157e+001	-6.916472e+001	8.744818e+001	8.744818e+001	-5.777746e+000	-1.470273e+001	-1.470273e+001	
5.080000e-001	-5.980331e+000	-1.530443e+001	-1.530443e+001	-5.700944e+001	6.420764e+001	6.420764e+001	-5.973575e+001	5.535780e+001	5.535780e+001	-5.760665e+000	-1.474440e+001	-1.474440e+001	
5.090000e-001	-5.982166e+000	-1.547893e+001	-1.547893e+001	-5.514675e+001	6.840723e+001	6.840723e+001	-5.550333e+001	3.428503e+001	3.428503e+001	-5.758020e+000	-1.467961e+001	-1.467961e+001	
