Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-5.969985e+000	-1.854128e+001	-1.854128e+001	-6.104006e+001	2.666887e+001	2.666887e+001	-6.493816e+001	4.917516e+001	4.917516e+001	-5.740894e+000	-1.778077e+001	-1.778077e+001	
5.010000e-001	-5.961842e+000	-1.864035e+001	-1.864035e+001	-5.498378e+001	5.583723e+001	5.583723e+001	-5.498396e+001	2.832236e+001	2.832236e+001	-5.749056e+000	-1.797029e+001	-1.797029e+001	
5.020000e-001	-5.960062e+000	-1.861364e+001	-1.861364e+001	-5.580121e+001	6.355938e+001	6.355938e+001	-5.633735e+001	4.320547e+001	4.320547e+001	-5.753969e+000	-1.793550e+001	-1.793550e+001	
5.030000e-001	-5.964192e+000	-1.874659e+001	-1.874659e+001	-5.646915e+001	4.773910e+001	4.773910e+001	-5.822753e+001	6.006432e+001	6.006432e+001	-5.751915e+000	-1.793956e+001	-1.793956e+001	
5.040000e-001	-5.962415e+000	-1.876524e+001	-1.876524e+001	-6.354362e+001	8.950225e+001	8.950225e+001	-6.242828e+001	4.544221e+001	4.544221e+001	-5.767631e+000	-1.807010e+001	-1.807010e+001	
5.050000e-001	-5.973122e+000	-1.886791e+001	-1.886791e+001	-6.506996e+001	7.749640e+001	7.749640e+001	-5.889551e+001	7.027902e+001	7.027902e+001	-5.742452e+000	-1.812037e+001	-1.812037e+001	
5.060000e-001	-5.957879e+000	-1.883851e+001	-1.883851e+001	-6.348050e+001	-8.464908e+001	9.535092e+001	-6.854604e+001	3.280734e+001	3.280734e+001	-5.748298e+000	-1.810083e+001	-1.810083e+001	
5.070000e-001	-5.967933e+000	-1.882759e+001	-1.882759e+001	-5.935469e+001	4.965913e+001	2.296591e+002	-6.257517e+001	5.894383e+001	5.894383e+001	-5.766928e+000	-1.814639e+001	-1.814639e+001	
5.080000e-001	-5.953312e+000	-1.892766e+001	-1.892766e+001	-5.561795e+001	4.103484e+001	2.210348e+002	-5.986674e+001	2.624932e+001	2.624932e+001	-5.747202e+000	-1.824613e+001	-1.824613e+001	
5.090000e-001	-5.948943e+000	-1.887922e+001	-1.887922e+001	-6.408533e+001	1.890909e+001	1.989091e+002	-5.824369e+001	2.742647e+001	2.742647e+001	-5.748011e+000	-1.834285e+001	-1.834285e+001	
