Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-2.499999e-001	-1.992831e+000	-1.992831e+000	-7.110217e+001	-5.602011e+001	-5.602011e+001	-6.359777e+001	3.042167e+001	3.042167e+001	-1.720648e-001	-1.588717e+000	-1.588717e+000	
5.010000e-001	-2.305067e-001	-1.958930e+000	-1.958930e+000	-6.446021e+001	-3.196275e+001	-3.196275e+001	-7.285026e+001	-4.091856e+001	-4.091856e+001	-1.746231e-001	-1.495912e+000	-1.495912e+000	
5.020000e-001	-2.414584e-001	-1.970939e+000	-1.970939e+000	-6.906096e+001	-3.481003e+001	-3.481003e+001	-6.298542e+001	-6.928267e+001	-6.928267e+001	-1.684769e-001	-1.624866e+000	-1.624866e+000	
5.030000e-001	-2.322312e-001	-1.903191e+000	-1.903191e+000	-7.274556e+001	-6.795797e+001	-6.795797e+001	-7.262596e+001	6.479303e+000	6.479303e+000	-1.741298e-001	-1.602187e+000	-1.602187e+000	
5.040000e-001	-2.330408e-001	-1.953791e+000	-1.953791e+000	-7.509511e+001	-5.763422e+001	-5.763422e+001	-6.951650e+001	8.852022e+001	8.852022e+001	-1.743073e-001	-1.576690e+000	-1.576690e+000	
5.050000e-001	-2.291240e-001	-1.929420e+000	-1.929420e+000	-5.837330e+001	8.364428e+001	-9.635572e+001	-6.808517e+001	5.201056e+000	5.201056e+000	-1.704400e-001	-1.630616e+000	-1.630616e+000	
5.060000e-001	-2.443470e-001	-1.922528e+000	-1.922528e+000	-6.341706e+001	-2.590186e+001	-2.059019e+002	-6.716569e+001	-3.064175e+001	-3.064175e+001	-1.751712e-001	-1.550792e+000	-1.550792e+000	
5.070000e-001	-2.402241e-001	-2.052411e+000	-2.052411e+000	-8.567054e+001	7.523024e+001	-1.047698e+002	-6.556321e+001	-2.619656e+001	-2.619656e+001	-1.695955e-001	-1.626930e+000	-1.626930e+000	
5.080000e-001	-2.253322e-001	-1.978733e+000	-1.978733e+000	-7.697631e+001	8.816879e+001	-9.183121e+001	-6.957262e+001	-6.757877e+001	-6.757877e+001	-1.749491e-001	-1.620109e+000	-1.620109e+000	
5.090000e-001	-2.410125e-001	-1.995523e+000	-1.995523e+000	-5.808304e+001	-6.900777e+001	-6.900777e+001	-6.343421e+001	-4.776662e+001	-4.776662e+001	-1.708495e-001	-1.629952e+000	-1.629952e+000	
5.100000e-001	-2.363341e-001	-2.036347e+000	-2.036347e+000	-6.361787e+001	7.466473e+000	7.466473e+000	-6.879856e+001	6.998821e+001	6.998821e+001	-1.771690e-001	-1.653633e+000	-1.653633e+000	
5.110000e-001	-2.358161e-001	-2.016693e+000	-2.016693e+000	-6.176572e+001	3.595162e+000	3.595162e+000	-6.127362e+001	-4.111470e+001	-4.111470e+001	-1.793520e-001	-1.680698e+000	-1.680698e+000	
5.120000e-001	-2.485828e-001	-1.943939e+000	-1.943939e+000	-6.470771e+001	-8.515864e+001	-8.515864e+001	-6.012612e+001	-6.207446e+001	-6.207446e+001	-1.691064e-001	-1.657455e+000	-1.657455e+000	
5.130000e-001	-2.305974e-001	-2.038421e+000	-2.038421e+000	-7.234933e+001	-2.395631e+000	-2.395631e+000	-6.474118e+001	-6.156216e+001	-6.156216e+001	-1.733224e-001	-1.663544e+000	-1.663544e+000	
