Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-6.151030e-001	-2.342247e+000	-2.342247e+000	-5.326280e+001	5.523410e+001	5.523410e+001	-5.374593e+001	5.304296e+001	5.304296e+001	-5.890485e-001	-2.060532e+000	-2.060532e+000	
5.010000e-001	-6.277788e-001	-2.356549e+000	-2.356549e+000	-5.610681e+001	2.851012e+001	2.851012e+001	-5.382223e+001	-7.721434e+001	-7.721434e+001	-5.865159e-001	-2.027419e+000	-2.027419e+000	
5.020000e-001	-6.377008e-001	-2.354916e+000	-2.354916e+000	-5.185759e+001	6.238374e+001	6.238374e+001	-6.618279e+001	5.071894e+001	5.071894e+001	-5.865992e-001	-2.073458e+000	-2.073458e+000	
5.030000e-001	-6.391409e-001	-2.332506e+000	-2.332506e+000	-5.659882e+001	-8.816135e+001	9.183865e+001	-5.442861e+001	-8.657205e+001	-8.657205e+001	-5.825178e-001	-1.979739e+000	-1.979739e+000	
5.040000e-001	-6.283295e-001	-2.465409e+000	-2.465409e+000	-5.318988e+001	6.923520e+001	6.923520e+001	-5.153100e+001	7.014139e+001	-1.098586e+002	-5.967091e-001	-2.027460e+000	-2.027460e+000	
5.050000e-001	-6.269661e-001	-2.465030e+000	-2.465030e+000	-5.413268e+001	7.126777e+001	7.126777e+001	-5.259221e+001	8.511174e+001	-9.488826e+001	-6.025723e-001	-2.020306e+000	-2.020306e+000	
5.060000e-001	-6.245329e-001	-2.372266e+000	-2.372266e+000	-5.480527e+001	2.429932e+001	2.429932e+001	-5.543507e+001	5.098650e+001	-1.290135e+002	-6.014048e-001	-2.073162e+000	-2.073162e+000	
5.070000e-001	-6.333670e-001	-2.390737e+000	-2.390737e+000	-5.343818e+001	8.456838e+001	8.456838e+001	-5.092276e+001	-8.850307e+001	-2.685031e+002	-5.871674e-001	-2.101731e+000	-2.101731e+000	
5.080000e-001	-6.227095e-001	-2.412871e+000	-2.412871e+000	-6.380643e+001	6.309480e+001	6.309480e+001	-5.171867e+001	-8.036057e+001	-2.603606e+002	-5.789536e-001	-2.011309e+000	-2.011309e+000	
5.090000e-001	-6.267626e-001	-2.478930e+000	-2.478930e+000	-5.752605e+001	7.472182e+001	7.472182e+001	-5.937369e+001	-8.965831e+001	-2.696583e+002	-5.926631e-001	-2.146353e+000	-2.146353e+000	
5.100000e-001	-6.317736e-001	-2.423011e+000	-2.423011e+000	-6.097792e+001	5.368184e+001	5.368184e+001	-5.732767e+001	7.630221e+001	-2.836978e+002	-6.061542e-001	-2.027490e+000	-2.027490e+000	
5.110000e-001	-6.367138e-001	-2.515284e+000	-2.515284e+000	-5.400604e+001	-6.435979e+001	-6.435979e+001	-6.097014e+001	-5.309890e+001	-4.130989e+002	-5.960364e-001	-2.043652e+000	-2.043652e+000	
