Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-6.268942e-001	-2.448869e+000	-2.448869e+000	-5.718579e+001	8.265204e+001	8.265204e+001	-5.331491e+001	8.710548e+001	8.710548e+001	-5.952862e-001	-2.092615e+000	-2.092615e+000	
5.010000e-001	-6.316710e-001	-2.509230e+000	-2.509230e+000	-5.544885e+001	4.979321e+001	4.979321e+001	-6.075974e+001	8.833582e+001	8.833582e+001	-6.023591e-001	-1.954866e+000	-1.954866e+000	
5.020000e-001	-6.505234e-001	-2.426662e+000	-2.426662e+000	-5.099227e+001	3.329344e+001	3.329344e+001	-5.732930e+001	4.663111e+001	4.663111e+001	-5.871815e-001	-2.066104e+000	-2.066104e+000	
5.030000e-001	-6.316533e-001	-2.441525e+000	-2.441525e+000	-6.283846e+001	7.338615e+001	7.338615e+001	-5.402167e+001	7.405726e+001	7.405726e+001	-6.034219e-001	-2.025376e+000	-2.025376e+000	
5.040000e-001	-6.397602e-001	-2.419629e+000	-2.419629e+000	-5.212025e+001	7.318082e+001	7.318082e+001	-5.549805e+001	7.723977e+001	7.723977e+001	-5.939689e-001	-2.069821e+000	-2.069821e+000	
5.050000e-001	-6.393878e-001	-2.448432e+000	-2.448432e+000	-5.357346e+001	-8.076881e+001	9.923119e+001	-5.163614e+001	8.452803e+001	8.452803e+001	-5.861231e-001	-2.093848e+000	-2.093848e+000	
5.060000e-001	-6.355179e-001	-2.524044e+000	-2.524044e+000	-5.312832e+001	8.399108e+001	8.399108e+001	-6.063572e+001	7.116873e+001	7.116873e+001	-6.009802e-001	-2.157510e+000	-2.157510e+000	
5.070000e-001	-6.282667e-001	-2.456410e+000	-2.456410e+000	-5.671331e+001	7.312911e+001	7.312911e+001	-5.616562e+001	8.238698e+001	8.238698e+001	-5.959395e-001	-2.121021e+000	-2.121021e+000	
5.080000e-001	-6.330986e-001	-2.557568e+000	-2.557568e+000	-5.376752e+001	-8.693925e+001	9.306075e+001	-5.452918e+001	4.329745e+001	4.329745e+001	-5.933066e-001	-2.080214e+000	-2.080214e+000	
5.090000e-001	-6.325049e-001	-2.396784e+000	-2.396784e+000	-5.345132e+001	7.761941e+001	7.761941e+001	-5.657427e+001	3.442611e+001	3.442611e+001	-5.966167e-001	-2.161240e+000	-2.161240e+000	
