Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-5.997171e-001	-2.268126e+000	-2.268126e+000	-6.046873e+001	-5.838419e+001	-5.838419e+001	-5.794469e+001	8.664766e+001	8.664766e+001	-5.943466e-001	-1.774704e+000	-1.774704e+000	
5.010000e-001	-6.191461e-001	-2.228326e+000	-2.228326e+000	-5.588560e+001	5.481473e+001	5.481473e+001	-5.146505e+001	7.482212e+001	7.482212e+001	-6.051509e-001	-1.942415e+000	-1.942415e+000	
5.020000e-001	-6.146356e-001	-2.357499e+000	-2.357499e+000	-6.088503e+001	6.735351e+001	6.735351e+001	-5.407508e+001	7.553449e+001	7.553449e+001	-5.889946e-001	-1.849510e+000	-1.849510e+000	
5.030000e-001	-6.156789e-001	-2.185069e+000	-2.185069e+000	-5.851603e+001	6.743138e+001	6.743138e+001	-5.324105e+001	7.093527e+001	7.093527e+001	-5.795582e-001	-1.947620e+000	-1.947620e+000	
5.040000e-001	-6.334361e-001	-2.336951e+000	-2.336951e+000	-6.404942e+001	6.287649e+001	6.287649e+001	-5.584296e+001	-7.324582e+001	1.067542e+002	-5.712142e-001	-1.822778e+000	-1.822778e+000	
5.050000e-001	-6.316488e-001	-2.333804e+000	-2.333804e+000	-5.660007e+001	-8.363264e+001	9.636736e+001	-5.893236e+001	4.920235e+001	2.292023e+002	-5.773608e-001	-1.890691e+000	-1.890691e+000	
5.060000e-001	-6.349354e-001	-2.322238e+000	-2.322238e+000	-6.095969e+001	-6.355573e+001	1.164443e+002	-5.109286e+001	7.762157e+001	2.576216e+002	-5.891175e-001	-1.958764e+000	-1.958764e+000	
5.070000e-001	-6.119608e-001	-2.306894e+000	-2.306894e+000	-5.345802e+001	6.172415e+001	2.417242e+002	-6.209864e+001	5.547268e+001	2.354727e+002	-6.063241e-001	-2.029571e+000	-2.029571e+000	
5.080000e-001	-6.217068e-001	-2.349146e+000	-2.349146e+000	-5.882285e+001	-7.520208e+001	1.047979e+002	-5.645454e+001	8.907374e+001	2.690737e+002	-5.868793e-001	-1.975453e+000	-1.975453e+000	
5.090000e-001	-5.984890e-001	-2.407452e+000	-2.407452e+000	-5.746515e+001	7.197483e+001	7.197483e+001	-5.720642e+001	7.550225e+001	2.555022e+002	-5.871036e-001	-1.954932e+000	-1.954932e+000	
5.100000e-001	-6.108482e-001	-2.385594e+000	-2.385594e+000	-5.848290e+001	7.738984e+001	7.738984e+001	-5.424789e+001	-7.598890e+001	2.840111e+002	-5.933775e-001	-1.994136e+000	-1.994136e+000	
5.110000e-001	-6.122954e-001	-2.413774e+000	-2.413774e+000	-5.207163e+001	-8.525304e+001	9.474696e+001	-6.424045e+001	3.043898e+001	3.904390e+002	-5.795447e-001	-1.948085e+000	-1.948085e+000	
5.120000e-001	-6.266963e-001	-2.269941e+000	-2.269941e+000	-5.677520e+001	-8.891963e+001	9.108037e+001	-5.827164e+001	2.506328e+001	3.850633e+002	-5.998909e-001	-1.941082e+000	-1.941082e+000	
5.130000e-001	-6.274588e-001	-2.315792e+000	-2.315792e+000	-5.105499e+001	6.797156e+001	6.797156e+001	-5.921533e+001	5.967972e+001	4.196797e+002	-5.828983e-001	-1.913079e+000	-1.913079e+000	
5.140000e-001	-6.096605e-001	-2.315353e+000	-2.315353e+000	-5.423942e+001	8.922819e+001	8.922819e+001	-6.110221e+001	5.785861e+001	4.178586e+002	-5.862130e-001	-1.921668e+000	-1.921668e+000	
5.150000e-001	-6.260582e-001	-2.442581e+000	-2.442581e+000	-5.924937e+001	7.409759e+001	7.409759e+001	-5.597222e+001	4.363140e+001	4.036314e+002	-5.777790e-001	-2.020397e+000	-2.020397e+000	
5.160000e-001	-6.232819e-001	-2.417477e+000	-2.417477e+000	-5.768990e+001	5.492988e+001	5.492988e+001	-5.940616e+001	6.016947e+001	4.201695e+002	-5.785458e-001	-1.985824e+000	-1.985824e+000	
5.170000e-001	-6.299751e-001	-2.276824e+000	-2.276824e+000	-6.090911e+001	-4.064027e+001	-4.064027e+001	-5.629678e+001	6.500761e+001	4.250076e+002	-5.979442e-001	-1.972461e+000	-1.972461e+000	
5.180000e-001	-6.180290e-001	-2.411219e+000	-2.411219e+000	-5.883560e+001	8.164890e+001	8.164890e+001	-5.331687e+001	-8.284170e+001	4.571583e+002	-5.824121e-001	-1.992474e+000	-1.992474e+000	
5.190000e-001	-6.093601e-001	-2.379071e+000	-2.379071e+000	-5.895389e+001	7.956755e+001	7.956755e+001	-5.865443e+001	6.026623e+001	4.202662e+002	-5.869973e-001	-1.989326e+000	-1.989326e+000	
5.200000e-001	-6.232999e-001	-2.273821e+000	-2.273821e+000	-5.059070e+001	-8.965021e+001	9.034979e+001	-5.345664e+001	-8.023120e+001	4.597688e+002	-5.845403e-001	-1.998606e+000	-1.998606e+000	
5.210000e-001	-6.263774e-001	-2.470392e+000	-2.470392e+000	-6.041524e+001	8.416841e+001	8.416841e+001	-6.122368e+001	6.428000e+001	4.242800e+002	-5.900546e-001	-2.141137e+000	-2.141137e+000	
5.220000e-001	-6.170184e-001	-2.445183e+000	-2.445183e+000	-6.273975e+001	6.691214e+001	6.691214e+001	-5.095241e+001	-8.914200e+001	4.508580e+002	-5.906508e-001	-2.001136e+000	-2.001136e+000	
5.230000e-001	-6.309845e-001	-2.450909e+000	-2.450909e+000	-5.913047e+001	-6.212504e+001	-6.212504e+001	-5.618162e+001	5.708966e+001	4.170897e+002	-6.001204e-001	-2.002621e+000	-2.002621e+000	
5.240000e-001	-6.239453e-001	-2.467200e+000	-2.467200e+000	-5.913212e+001	-2.222737e+001	-2.222737e+001	-5.366708e+001	5.901136e+001	4.190114e+002	-5.884329e-001	-2.041160e+000	-2.041160e+000	
5.250000e-001	-6.426532e-001	-2.445058e+000	-2.445058e+000	-5.631187e+001	-8.789364e+001	-8.789364e+001	-5.635429e+001	8.325085e+001	4.432509e+002	-5.914612e-001	-2.071159e+000	-2.071159e+000	
