Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-6.136516e-001	-2.308362e+000	-2.308362e+000	-5.352920e+001	7.070885e+001	7.070885e+001	-5.840645e+001	6.899097e+001	6.899097e+001	-5.911803e-001	-1.906355e+000	-1.906355e+000	
5.010000e-001	-6.111233e-001	-2.335797e+000	-2.335797e+000	-6.211157e+001	6.891218e+001	6.891218e+001	-7.667718e+001	2.255648e+001	2.255648e+001	-6.033779e-001	-1.928310e+000	-1.928310e+000	
5.020000e-001	-6.100604e-001	-2.358178e+000	-2.358178e+000	-6.076360e+001	2.527257e+001	2.527257e+001	-5.080631e+001	-8.136401e+001	-8.136401e+001	-5.928152e-001	-1.805534e+000	-1.805534e+000	
5.030000e-001	-6.313505e-001	-2.207391e+000	-2.207391e+000	-5.407651e+001	-8.914010e+001	-8.914010e+001	-6.209310e+001	-6.661836e+001	-6.661836e+001	-6.032275e-001	-1.932198e+000	-1.932198e+000	
5.040000e-001	-6.414812e-001	-2.390015e+000	-2.390015e+000	-5.783751e+001	6.719154e+001	-1.128085e+002	-5.490484e+001	5.392035e+001	5.392035e+001	-5.869185e-001	-2.010380e+000	-2.010380e+000	
5.050000e-001	-6.227261e-001	-2.279826e+000	-2.279826e+000	-5.675792e+001	-5.202047e+001	-2.320205e+002	-5.559111e+001	8.102474e+001	8.102474e+001	-6.037219e-001	-2.045956e+000	-2.045956e+000	
5.060000e-001	-6.270648e-001	-2.256572e+000	-2.256572e+000	-5.776477e+001	-6.883029e+001	-2.488303e+002	-5.595495e+001	7.438370e+001	7.438370e+001	-6.000989e-001	-2.063650e+000	-2.063650e+000	
5.070000e-001	-6.305233e-001	-2.309861e+000	-2.309861e+000	-5.666424e+001	5.980882e+001	-1.201912e+002	-6.017303e+001	4.257578e+001	4.257578e+001	-5.915966e-001	-1.973453e+000	-1.973453e+000	
5.080000e-001	-6.223377e-001	-2.374574e+000	-2.374574e+000	-5.827121e+001	-6.361370e+001	-2.436137e+002	-5.999821e+001	-7.396396e+001	-7.396396e+001	-5.817192e-001	-2.107788e+000	-2.107788e+000	
5.090000e-001	-6.366802e-001	-2.332398e+000	-2.332398e+000	-6.210096e+001	-6.314871e+001	-2.431487e+002	-5.574759e+001	8.375986e+001	-9.624014e+001	-5.967456e-001	-1.978711e+000	-1.978711e+000	
5.100000e-001	-6.314873e-001	-2.372421e+000	-2.372421e+000	-6.070608e+001	5.468254e+001	-1.253175e+002	-5.654228e+001	7.762323e+001	-1.023768e+002	-6.040826e-001	-1.947365e+000	-1.947365e+000	
5.110000e-001	-6.412362e-001	-2.414492e+000	-2.414492e+000	-6.079658e+001	3.729338e+001	-1.427066e+002	-5.288591e+001	5.209452e+001	-1.279055e+002	-5.949985e-001	-2.048134e+000	-2.048134e+000	
5.120000e-001	-6.210341e-001	-2.405619e+000	-2.405619e+000	-7.335031e+001	-4.633045e+000	-1.846330e+002	-5.310099e+001	-8.433444e+001	-2.643344e+002	-5.959072e-001	-2.050287e+000	-2.050287e+000	
5.130000e-001	-6.315793e-001	-2.418206e+000	-2.418206e+000	-5.782612e+001	8.605568e+001	-9.394432e+001	-5.303506e+001	-8.586990e+001	-2.658699e+002	-5.816650e-001	-1.975553e+000	-1.975553e+000	
5.140000e-001	-6.256837e-001	-2.445889e+000	-2.445889e+000	-5.773009e+001	-7.604057e+001	-7.604057e+001	-5.408236e+001	7.223133e+001	-2.877687e+002	-5.864901e-001	-1.973476e+000	-1.973476e+000	
5.150000e-001	-6.230876e-001	-2.362485e+000	-2.362485e+000	-5.705861e+001	-8.847663e+001	-8.847663e+001	-5.603627e+001	7.596977e+001	-2.840302e+002	-5.865385e-001	-2.000307e+000	-2.000307e+000	
5.160000e-001	-6.320589e-001	-2.478587e+000	-2.478587e+000	-5.708347e+001	-3.789309e+001	-3.789309e+001	-5.389731e+001	6.938651e+001	-2.906135e+002	-5.998546e-001	-2.072083e+000	-2.072083e+000	
5.170000e-001	-6.162318e-001	-2.484302e+000	-2.484302e+000	-5.550657e+001	5.590111e+001	5.590111e+001	-5.260383e+001	7.060106e+001	-2.893989e+002	-5.981208e-001	-2.006876e+000	-2.006876e+000	
5.180000e-001	-6.191471e-001	-2.449071e+000	-2.449071e+000	-5.863153e+001	7.096819e+001	7.096819e+001	-5.266345e+001	-5.693203e+001	-4.169320e+002	-5.791185e-001	-1.934686e+000	-1.934686e+000	
5.190000e-001	-6.203422e-001	-2.422793e+000	-2.422793e+000	-5.779948e+001	-7.646562e+001	1.035344e+002	-5.564975e+001	8.764238e+001	-4.523576e+002	-5.933856e-001	-2.066117e+000	-2.066117e+000	
5.200000e-001	-6.309735e-001	-2.505089e+000	-2.505089e+000	-5.209314e+001	-8.081038e+001	9.918962e+001	-5.388021e+001	-8.895642e+001	-4.489564e+002	-5.942164e-001	-2.026313e+000	-2.026313e+000	
5.210000e-001	-6.273830e-001	-2.495874e+000	-2.495874e+000	-5.478675e+001	8.334166e+001	8.334166e+001	-5.602186e+001	8.241391e+001	-4.575861e+002	-5.904695e-001	-2.012819e+000	-2.012819e+000	
5.220000e-001	-6.001313e-001	-2.425405e+000	-2.425405e+000	-5.313596e+001	-7.584126e+001	1.041587e+002	-5.370301e+001	8.831498e+001	-4.516850e+002	-5.929480e-001	-2.126197e+000	-2.126197e+000	
5.230000e-001	-6.205911e-001	-2.310315e+000	-2.310315e+000	-5.526522e+001	7.594560e+001	7.594560e+001	-6.080307e+001	8.041434e+001	-4.595857e+002	-5.953443e-001	-2.169377e+000	-2.169377e+000	
5.240000e-001	-6.325111e-001	-2.458522e+000	-2.458522e+000	-5.913379e+001	7.048061e+001	7.048061e+001	-5.925566e+001	5.996104e+001	-4.800390e+002	-5.765056e-001	-2.146077e+000	-2.146077e+000	
5.250000e-001	-6.384286e-001	-2.513691e+000	-2.513691e+000	-5.326974e+001	-8.804079e+001	9.195921e+001	-6.219759e+001	6.175047e+001	-4.782495e+002	-5.901183e-001	-2.074756e+000	-2.074756e+000	
5.260000e-001	-6.327591e-001	-2.578633e+000	-2.578633e+000	-5.775512e+001	5.411758e+001	5.411758e+001	-5.208807e+001	-8.811707e+001	-4.481171e+002	-5.856412e-001	-2.124669e+000	-2.124669e+000	
5.270000e-001	-6.146321e-001	-2.586371e+000	-2.586371e+000	-5.395201e+001	7.683735e+001	7.683735e+001	-5.256512e+001	8.798261e+001	-4.520174e+002	-5.948767e-001	-2.015397e+000	-2.015397e+000	
5.280000e-001	-6.197625e-001	-2.506264e+000	-2.506264e+000	-5.548950e+001	-7.261258e+001	1.073874e+002	-5.572236e+001	8.237404e+001	-4.576260e+002	-6.110626e-001	-2.124031e+000	-2.124031e+000	
5.290000e-001	-6.203204e-001	-2.533521e+000	-2.533521e+000	-6.243909e+001	8.080921e+001	8.080921e+001	-5.127108e+001	8.405427e+001	-4.559457e+002	-6.115846e-001	-2.096964e+000	-2.096964e+000	
5.300000e-001	-6.132866e-001	-2.503869e+000	-2.503869e+000	-5.362917e+001	7.442745e+001	7.442745e+001	-6.432617e+001	3.785157e+001	-5.021484e+002	-5.898818e-001	-2.037130e+000	-2.037130e+000	
5.310000e-001	-6.337809e-001	-2.431120e+000	-2.431120e+000	-6.683081e+001	-1.269534e+001	-1.269534e+001	-4.990011e+001	-8.964242e+001	-6.296424e+002	-5.847638e-001	-2.089523e+000	-2.089523e+000	
5.320000e-001	-6.301815e-001	-2.482159e+000	-2.482159e+000	-5.517181e+001	-7.911601e+001	-7.911601e+001	-5.699763e+001	8.370092e+001	-6.362991e+002	-5.850389e-001	-2.122881e+000	-2.122881e+000	
5.330000e-001	-6.316584e-001	-2.428897e+000	-2.428897e+000	-5.424351e+001	-6.265790e+001	-6.265790e+001	-5.727749e+001	2.610997e+001	-6.938900e+002	-5.873545e-001	-2.112902e+000	-2.112902e+000	
5.340000e-001	-6.080018e-001	-2.446851e+000	-2.446851e+000	-5.981135e+001	7.824974e+001	-1.017503e+002	-5.340294e+001	-8.803872e+001	-8.080387e+002	-5.961552e-001	-2.135837e+000	-2.135837e+000	
5.350000e-001	-6.340970e-001	-2.451980e+000	-2.451980e+000	-5.675120e+001	4.286677e+001	-1.371332e+002	-6.922329e+001	-9.300815e+000	-7.293008e+002	-5.989231e-001	-2.157863e+000	-2.157863e+000	
5.360000e-001	-6.331857e-001	-2.493340e+000	-2.493340e+000	-6.446359e+001	5.743374e+001	-1.225663e+002	-5.486069e+001	8.839173e+001	-6.316083e+002	-5.934405e-001	-2.129753e+000	-2.129753e+000	
5.370000e-001	-6.295990e-001	-2.476500e+000	-2.476500e+000	-6.116454e+001	-8.709742e+001	-8.709742e+001	-5.556243e+001	6.107513e+001	-6.589249e+002	-5.921799e-001	-2.187569e+000	-2.187569e+000	
5.380000e-001	-6.313034e-001	-2.449852e+000	-2.449852e+000	-5.588918e+001	-8.187781e+001	-8.187781e+001	-5.326107e+001	5.718441e+001	-6.628156e+002	-5.923927e-001	-2.237136e+000	-2.237136e+000	
5.390000e-001	-6.255692e-001	-2.492365e+000	-2.492365e+000	-5.673931e+001	-7.081929e+001	-7.081929e+001	-5.592346e+001	7.646210e+001	-6.435379e+002	-5.898790e-001	-2.090519e+000	-2.090519e+000	
5.400000e-001	-6.160700e-001	-2.504018e+000	-2.504018e+000	-5.487877e+001	6.728063e+001	6.728063e+001	-5.832690e+001	-7.412026e+001	-6.141203e+002	-5.896977e-001	-2.112932e+000	-2.112932e+000	
5.410000e-001	-6.313540e-001	-2.516657e+000	-2.516657e+000	-5.456337e+001	8.801446e+001	8.801446e+001	-5.373822e+001	-7.527383e+001	-6.152738e+002	-6.013800e-001	-2.213655e+000	-2.213655e+000	
5.420000e-001	-6.206192e-001	-2.639274e+000	-2.639274e+000	-5.677119e+001	8.399113e+001	8.399113e+001	-5.609891e+001	7.150465e+001	-6.484954e+002	-5.876711e-001	-2.178960e+000	-2.178960e+000	
5.430000e-001	-6.243402e-001	-2.556521e+000	-2.556521e+000	-5.585165e+001	-7.833444e+001	1.016656e+002	-5.876926e+001	-3.402898e+001	-7.540290e+002	-5.934820e-001	-2.235189e+000	-2.235189e+000	
5.440000e-001	-6.286741e-001	-2.519975e+000	-2.519975e+000	-5.726833e+001	5.790833e+001	2.379083e+002	-5.439888e+001	-8.890701e+001	-8.089070e+002	-5.985431e-001	-2.188689e+000	-2.188689e+000	
5.450000e-001	-6.118248e-001	-2.493315e+000	-2.493315e+000	-5.687373e+001	-5.438658e+001	1.256134e+002	-5.413366e+001	-7.485229e+001	-7.948523e+002	-5.901794e-001	-2.172028e+000	-2.172028e+000	
5.460000e-001	-6.265751e-001	-2.586066e+000	-2.586066e+000	-5.328673e+001	-5.216973e+001	1.278303e+002	-5.477056e+001	7.450629e+001	-8.254937e+002	-5.922277e-001	-2.147638e+000	-2.147638e+000	
5.470000e-001	-6.077532e-001	-2.535192e+000	-2.535192e+000	-5.128916e+001	8.311976e+001	2.631198e+002	-5.818113e+001	7.888035e+001	-8.211196e+002	-5.853855e-001	-2.224448e+000	-2.224448e+000	
5.480000e-001	-6.330504e-001	-2.541325e+000	-2.541325e+000	-5.448418e+001	-6.556836e+001	2.944316e+002	-5.852886e+001	7.312159e+001	-8.268784e+002	-5.901741e-001	-2.146570e+000	-2.146570e+000	
