Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-1.767791e+000	-4.861781e+000	-4.861781e+000	-6.341546e+001	6.925176e+001	6.925176e+001	-5.960924e+001	-5.381116e+001	-5.381116e+001	-1.719044e+000	-4.557377e+000	-4.557377e+000	
5.010000e-001	-1.753962e+000	-4.798656e+000	-4.798656e+000	-5.898680e+001	7.836658e+001	7.836658e+001	-5.893394e+001	-5.954569e+001	-5.954569e+001	-1.710161e+000	-4.569822e+000	-4.569822e+000	
5.020000e-001	-1.753683e+000	-4.935261e+000	-4.935261e+000	-5.467200e+001	-8.660812e+001	9.339188e+001	-5.628116e+001	7.764429e+001	7.764429e+001	-1.708079e+000	-4.659671e+000	-4.659671e+000	
5.030000e-001	-1.771685e+000	-4.948667e+000	-4.948667e+000	-5.566612e+001	-6.784825e+001	1.121517e+002	-5.556123e+001	5.975754e+001	5.975754e+001	-1.707476e+000	-4.582743e+000	-4.582743e+000	
5.040000e-001	-1.759980e+000	-5.094687e+000	-5.094687e+000	-6.440343e+001	8.097557e+001	8.097557e+001	-5.634706e+001	8.633125e+001	8.633125e+001	-1.704820e+000	-4.657933e+000	-4.657933e+000	
5.050000e-001	-1.763356e+000	-4.946030e+000	-4.946030e+000	-5.582639e+001	6.540663e+001	6.540663e+001	-6.031363e+001	3.480599e+001	3.480599e+001	-1.726167e+000	-4.624248e+000	-4.624248e+000	
5.060000e-001	-1.745460e+000	-5.017343e+000	-5.017343e+000	-5.533729e+001	8.917299e+001	8.917299e+001	-7.533625e+001	1.842876e+001	1.842876e+001	-1.716453e+000	-4.615127e+000	-4.615127e+000	
5.070000e-001	-1.753539e+000	-4.989992e+000	-4.989992e+000	-6.591524e+001	2.923950e+001	2.923950e+001	-5.630836e+001	6.378723e+001	6.378723e+001	-1.709358e+000	-4.616439e+000	-4.616439e+000	
5.080000e-001	-1.744349e+000	-4.991972e+000	-4.991972e+000	-5.679244e+001	4.401592e+001	4.401592e+001	-5.852356e+001	8.714575e+001	8.714575e+001	-1.708696e+000	-4.640427e+000	-4.640427e+000	
5.090000e-001	-1.754440e+000	-5.076627e+000	-5.076627e+000	-5.483090e+001	4.192910e+001	4.192910e+001	-5.895478e+001	-6.867053e+001	1.113295e+002	-1.712262e+000	-4.715251e+000	-4.715251e+000	
5.100000e-001	-1.749531e+000	-5.116374e+000	-5.116374e+000	-5.891387e+001	-7.704295e+001	-7.704295e+001	-5.771279e+001	7.100371e+001	2.510037e+002	-1.720310e+000	-4.699436e+000	-4.699436e+000	
5.110000e-001	-1.741807e+000	-5.131153e+000	-5.131153e+000	-5.951415e+001	-5.665093e+001	-5.665093e+001	-5.819110e+001	-8.743748e+001	2.725625e+002	-1.720169e+000	-4.766440e+000	-4.766440e+000	
5.120000e-001	-1.753833e+000	-5.110537e+000	-5.110537e+000	-5.824988e+001	5.886982e+001	5.886982e+001	-5.576145e+001	-6.389765e+001	2.961023e+002	-1.714426e+000	-4.805800e+000	-4.805800e+000	
5.130000e-001	-1.752824e+000	-5.110575e+000	-5.110575e+000	-5.518740e+001	6.088105e+001	6.088105e+001	-5.809698e+001	6.435479e+001	4.243548e+002	-1.714345e+000	-4.655482e+000	-4.655482e+000	
5.140000e-001	-1.753933e+000	-5.069987e+000	-5.069987e+000	-5.245858e+001	-7.440853e+001	-7.440853e+001	-5.871418e+001	-5.594675e+001	3.040533e+002	-1.714681e+000	-4.807896e+000	-4.807896e+000	
5.150000e-001	-1.758944e+000	-5.086677e+000	-5.086677e+000	-6.503151e+001	2.065296e+001	2.065296e+001	-5.926486e+001	6.076827e+001	4.207683e+002	-1.732019e+000	-4.724945e+000	-4.724945e+000	
5.160000e-001	-1.756086e+000	-5.128486e+000	-5.128486e+000	-5.626279e+001	6.551321e+001	6.551321e+001	-5.582835e+001	8.492444e+001	4.449244e+002	-1.702152e+000	-4.709252e+000	-4.709252e+000	
5.170000e-001	-1.761892e+000	-5.020910e+000	-5.020910e+000	-6.287232e+001	-8.277289e+001	9.722711e+001	-5.321162e+001	5.201995e+001	4.120200e+002	-1.711860e+000	-4.832543e+000	-4.832543e+000	
5.180000e-001	-1.741533e+000	-5.079736e+000	-5.079736e+000	-5.622668e+001	8.199315e+001	8.199315e+001	-6.336552e+001	-4.800022e+001	3.119998e+002	-1.703951e+000	-4.756138e+000	-4.756138e+000	
5.190000e-001	-1.748473e+000	-5.239178e+000	-5.239178e+000	-5.724364e+001	-8.040064e+001	9.959936e+001	-5.510488e+001	8.583966e+001	4.458397e+002	-1.720384e+000	-4.749728e+000	-4.749728e+000	
5.200000e-001	-1.752323e+000	-5.214220e+000	-5.214220e+000	-5.834506e+001	8.272939e+001	8.272939e+001	-6.027017e+001	8.316623e+001	4.431662e+002	-1.717484e+000	-4.803037e+000	-4.803037e+000	
5.210000e-001	-1.748150e+000	-5.232195e+000	-5.232195e+000	-5.714125e+001	-8.087954e+001	9.912046e+001	-5.778177e+001	-7.589316e+001	4.641068e+002	-1.696397e+000	-4.750448e+000	-4.750448e+000	
5.220000e-001	-1.740756e+000	-5.100191e+000	-5.100191e+000	-5.884296e+001	8.687980e+001	8.687980e+001	-5.949513e+001	6.488397e+001	4.248840e+002	-1.727699e+000	-4.854604e+000	-4.854604e+000	
5.230000e-001	-1.748114e+000	-5.134005e+000	-5.134005e+000	-5.928354e+001	-7.190863e+001	1.080914e+002	-5.230347e+001	6.698183e+001	4.269818e+002	-1.704332e+000	-4.861402e+000	-4.861402e+000	
5.240000e-001	-1.755456e+000	-5.233620e+000	-5.233620e+000	-5.927569e+001	-8.434112e+001	9.565888e+001	-5.453257e+001	7.465123e+001	4.346512e+002	-1.709175e+000	-4.885296e+000	-4.885296e+000	
5.250000e-001	-1.766740e+000	-5.153833e+000	-5.153833e+000	-5.717320e+001	4.566309e+001	2.256631e+002	-5.431030e+001	-7.169335e+001	4.683066e+002	-1.709551e+000	-4.874300e+000	-4.874300e+000	
5.260000e-001	-1.756496e+000	-5.224081e+000	-5.224081e+000	-5.872336e+001	8.611012e+001	2.661101e+002	-5.494661e+001	7.799524e+001	4.379952e+002	-1.703899e+000	-4.875521e+000	-4.875521e+000	
5.270000e-001	-1.748157e+000	-5.186491e+000	-5.186491e+000	-6.686758e+001	4.010719e+001	2.201072e+002	-5.754134e+001	7.910375e+001	4.391038e+002	-1.705184e+000	-4.812363e+000	-4.812363e+000	
5.280000e-001	-1.750089e+000	-5.192420e+000	-5.192420e+000	-7.265478e+001	-5.687907e+001	1.231209e+002	-5.539111e+001	6.417787e+001	4.241779e+002	-1.719093e+000	-4.971350e+000	-4.971350e+000	
5.290000e-001	-1.745856e+000	-5.218517e+000	-5.218517e+000	-5.523188e+001	-5.027562e+001	1.297244e+002	-5.403618e+001	-8.855902e+001	4.514410e+002	-1.732576e+000	-4.771796e+000	-4.771796e+000	
5.300000e-001	-1.752767e+000	-5.320525e+000	-5.320525e+000	-5.386407e+001	-8.814203e+001	9.185797e+001	-5.449233e+001	4.085839e+001	5.808584e+002	-1.692995e+000	-4.964781e+000	-4.964781e+000	
5.310000e-001	-1.761280e+000	-5.143477e+000	-5.143477e+000	-5.686879e+001	-5.911640e+001	1.208836e+002	-5.680722e+001	7.710793e+001	6.171079e+002	-1.726834e+000	-4.851626e+000	-4.851626e+000	
5.320000e-001	-1.751396e+000	-5.331423e+000	-5.331423e+000	-5.246837e+001	5.629445e+001	2.362945e+002	-5.640547e+001	5.689581e+001	5.968958e+002	-1.711507e+000	-4.918874e+000	-4.918874e+000	
5.330000e-001	-1.757885e+000	-5.330488e+000	-5.330488e+000	-5.593440e+001	8.860428e+001	2.686043e+002	-5.782779e+001	5.653966e+001	5.965397e+002	-1.713239e+000	-4.823392e+000	-4.823392e+000	
5.340000e-001	-1.754474e+000	-5.282870e+000	-5.282870e+000	-5.424125e+001	6.485959e+001	2.448596e+002	-6.139396e+001	6.703976e+001	6.070398e+002	-1.722006e+000	-4.974191e+000	-4.974191e+000	
5.350000e-001	-1.748652e+000	-5.325974e+000	-5.325974e+000	-5.673600e+001	5.955756e+001	2.395576e+002	-5.481363e+001	6.794275e+001	6.079427e+002	-1.709713e+000	-5.040923e+000	-5.040923e+000	
5.360000e-001	-1.751817e+000	-5.302116e+000	-5.302116e+000	-5.058895e+001	8.883869e+001	2.688387e+002	-5.613480e+001	7.565376e+001	6.156538e+002	-1.722108e+000	-4.978458e+000	-4.978458e+000	
5.370000e-001	-1.751614e+000	-5.395506e+000	-5.395506e+000	-6.317271e+001	-5.390388e+001	3.060961e+002	-5.841041e+001	-8.319996e+001	6.368000e+002	-1.710530e+000	-4.948649e+000	-4.948649e+000	
5.380000e-001	-1.765879e+000	-5.408540e+000	-5.408540e+000	-5.454078e+001	7.271314e+001	4.327131e+002	-5.746446e+001	8.831457e+001	6.283146e+002	-1.711495e+000	-5.075164e+000	-5.075164e+000	
5.390000e-001	-1.745659e+000	-5.373662e+000	-5.373662e+000	-5.479344e+001	7.413579e+001	4.341358e+002	-5.562768e+001	8.076442e+001	6.207644e+002	-1.714690e+000	-5.031659e+000	-5.031659e+000	
5.400000e-001	-1.760715e+000	-5.322643e+000	-5.322643e+000	-5.441290e+001	7.403072e+001	4.340307e+002	-5.185066e+001	-7.727475e+001	6.427253e+002	-1.719138e+000	-5.046357e+000	-5.046357e+000	
5.410000e-001	-1.759371e+000	-5.322807e+000	-5.322807e+000	-5.767432e+001	7.432655e+001	4.343266e+002	-5.731102e+001	-5.951686e+001	6.604831e+002	-1.715249e+000	-4.983532e+000	-4.983532e+000	
5.420000e-001	-1.756017e+000	-5.340921e+000	-5.340921e+000	-5.844448e+001	7.202937e+001	4.320294e+002	-5.354217e+001	-7.043905e+001	6.495609e+002	-1.713842e+000	-5.055337e+000	-5.055337e+000	
5.430000e-001	-1.745470e+000	-5.349540e+000	-5.349540e+000	-5.454317e+001	-8.075958e+001	4.592404e+002	-5.501527e+001	8.755074e+001	6.275507e+002	-1.722117e+000	-5.060591e+000	-5.060591e+000	
5.440000e-001	-1.758967e+000	-5.514013e+000	-5.514013e+000	-5.532113e+001	7.843907e+001	4.384391e+002	-5.444812e+001	5.248491e+001	5.924849e+002	-1.705213e+000	-5.052183e+000	-5.052183e+000	
5.450000e-001	-1.752499e+000	-5.414551e+000	-5.414551e+000	-5.493682e+001	8.760626e+001	4.476063e+002	-6.584360e+001	2.328669e+001	5.632867e+002	-1.711473e+000	-5.047665e+000	-5.047665e+000	
5.460000e-001	-1.763383e+000	-5.282657e+000	-5.282657e+000	-5.339404e+001	7.603924e+001	4.360392e+002	-6.399301e+001	-3.575740e+001	5.042426e+002	-1.714332e+000	-5.126656e+000	-5.126656e+000	
5.470000e-001	-1.748121e+000	-5.438927e+000	-5.438927e+000	-5.322374e+001	4.959849e+001	4.095985e+002	-6.925666e+001	-7.838164e+001	4.616184e+002	-1.719662e+000	-5.075919e+000	-5.075919e+000	
5.480000e-001	-1.744830e+000	-5.404851e+000	-5.404851e+000	-5.533137e+001	7.092611e+001	4.309261e+002	-5.364958e+001	5.749661e+001	5.974966e+002	-1.711631e+000	-5.176049e+000	-5.176049e+000	
5.490000e-001	-1.749134e+000	-5.449695e+000	-5.449695e+000	-6.284590e+001	-2.179171e+001	3.382083e+002	-5.131431e+001	-8.428888e+001	6.357111e+002	-1.711055e+000	-5.155263e+000	-5.155263e+000	
