Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-1.747071e+000	-5.036373e+000	-5.036373e+000	-5.772645e+001	-8.694540e+001	-8.694540e+001	-5.296154e+001	-6.821997e+001	-6.821997e+001	-1.717651e+000	-4.626400e+000	-4.626400e+000	
5.010000e-001	-1.763849e+000	-5.020861e+000	-5.020861e+000	-5.608958e+001	5.851106e+001	-1.214889e+002	-5.969531e+001	6.059101e+001	6.059101e+001	-1.719306e+000	-4.787234e+000	-4.787234e+000	
5.020000e-001	-1.751541e+000	-5.117304e+000	-5.117304e+000	-5.672604e+001	-7.159009e+001	-2.515901e+002	-5.537882e+001	7.514874e+001	7.514874e+001	-1.696371e+000	-4.612900e+000	-4.612900e+000	
5.030000e-001	-1.751205e+000	-5.088148e+000	-5.088148e+000	-5.826714e+001	-7.805148e+001	-2.580515e+002	-5.785788e+001	-7.179406e+001	1.082059e+002	-1.715066e+000	-4.581144e+000	-4.581144e+000	
5.040000e-001	-1.774657e+000	-5.072688e+000	-5.072688e+000	-5.400397e+001	-7.712012e+001	-2.571201e+002	-5.925024e+001	7.657643e+001	7.657643e+001	-1.712135e+000	-4.666702e+000	-4.666702e+000	
5.050000e-001	-1.757719e+000	-5.014338e+000	-5.014338e+000	-5.418457e+001	-7.033124e+001	-2.503312e+002	-5.758761e+001	6.442928e+001	6.442928e+001	-1.720152e+000	-4.713292e+000	-4.713292e+000	
5.060000e-001	-1.752755e+000	-5.209120e+000	-5.209120e+000	-5.082879e+001	6.447166e+001	-1.155283e+002	-6.874027e+001	-2.834281e+001	-2.834281e+001	-1.720466e+000	-4.656076e+000	-4.656076e+000	
5.070000e-001	-1.744734e+000	-5.210145e+000	-5.210145e+000	-6.002839e+001	-2.480158e+001	-2.048016e+002	-6.053955e+001	-6.429298e+001	-6.429298e+001	-1.703768e+000	-4.771222e+000	-4.771222e+000	
5.080000e-001	-1.742567e+000	-5.092021e+000	-5.092021e+000	-5.319523e+001	5.907131e+001	-1.209287e+002	-5.892113e+001	-6.238304e+001	-6.238304e+001	-1.706138e+000	-4.801011e+000	-4.801011e+000	
5.090000e-001	-1.748613e+000	-5.104643e+000	-5.104643e+000	-5.676086e+001	8.835422e+001	-9.164578e+001	-5.689291e+001	-7.152495e+001	-7.152495e+001	-1.718703e+000	-4.634232e+000	-4.634232e+000	
5.100000e-001	-1.769864e+000	-5.232488e+000	-5.232488e+000	-5.783845e+001	7.229187e+001	-1.077081e+002	-6.030620e+001	8.856593e+001	-9.143407e+001	-1.714973e+000	-4.766313e+000	-4.766313e+000	
5.110000e-001	-1.769883e+000	-5.128761e+000	-5.128761e+000	-5.147985e+001	7.467896e+001	-1.053210e+002	-5.414878e+001	3.040551e+001	-1.495945e+002	-1.720068e+000	-4.721040e+000	-4.721040e+000	
5.120000e-001	-1.772349e+000	-5.131782e+000	-5.131782e+000	-5.675112e+001	6.808609e+001	-1.119139e+002	-5.390180e+001	5.117607e+001	-1.288239e+002	-1.714592e+000	-4.687619e+000	-4.687619e+000	
5.130000e-001	-1.752898e+000	-5.293147e+000	-5.293147e+000	-5.828460e+001	6.688591e+001	-1.131141e+002	-5.205493e+001	-8.500384e+001	-2.650038e+002	-1.708886e+000	-4.792714e+000	-4.792714e+000	
5.140000e-001	-1.764728e+000	-5.231532e+000	-5.231532e+000	-5.489460e+001	-8.165238e+001	-8.165238e+001	-5.726905e+001	2.081396e+001	-1.591860e+002	-1.715391e+000	-4.802663e+000	-4.802663e+000	
5.150000e-001	-1.752489e+000	-5.316767e+000	-5.316767e+000	-5.754661e+001	5.237502e+001	5.237502e+001	-5.640971e+001	-6.935103e+001	-2.493510e+002	-1.712841e+000	-4.853177e+000	-4.853177e+000	
5.160000e-001	-1.746216e+000	-5.170273e+000	-5.170273e+000	-5.781537e+001	7.556408e+001	7.556408e+001	-5.251661e+001	7.315120e+001	-2.868488e+002	-1.721416e+000	-4.798461e+000	-4.798461e+000	
5.170000e-001	-1.762083e+000	-5.188728e+000	-5.188728e+000	-6.558109e+001	-5.122166e+001	-5.122166e+001	-5.681425e+001	7.332934e+001	-2.866707e+002	-1.726637e+000	-4.884989e+000	-4.884989e+000	
5.180000e-001	-1.746105e+000	-5.131536e+000	-5.131536e+000	-5.673399e+001	-8.612866e+001	-8.612866e+001	-5.871975e+001	5.375244e+001	-3.062476e+002	-1.715893e+000	-4.805292e+000	-4.805292e+000	
5.190000e-001	-1.762790e+000	-5.208982e+000	-5.208982e+000	-5.621889e+001	-7.630740e+001	-7.630740e+001	-6.157225e+001	-8.534113e+001	-4.453411e+002	-1.717313e+000	-4.877655e+000	-4.877655e+000	
5.200000e-001	-1.769212e+000	-5.261774e+000	-5.261774e+000	-5.606490e+001	8.463856e+001	-9.536144e+001	-5.759521e+001	1.157062e+001	-3.484294e+002	-1.698902e+000	-4.785418e+000	-4.785418e+000	
5.210000e-001	-1.748179e+000	-5.255069e+000	-5.255069e+000	-6.604461e+001	-2.716773e+001	-2.071677e+002	-5.635287e+001	4.037507e+001	-3.196249e+002	-1.735959e+000	-4.915941e+000	-4.915941e+000	
5.220000e-001	-1.736669e+000	-5.278631e+000	-5.278631e+000	-5.570607e+001	-5.869608e+001	-2.386961e+002	-6.200994e+001	4.707122e+001	-3.129288e+002	-1.707626e+000	-4.932427e+000	-4.932427e+000	
5.230000e-001	-1.762234e+000	-5.269564e+000	-5.269564e+000	-6.190640e+001	-8.259084e+001	-2.625908e+002	-5.637609e+001	4.842913e+001	-3.115709e+002	-1.724315e+000	-4.976747e+000	-4.976747e+000	
5.240000e-001	-1.770723e+000	-5.234849e+000	-5.234849e+000	-5.462222e+001	8.420655e+001	-2.757934e+002	-5.568834e+001	8.978790e+001	-2.702121e+002	-1.715444e+000	-4.831064e+000	-4.831064e+000	
5.250000e-001	-1.749505e+000	-5.397932e+000	-5.397932e+000	-5.649541e+001	7.881156e+001	-2.811884e+002	-5.806216e+001	-8.946677e+001	-2.694668e+002	-1.723577e+000	-4.944729e+000	-4.944729e+000	
5.260000e-001	-1.746176e+000	-5.374446e+000	-5.374446e+000	-5.212194e+001	2.721890e+001	-3.327811e+002	-6.814946e+001	-2.649288e+001	-2.064929e+002	-1.728893e+000	-5.001282e+000	-5.001282e+000	
5.270000e-001	-1.750110e+000	-5.318894e+000	-5.318894e+000	-6.183909e+001	3.397673e+001	-3.260233e+002	-5.750844e+001	7.053379e+001	-1.094662e+002	-1.712169e+000	-4.933940e+000	-4.933940e+000	
5.280000e-001	-1.743274e+000	-5.367644e+000	-5.367644e+000	-5.917687e+001	6.258226e+001	-2.974177e+002	-5.228082e+001	-8.728118e+001	-8.728118e+001	-1.718754e+000	-5.047084e+000	-5.047084e+000	
5.290000e-001	-1.767126e+000	-5.406010e+000	-5.406010e+000	-5.456176e+001	6.755141e+001	-2.924486e+002	-5.462849e+001	-8.623508e+001	-8.623508e+001	-1.716191e+000	-4.990901e+000	-4.990901e+000	
5.300000e-001	-1.766431e+000	-5.385031e+000	-5.385031e+000	-5.317168e+001	8.556777e+001	-2.744322e+002	-5.404562e+001	5.521878e+001	-1.247812e+002	-1.705370e+000	-4.807929e+000	-4.807929e+000	
5.310000e-001	-1.746255e+000	-5.411301e+000	-5.411301e+000	-5.784519e+001	-8.088134e+001	-2.608813e+002	-5.490997e+001	7.555116e+001	-1.044488e+002	-1.717500e+000	-4.992932e+000	-4.992932e+000	
5.320000e-001	-1.776267e+000	-5.248470e+000	-5.248470e+000	-5.639157e+001	7.915665e+001	-2.808433e+002	-5.683574e+001	5.812055e+001	-1.218795e+002	-1.701232e+000	-4.918547e+000	-4.918547e+000	
5.330000e-001	-1.744889e+000	-5.391607e+000	-5.391607e+000	-5.747375e+001	-3.942526e+001	-3.994253e+002	-5.987117e+001	-8.386446e+001	-8.386446e+001	-1.713863e+000	-4.991932e+000	-4.991932e+000	
5.340000e-001	-1.751836e+000	-5.335963e+000	-5.335963e+000	-5.568284e+001	8.407344e+001	-2.759266e+002	-6.263095e+001	-4.898847e+001	-4.898847e+001	-1.722548e+000	-5.023217e+000	-5.023217e+000	
5.350000e-001	-1.748699e+000	-5.481564e+000	-5.481564e+000	-5.581761e+001	6.494191e+001	-2.950581e+002	-5.988634e+001	-8.699371e+001	-8.699371e+001	-1.723409e+000	-5.150551e+000	-5.150551e+000	
5.360000e-001	-1.757020e+000	-5.431428e+000	-5.431428e+000	-5.775415e+001	6.686355e+001	-2.931364e+002	-5.899384e+001	-8.017548e+001	-8.017548e+001	-1.713684e+000	-4.996474e+000	-4.996474e+000	
5.370000e-001	-1.767542e+000	-5.457760e+000	-5.457760e+000	-7.013816e+001	-8.675239e+001	-2.667524e+002	-5.594852e+001	-8.294997e+001	-8.294997e+001	-1.723638e+000	-5.145750e+000	-5.145750e+000	
5.380000e-001	-1.749869e+000	-5.492637e+000	-5.492637e+000	-5.492572e+001	5.356927e+001	-3.064307e+002	-5.632687e+001	-6.554818e+001	-6.554818e+001	-1.722033e+000	-5.049809e+000	-5.049809e+000	
5.390000e-001	-1.751063e+000	-5.442585e+000	-5.442585e+000	-5.518049e+001	-8.187394e+001	-4.418739e+002	-5.353730e+001	7.178421e+001	7.178421e+001	-1.715955e+000	-5.193426e+000	-5.193426e+000	
5.400000e-001	-1.756344e+000	-5.415764e+000	-5.415764e+000	-5.615135e+001	-7.196729e+001	-4.319673e+002	-5.797771e+001	-8.110697e+001	9.889303e+001	-1.726978e+000	-5.116702e+000	-5.116702e+000	
5.410000e-001	-1.763860e+000	-5.546982e+000	-5.546982e+000	-5.438852e+001	8.727772e+001	-4.527223e+002	-5.579791e+001	7.461197e+001	7.461197e+001	-1.711929e+000	-5.020939e+000	-5.020939e+000	
5.420000e-001	-1.767082e+000	-5.451612e+000	-5.451612e+000	-6.423742e+001	-8.859276e+001	-4.485928e+002	-5.819032e+001	7.800900e+001	7.800900e+001	-1.717855e+000	-5.072088e+000	-5.072088e+000	
5.430000e-001	-1.748549e+000	-5.436400e+000	-5.436400e+000	-5.855257e+001	4.388945e+001	-3.161106e+002	-5.674827e+001	7.717430e+001	7.717430e+001	-1.716111e+000	-5.121905e+000	-5.121905e+000	
5.440000e-001	-1.755529e+000	-5.527477e+000	-5.527477e+000	-5.820323e+001	-5.700686e+001	-4.170069e+002	-5.677143e+001	7.350281e+001	7.350281e+001	-1.714235e+000	-5.140542e+000	-5.140542e+000	
5.450000e-001	-1.742400e+000	-5.461127e+000	-5.461127e+000	-5.836500e+001	4.826847e+001	-3.117315e+002	-6.863560e+001	-4.642660e+001	-4.642660e+001	-1.721842e+000	-5.094950e+000	-5.094950e+000	
5.460000e-001	-1.754463e+000	-5.565186e+000	-5.565186e+000	-5.590879e+001	-4.199523e+001	-4.019952e+002	-5.611763e+001	-8.987791e+001	-8.987791e+001	-1.715772e+000	-5.075296e+000	-5.075296e+000	
