Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-1.780695e+000	-5.490360e+000	-5.490360e+000	-6.608094e+001	8.328825e+001	8.328825e+001	-5.702774e+001	-7.887702e+001	-7.887702e+001	-1.737666e+000	-5.208043e+000	-5.208043e+000	
5.010000e-001	-1.778267e+000	-5.642449e+000	-5.642449e+000	-5.441883e+001	8.962276e+001	8.962276e+001	-6.009512e+001	6.935504e+001	-1.106450e+002	-1.720748e+000	-5.225851e+000	-5.225851e+000	
5.020000e-001	-1.768028e+000	-5.649066e+000	-5.649066e+000	-5.909355e+001	4.913369e+001	4.913369e+001	-6.017576e+001	-7.842667e+001	-7.842667e+001	-1.707617e+000	-5.268689e+000	-5.268689e+000	
5.030000e-001	-1.787491e+000	-5.459477e+000	-5.459477e+000	-5.808534e+001	-8.898681e+001	-8.898681e+001	-5.833619e+001	8.300121e+001	-9.699879e+001	-1.734016e+000	-5.198991e+000	-5.198991e+000	
5.040000e-001	-1.795866e+000	-5.601006e+000	-5.601006e+000	-5.937414e+001	1.232152e+001	1.232152e+001	-5.939553e+001	8.846204e+001	-9.153796e+001	-1.715157e+000	-5.197624e+000	-5.197624e+000	
5.050000e-001	-1.796369e+000	-5.719752e+000	-5.719752e+000	-5.633295e+001	6.306297e+001	6.306297e+001	-6.364454e+001	8.685770e+001	-9.314230e+001	-1.721179e+000	-5.180759e+000	-5.180759e+000	
5.060000e-001	-1.775694e+000	-5.612630e+000	-5.612630e+000	-5.173269e+001	6.494400e+001	6.494400e+001	-5.165398e+001	8.284999e+001	-9.715001e+001	-1.729892e+000	-5.285554e+000	-5.285554e+000	
5.070000e-001	-1.782725e+000	-5.689105e+000	-5.689105e+000	-5.296692e+001	-7.040757e+001	-7.040757e+001	-5.728726e+001	5.846229e+001	-1.215377e+002	-1.725852e+000	-5.342633e+000	-5.342633e+000	
5.080000e-001	-1.785100e+000	-5.732891e+000	-5.732891e+000	-5.445850e+001	8.778437e+001	-9.221563e+001	-5.539828e+001	-8.785695e+001	-8.785695e+001	-1.716672e+000	-5.291268e+000	-5.291268e+000	
5.090000e-001	-1.773878e+000	-5.753856e+000	-5.753856e+000	-6.156265e+001	-2.908295e+000	-1.829083e+002	-5.620607e+001	-7.095021e+001	-7.095021e+001	-1.718665e+000	-5.339260e+000	-5.339260e+000	
5.100000e-001	-1.776705e+000	-5.671987e+000	-5.671987e+000	-5.474468e+001	8.901745e+001	-9.098255e+001	-5.940579e+001	3.826502e+001	3.826502e+001	-1.714858e+000	-5.328837e+000	-5.328837e+000	
5.110000e-001	-1.784412e+000	-5.807364e+000	-5.807364e+000	-5.441859e+001	-8.870124e+001	-8.870124e+001	-6.277292e+001	-8.620826e+001	-8.620826e+001	-1.717734e+000	-5.336982e+000	-5.336982e+000	
5.120000e-001	-1.767165e+000	-5.731956e+000	-5.731956e+000	-5.925270e+001	-8.605939e+001	-8.605939e+001	-5.348639e+001	-7.458242e+001	-7.458242e+001	-1.743532e+000	-5.374572e+000	-5.374572e+000	
5.130000e-001	-1.780397e+000	-5.712894e+000	-5.712894e+000	-5.418479e+001	8.240476e+001	-9.759524e+001	-6.042918e+001	-8.389243e+001	-8.389243e+001	-1.707385e+000	-5.286511e+000	-5.286511e+000	
5.140000e-001	-1.784643e+000	-5.675528e+000	-5.675528e+000	-5.417630e+001	8.958339e+001	-9.041661e+001	-5.463104e+001	4.598666e+001	4.598666e+001	-1.718608e+000	-5.379462e+000	-5.379462e+000	
5.150000e-001	-1.778492e+000	-5.701174e+000	-5.701174e+000	-5.713376e+001	-7.878108e+001	-7.878108e+001	-6.982521e+001	5.512718e+001	5.512718e+001	-1.721913e+000	-5.340500e+000	-5.340500e+000	
5.160000e-001	-1.791392e+000	-5.840845e+000	-5.840845e+000	-6.713118e+001	-5.170382e+001	-5.170382e+001	-5.723707e+001	1.867400e+001	1.867400e+001	-1.741096e+000	-5.373881e+000	-5.373881e+000	
