Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-1.792324e+000	-5.853988e+000	-5.853988e+000	-5.764900e+001	8.739064e+001	8.739064e+001	-5.372677e+001	6.178964e+001	6.178964e+001	-1.722235e+000	-5.495059e+000	-5.495059e+000	
5.010000e-001	-1.787193e+000	-5.942692e+000	-5.942692e+000	-5.899046e+001	8.868645e+001	8.868645e+001	-5.264632e+001	8.048221e+001	8.048221e+001	-1.728106e+000	-5.526455e+000	-5.526455e+000	
5.020000e-001	-1.775850e+000	-5.982118e+000	-5.982118e+000	-5.683744e+001	8.560464e+001	8.560464e+001	-6.088777e+001	7.276250e+001	7.276250e+001	-1.710526e+000	-5.603946e+000	-5.603946e+000	
5.030000e-001	-1.770951e+000	-6.008247e+000	-6.008247e+000	-6.024229e+001	-8.270872e+001	9.729128e+001	-5.185555e+001	8.724248e+001	8.724248e+001	-1.708469e+000	-5.618253e+000	-5.618253e+000	
5.040000e-001	-1.796847e+000	-6.052903e+000	-6.052903e+000	-5.706169e+001	6.770318e+001	6.770318e+001	-5.930387e+001	-7.671419e+001	1.032858e+002	-1.715720e+000	-5.599594e+000	-5.599594e+000	
5.050000e-001	-1.789900e+000	-5.896730e+000	-5.896730e+000	-5.807772e+001	7.342019e+001	7.342019e+001	-6.027360e+001	8.674752e+001	8.674752e+001	-1.719694e+000	-5.579376e+000	-5.579376e+000	
5.060000e-001	-1.778339e+000	-5.901039e+000	-5.901039e+000	-6.728444e+001	-7.653030e+001	1.034697e+002	-5.680050e+001	-7.739829e+001	1.026017e+002	-1.736006e+000	-5.579720e+000	-5.579720e+000	
5.070000e-001	-1.795505e+000	-6.006424e+000	-6.006424e+000	-5.689831e+001	7.476086e+001	7.476086e+001	-5.643781e+001	2.700710e+001	2.070071e+002	-1.720658e+000	-5.627303e+000	-5.627303e+000	
5.080000e-001	-1.774201e+000	-6.039370e+000	-6.039370e+000	-5.556330e+001	5.577834e+001	5.577834e+001	-5.687555e+001	8.326087e+001	2.632609e+002	-1.708283e+000	-5.635481e+000	-5.635481e+000	
5.090000e-001	-1.773102e+000	-6.013814e+000	-6.013814e+000	-5.853477e+001	7.548534e+001	7.548534e+001	-6.795146e+001	8.467952e+001	2.646795e+002	-1.728187e+000	-5.746597e+000	-5.746597e+000	
5.100000e-001	-1.766833e+000	-6.069473e+000	-6.069473e+000	-5.605307e+001	8.551235e+001	8.551235e+001	-5.621047e+001	6.268173e+001	2.426817e+002	-1.733892e+000	-5.665940e+000	-5.665940e+000	
5.110000e-001	-1.781567e+000	-6.073267e+000	-6.073267e+000	-5.060431e+001	-8.609978e+001	9.390022e+001	-5.621820e+001	6.693239e+001	2.469324e+002	-1.724842e+000	-5.733763e+000	-5.733763e+000	
5.120000e-001	-1.776003e+000	-5.991369e+000	-5.991369e+000	-6.023421e+001	-6.582841e+001	1.141716e+002	-6.048007e+001	6.970776e+001	2.497078e+002	-1.723267e+000	-5.717878e+000	-5.717878e+000	
5.130000e-001	-1.789753e+000	-6.099683e+000	-6.099683e+000	-5.145469e+001	-7.496441e+001	1.050356e+002	-7.670828e+001	8.050483e+001	2.605048e+002	-1.713876e+000	-5.651865e+000	-5.651865e+000	
5.140000e-001	-1.779958e+000	-6.133229e+000	-6.133229e+000	-5.911416e+001	4.165919e+001	2.216592e+002	-5.955914e+001	-7.922367e+001	2.807763e+002	-1.713238e+000	-5.816807e+000	-5.816807e+000	
5.150000e-001	-1.775260e+000	-6.044736e+000	-6.044736e+000	-6.225974e+001	7.556006e+001	2.555601e+002	-5.735452e+001	-8.147215e+001	2.785278e+002	-1.708397e+000	-5.756937e+000	-5.756937e+000	
5.160000e-001	-1.782966e+000	-6.189555e+000	-6.189555e+000	-5.521435e+001	3.239367e+001	2.123937e+002	-5.788494e+001	7.505150e+001	2.550515e+002	-1.708378e+000	-5.742048e+000	-5.742048e+000	
