Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-1.457042e-001	-1.928102e+000	-1.928102e+000	-7.680833e+001	-7.616470e+001	-7.616470e+001	-6.448846e+001	-3.279412e+001	-3.279412e+001	-8.474534e-002	-1.461685e+000	-1.461685e+000	
5.010000e-001	-1.391551e-001	-1.986326e+000	-1.986326e+000	-6.881954e+001	-4.050996e+001	-4.050996e+001	-6.478056e+001	7.594281e+001	7.594281e+001	-9.127831e-002	-1.568145e+000	-1.568145e+000	
5.020000e-001	-1.532221e-001	-2.042159e+000	-2.042159e+000	-6.174329e+001	2.575783e+000	2.575783e+000	-6.267012e+001	-8.873004e+001	9.126996e+001	-9.706616e-002	-1.578362e+000	-1.578362e+000	
5.030000e-001	-1.621690e-001	-1.975781e+000	-1.975781e+000	-5.965663e+001	5.381659e+000	5.381659e+000	-6.827332e+001	6.073236e+001	6.073236e+001	-8.994444e-002	-1.568370e+000	-1.568370e+000	
5.040000e-001	-1.538757e-001	-2.004085e+000	-2.004085e+000	-5.993678e+001	7.778039e+000	7.778039e+000	-7.316128e+001	-3.571728e+001	-3.571728e+001	-8.933069e-002	-1.522543e+000	-1.522543e+000	
5.050000e-001	-1.564431e-001	-2.039051e+000	-2.039051e+000	-6.643833e+001	4.293369e+001	4.293369e+001	-9.761648e+001	3.256853e+001	3.256853e+001	-9.417203e-002	-1.559547e+000	-1.559547e+000	
5.060000e-001	-1.526118e-001	-2.022112e+000	-2.022112e+000	-6.169753e+001	8.930824e+001	8.930824e+001	-6.530172e+001	4.930255e+001	4.930255e+001	-9.400916e-002	-1.554352e+000	-1.554352e+000	
5.070000e-001	-1.562876e-001	-2.045178e+000	-2.045178e+000	-6.454276e+001	-4.406130e+001	-4.406130e+001	-6.133606e+001	2.888243e+001	2.888243e+001	-9.335495e-002	-1.575671e+000	-1.575671e+000	
5.080000e-001	-1.520513e-001	-2.006798e+000	-2.006798e+000	-6.563494e+001	-4.182858e+001	-4.182858e+001	-7.769618e+001	-9.604637e+000	-9.604637e+000	-8.263956e-002	-1.613211e+000	-1.613211e+000	
5.090000e-001	-1.526033e-001	-2.044654e+000	-2.044654e+000	-8.460278e+001	-2.711586e+001	-2.711586e+001	-6.425525e+001	6.162884e+001	6.162884e+001	-9.266147e-002	-1.574890e+000	-1.574890e+000	
5.100000e-001	-1.568137e-001	-2.023190e+000	-2.023190e+000	-7.473554e+001	7.781686e+001	7.781686e+001	-6.514653e+001	4.127906e+001	4.127906e+001	-8.256383e-002	-1.581279e+000	-1.581279e+000	
5.110000e-001	-1.527189e-001	-2.069334e+000	-2.069334e+000	-6.272646e+001	1.254109e+000	1.254109e+000	-6.808587e+001	-1.668097e+001	-1.668097e+001	-9.882032e-002	-1.695529e+000	-1.695529e+000	
5.120000e-001	-1.560321e-001	-2.011538e+000	-2.011538e+000	-7.058415e+001	1.932523e+001	1.932523e+001	-6.130942e+001	-5.248824e+001	-5.248824e+001	-9.220057e-002	-1.592681e+000	-1.592681e+000	
5.130000e-001	-1.597952e-001	-2.048426e+000	-2.048426e+000	-6.705512e+001	4.709974e+001	4.709974e+001	-6.861507e+001	7.280825e+000	7.280825e+000	-9.771296e-002	-1.559576e+000	-1.559576e+000	
5.140000e-001	-1.535634e-001	-2.131752e+000	-2.131752e+000	-6.490766e+001	7.417249e+001	7.417249e+001	-7.174313e+001	-7.395938e+001	-7.395938e+001	-9.378320e-002	-1.624502e+000	-1.624502e+000	
5.150000e-001	-1.393517e-001	-2.107444e+000	-2.107444e+000	-5.940279e+001	3.393381e+001	3.393381e+001	-6.485506e+001	-4.698739e+001	-4.698739e+001	-9.001773e-002	-1.654631e+000	-1.654631e+000	
5.160000e-001	-1.526237e-001	-2.133643e+000	-2.133643e+000	-6.586524e+001	-6.597524e+001	-6.597524e+001	-6.459342e+001	-1.662745e+001	-1.662745e+001	-8.232556e-002	-1.580990e+000	-1.580990e+000	
5.170000e-001	-1.461081e-001	-2.135698e+000	-2.135698e+000	-6.491506e+001	3.709126e+001	3.709126e+001	-6.123141e+001	-2.158622e+001	-2.158622e+001	-9.558956e-002	-1.642452e+000	-1.642452e+000	
5.180000e-001	-1.563138e-001	-2.080390e+000	-2.080390e+000	-5.961614e+001	7.362878e+001	7.362878e+001	-6.346578e+001	2.345762e+000	2.345762e+000	-8.956550e-002	-1.621823e+000	-1.621823e+000	
5.190000e-001	-1.510369e-001	-2.129228e+000	-2.129228e+000	-6.316903e+001	3.027386e+001	3.027386e+001	-5.879701e+001	-8.571849e+001	-8.571849e+001	-9.236714e-002	-1.736537e+000	-1.736537e+000	
5.200000e-001	-1.596834e-001	-2.108251e+000	-2.108251e+000	-6.301984e+001	7.398072e+001	7.398072e+001	-6.609996e+001	6.081508e-001	6.081508e-001	-9.860609e-002	-1.667036e+000	-1.667036e+000	
5.210000e-001	-1.468770e-001	-2.120039e+000	-2.120039e+000	-6.745651e+001	1.272589e+001	1.272589e+001	-5.790340e+001	-7.158997e+001	-7.158997e+001	-8.210087e-002	-1.608828e+000	-1.608828e+000	
5.220000e-001	-1.487167e-001	-2.118993e+000	-2.118993e+000	-6.209343e+001	-6.129141e+001	-6.129141e+001	-6.725003e+001	-3.352778e-001	-3.352778e-001	-9.349566e-002	-1.689351e+000	-1.689351e+000	
5.230000e-001	-1.519346e-001	-2.117232e+000	-2.117232e+000	-6.442477e+001	6.840421e+001	6.840421e+001	-6.758216e+001	-2.531832e+001	-2.531832e+001	-9.212971e-002	-1.707660e+000	-1.707660e+000	
5.240000e-001	-1.523232e-001	-2.122869e+000	-2.122869e+000	-7.218813e+001	-4.916878e+001	-4.916878e+001	-6.821466e+001	6.817142e+001	6.817142e+001	-8.570997e-002	-1.645938e+000	-1.645938e+000	
5.250000e-001	-1.553502e-001	-2.147201e+000	-2.147201e+000	-6.765791e+001	-7.821608e+001	-7.821608e+001	-7.272045e+001	-4.246667e+001	-4.246667e+001	-9.120981e-002	-1.712334e+000	-1.712334e+000	
5.260000e-001	-1.631008e-001	-2.172640e+000	-2.172640e+000	-6.940634e+001	-7.657125e+001	-7.657125e+001	-6.918060e+001	-3.618228e+001	-3.618228e+001	-9.200662e-002	-1.722434e+000	-1.722434e+000	
5.270000e-001	-1.541904e-001	-2.202268e+000	-2.202268e+000	-6.607235e+001	-5.458495e+001	-5.458495e+001	-6.429072e+001	-8.792614e+001	-8.792614e+001	-9.593574e-002	-1.666366e+000	-1.666366e+000	
