Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-1.532802e-001	-1.978429e+000	-1.978429e+000	-7.011157e+001	-6.704723e+001	-6.704723e+001	-6.884377e+001	6.278342e+001	6.278342e+001	-9.791042e-002	-1.514380e+000	-1.514380e+000	
5.010000e-001	-1.603579e-001	-2.053628e+000	-2.053628e+000	-6.002164e+001	6.797159e+001	6.797159e+001	-7.485523e+001	-6.404959e+001	-6.404959e+001	-9.650572e-002	-1.536310e+000	-1.536310e+000	
5.020000e-001	-1.666906e-001	-1.992086e+000	-1.992086e+000	-5.819575e+001	6.945825e+001	6.945825e+001	-7.180604e+001	-4.161518e+000	-4.161518e+000	-9.058106e-002	-1.503686e+000	-1.503686e+000	
5.030000e-001	-1.611004e-001	-2.009480e+000	-2.009480e+000	-6.323936e+001	5.825224e+001	5.825224e+001	-6.241695e+001	-1.470538e+001	-1.470538e+001	-9.505080e-002	-1.480365e+000	-1.480365e+000	
5.040000e-001	-1.589290e-001	-2.047132e+000	-2.047132e+000	-6.105789e+001	-5.041084e+001	-5.041084e+001	-5.992500e+001	4.348311e+001	4.348311e+001	-9.215491e-002	-1.581620e+000	-1.581620e+000	
5.050000e-001	-1.647269e-001	-1.999501e+000	-1.999501e+000	-6.405473e+001	3.879198e+001	3.879198e+001	-6.531208e+001	7.198152e+001	7.198152e+001	-9.495863e-002	-1.570880e+000	-1.570880e+000	
5.060000e-001	-1.625095e-001	-1.994253e+000	-1.994253e+000	-6.860538e+001	-5.727183e-001	-5.727183e-001	-6.176203e+001	5.290616e+001	5.290616e+001	-9.710848e-002	-1.626787e+000	-1.626787e+000	
5.070000e-001	-1.696192e-001	-2.001704e+000	-2.001704e+000	-6.505830e+001	-4.453787e+001	-4.453787e+001	-6.234817e+001	7.373749e+001	7.373749e+001	-9.756776e-002	-1.669901e+000	-1.669901e+000	
5.080000e-001	-1.594610e-001	-2.054484e+000	-2.054484e+000	-6.593269e+001	2.547177e+001	2.547177e+001	-6.131656e+001	6.577866e+000	6.577866e+000	-9.968078e-002	-1.585550e+000	-1.585550e+000	
5.090000e-001	-1.562150e-001	-2.121283e+000	-2.121283e+000	-7.890308e+001	4.874690e+001	4.874690e+001	-5.872165e+001	-7.333006e+001	-7.333006e+001	-9.761679e-002	-1.597259e+000	-1.597259e+000	
5.100000e-001	-1.753877e-001	-2.078791e+000	-2.078791e+000	-7.084195e+001	7.898407e+001	7.898407e+001	-6.646812e+001	-8.509198e+001	-8.509198e+001	-9.947633e-002	-1.659045e+000	-1.659045e+000	
5.110000e-001	-1.581395e-001	-2.099758e+000	-2.099758e+000	-6.557773e+001	-5.405333e+001	-5.405333e+001	-6.330276e+001	-8.870430e+001	-8.870430e+001	-1.055918e-001	-1.673578e+000	-1.673578e+000	
5.120000e-001	-1.553661e-001	-2.179428e+000	-2.179428e+000	-6.327863e+001	8.715138e+001	-9.284862e+001	-8.738045e+001	7.317808e+001	-1.068219e+002	-8.940820e-002	-1.610384e+000	-1.610384e+000	
5.130000e-001	-1.608626e-001	-2.084533e+000	-2.084533e+000	-5.904710e+001	-2.707703e+001	-2.070770e+002	-6.170929e+001	-6.288903e+001	-2.428890e+002	-8.170463e-002	-1.616764e+000	-1.616764e+000	
5.140000e-001	-1.659055e-001	-2.113735e+000	-2.113735e+000	-6.884018e+001	7.065123e+001	-1.093488e+002	-6.287239e+001	-2.928773e+001	-2.092877e+002	-8.417283e-002	-1.666207e+000	-1.666207e+000	
5.150000e-001	-1.647113e-001	-2.180119e+000	-2.180119e+000	-6.641311e+001	-1.555068e+001	-1.955507e+002	-6.376845e+001	4.916700e+001	-1.308330e+002	-9.058865e-002	-1.685419e+000	-1.685419e+000	
5.160000e-001	-1.597787e-001	-2.087116e+000	-2.087116e+000	-6.924020e+001	-8.195003e+001	-2.619500e+002	-6.306871e+001	2.870503e+001	-1.512950e+002	-9.433341e-002	-1.644366e+000	-1.644366e+000	
5.170000e-001	-1.594252e-001	-2.135069e+000	-2.135069e+000	-6.582819e+001	-1.204543e+001	-1.920454e+002	-6.426114e+001	-7.430779e+001	-2.543078e+002	-1.061946e-001	-1.611505e+000	-1.611505e+000	
5.180000e-001	-1.621588e-001	-2.154617e+000	-2.154617e+000	-6.596263e+001	8.406042e+000	-1.715940e+002	-6.247383e+001	1.532674e+001	-1.646733e+002	-9.404564e-002	-1.605002e+000	-1.605002e+000	
5.190000e-001	-1.605497e-001	-2.072330e+000	-2.072330e+000	-6.333397e+001	-1.768274e+001	-1.976827e+002	-6.622864e+001	7.434141e+001	-1.056586e+002	-9.496528e-002	-1.664015e+000	-1.664015e+000	
5.200000e-001	-1.640329e-001	-2.118687e+000	-2.118687e+000	-6.658758e+001	5.769896e+001	-1.223010e+002	-6.608482e+001	-4.359648e+001	-2.235965e+002	-9.533682e-002	-1.647695e+000	-1.647695e+000	
5.210000e-001	-1.634863e-001	-2.106162e+000	-2.106162e+000	-7.446508e+001	-7.350916e+001	-2.535092e+002	-6.488456e+001	-8.898849e+001	-2.689885e+002	-9.706138e-002	-1.719864e+000	-1.719864e+000	
5.220000e-001	-1.676076e-001	-2.151819e+000	-2.151819e+000	-7.641783e+001	8.568901e+001	-2.743110e+002	-6.177863e+001	5.919708e+001	-3.008029e+002	-8.619520e-002	-1.728328e+000	-1.728328e+000	
5.230000e-001	-1.666608e-001	-2.139320e+000	-2.139320e+000	-7.499203e+001	5.651978e+001	-3.034802e+002	-6.549069e+001	5.003126e+000	-3.549969e+002	-9.071877e-002	-1.725016e+000	-1.725016e+000	
5.240000e-001	-1.661912e-001	-2.121185e+000	-2.121185e+000	-6.400615e+001	-8.627213e+001	-2.662721e+002	-6.220342e+001	-4.251763e+001	-4.025176e+002	-9.855598e-002	-1.689282e+000	-1.689282e+000	
5.250000e-001	-1.757939e-001	-2.204201e+000	-2.204201e+000	-6.380339e+001	-7.478879e+001	-2.547888e+002	-6.876467e+001	-5.118690e+001	-4.111869e+002	-9.901977e-002	-1.692994e+000	-1.692994e+000	
5.260000e-001	-1.619950e-001	-2.215609e+000	-2.215609e+000	-6.176980e+001	-7.449240e+001	-2.544924e+002	-6.360988e+001	8.240446e+001	-2.775955e+002	-9.493180e-002	-1.752716e+000	-1.752716e+000	
5.270000e-001	-1.619487e-001	-2.219451e+000	-2.219451e+000	-6.113473e+001	-4.372492e+001	-2.237249e+002	-7.982236e+001	7.823710e+001	-2.817629e+002	-9.197752e-002	-1.745101e+000	-1.745101e+000	
5.280000e-001	-1.697812e-001	-2.244982e+000	-2.244982e+000	-6.042189e+001	-8.784771e+001	-2.678477e+002	-6.238562e+001	4.834619e+001	-3.116538e+002	-9.860551e-002	-1.706133e+000	-1.706133e+000	
5.290000e-001	-1.526002e-001	-2.229471e+000	-2.229471e+000	-6.276642e+001	7.235101e+001	-2.876490e+002	-6.492344e+001	-6.839608e+001	-4.283961e+002	-9.698927e-002	-1.744849e+000	-1.744849e+000	
5.300000e-001	-1.625993e-001	-2.272514e+000	-2.272514e+000	-6.120971e+001	3.910843e+001	-3.208916e+002	-6.851244e+001	4.727792e+001	-3.127221e+002	-8.965882e-002	-1.695093e+000	-1.695093e+000	
5.310000e-001	-1.623289e-001	-2.180377e+000	-2.180377e+000	-6.240819e+001	6.992564e+001	-2.900744e+002	-5.994131e+001	-1.805701e+001	-3.780570e+002	-1.008622e-001	-1.656292e+000	-1.656292e+000	
5.320000e-001	-1.663303e-001	-2.215724e+000	-2.215724e+000	-6.807492e+001	-7.140418e+001	-2.514042e+002	-6.292849e+001	4.989616e+001	-3.101038e+002	-9.731630e-002	-1.796650e+000	-1.796650e+000	
5.330000e-001	-1.657068e-001	-2.174325e+000	-2.174325e+000	-7.055525e+001	2.763701e+000	-1.772363e+002	-6.465645e+001	6.931857e+001	-2.906814e+002	-9.770435e-002	-1.769487e+000	-1.769487e+000	
5.340000e-001	-1.595258e-001	-2.176615e+000	-2.176615e+000	-7.428149e+001	-5.533363e+001	-2.353336e+002	-6.571938e+001	-1.468419e+001	-3.746842e+002	-1.007901e-001	-1.713796e+000	-1.713796e+000	
5.350000e-001	-1.637853e-001	-2.202238e+000	-2.202238e+000	-7.200771e+001	8.579337e+001	-2.742066e+002	-6.207525e+001	1.564362e+001	-3.443564e+002	-9.390308e-002	-1.747255e+000	-1.747255e+000	
5.360000e-001	-1.635017e-001	-2.186055e+000	-2.186055e+000	-6.681934e+001	6.324087e+001	-2.967591e+002	-7.300806e+001	-5.437645e+001	-4.143765e+002	-1.054229e-001	-1.709880e+000	-1.709880e+000	
5.370000e-001	-1.542293e-001	-2.208153e+000	-2.208153e+000	-6.975033e+001	2.469867e+001	-3.353013e+002	-6.606764e+001	-8.807956e+000	-3.688080e+002	-1.011431e-001	-1.703292e+000	-1.703292e+000	
5.380000e-001	-1.614495e-001	-2.241074e+000	-2.241074e+000	-7.476690e+001	2.145271e+001	-3.385473e+002	-6.653085e+001	-1.012665e+001	-3.701267e+002	-1.034390e-001	-1.744922e+000	-1.744922e+000	
5.390000e-001	-1.619894e-001	-2.171412e+000	-2.171412e+000	-6.300626e+001	4.057590e+001	-3.194241e+002	-6.557594e+001	6.200963e+001	-2.979904e+002	-9.902522e-002	-1.799402e+000	-1.799402e+000	
5.400000e-001	-1.555801e-001	-2.193590e+000	-2.193590e+000	-6.238437e+001	3.968157e+001	-3.203184e+002	-6.624149e+001	5.975745e+001	-3.002425e+002	-9.904196e-002	-1.743755e+000	-1.743755e+000	
5.410000e-001	-1.638081e-001	-2.200863e+000	-2.200863e+000	-6.192172e+001	1.759680e+001	-3.424032e+002	-6.968305e+001	-5.619041e+001	-4.161904e+002	-9.573604e-002	-1.796456e+000	-1.796456e+000	
5.420000e-001	-1.660833e-001	-2.300761e+000	-2.300761e+000	-6.219844e+001	-5.086551e+001	-4.108655e+002	-6.069547e+001	4.513374e+001	-3.148663e+002	-1.091048e-001	-1.728063e+000	-1.728063e+000	
5.430000e-001	-1.665928e-001	-2.218318e+000	-2.218318e+000	-7.285396e+001	-4.650179e+001	-4.065018e+002	-6.696056e+001	7.203879e+001	-2.879612e+002	-9.252920e-002	-1.778898e+000	-1.778898e+000	
5.440000e-001	-1.572323e-001	-2.220844e+000	-2.220844e+000	-6.431592e+001	-4.844641e+001	-4.084464e+002	-6.736242e+001	-1.969284e+001	-3.796928e+002	-1.027548e-001	-1.768972e+000	-1.768972e+000	
5.450000e-001	-1.619848e-001	-2.245870e+000	-2.245870e+000	-6.321567e+001	3.184999e+001	-3.281500e+002	-6.227097e+001	-3.483659e+001	-3.948366e+002	-1.042115e-001	-1.806860e+000	-1.806860e+000	
5.460000e-001	-1.626886e-001	-2.215167e+000	-2.215167e+000	-6.176579e+001	-5.867889e+001	-4.186789e+002	-6.351910e+001	-5.310439e+001	-4.131044e+002	-9.280290e-002	-1.780370e+000	-1.780370e+000	
5.470000e-001	-1.608284e-001	-2.234542e+000	-2.234542e+000	-6.161538e+001	4.327863e+001	-3.167214e+002	-6.313085e+001	-8.192244e+001	-4.419224e+002	-8.892370e-002	-1.771831e+000	-1.771831e+000	
5.480000e-001	-1.672300e-001	-2.231730e+000	-2.231730e+000	-7.287610e+001	3.776322e+001	-3.222368e+002	-6.848726e+001	3.633974e+001	-3.236603e+002	-1.002220e-001	-1.736663e+000	-1.736663e+000	
5.490000e-001	-1.765641e-001	-2.215607e+000	-2.215607e+000	-5.841355e+001	6.027546e+001	-2.997245e+002	-6.391635e+001	5.463309e+001	-3.053669e+002	-8.539462e-002	-1.803366e+000	-1.803366e+000	
5.500000e-001	-1.752144e-001	-2.214499e+000	-2.214499e+000	-6.947610e+001	-8.222583e+001	-2.622258e+002	-6.730281e+001	4.877232e+001	-3.112277e+002	-9.683392e-002	-1.792342e+000	-1.792342e+000	
5.510000e-001	-1.732732e-001	-2.216336e+000	-2.216336e+000	-5.820498e+001	-5.148563e+001	-2.314856e+002	-6.214574e+001	2.155019e+001	-3.384498e+002	-9.847119e-002	-1.768376e+000	-1.768376e+000	
5.520000e-001	-1.649996e-001	-2.223165e+000	-2.223165e+000	-6.925220e+001	1.023191e+000	-1.789768e+002	-6.519688e+001	-2.972714e+001	-3.897271e+002	-9.817457e-002	-1.765611e+000	-1.765611e+000	
5.530000e-001	-1.533582e-001	-2.192745e+000	-2.192745e+000	-6.688797e+001	2.952104e+001	-1.504790e+002	-6.879031e+001	-2.983586e+001	-3.898359e+002	-1.039801e-001	-1.764305e+000	-1.764305e+000	
5.540000e-001	-1.594162e-001	-2.171909e+000	-2.171909e+000	-6.272247e+001	5.342152e+001	-1.265785e+002	-6.064389e+001	-8.073670e+001	-4.407367e+002	-1.044165e-001	-1.748463e+000	-1.748463e+000	
5.550000e-001	-1.802960e-001	-2.241306e+000	-2.241306e+000	-6.814233e+001	8.028211e+001	-9.971789e+001	-6.869567e+001	7.976932e+001	-4.602307e+002	-9.546722e-002	-1.747572e+000	-1.747572e+000	
5.560000e-001	-1.701133e-001	-2.285542e+000	-2.285542e+000	-6.254313e+001	-5.365981e+001	-2.336598e+002	-6.991605e+001	-7.303257e+001	-4.330326e+002	-9.364775e-002	-1.743806e+000	-1.743806e+000	
5.570000e-001	-1.638893e-001	-2.158408e+000	-2.158408e+000	-6.742435e+001	7.595623e+001	-1.040438e+002	-6.941967e+001	-8.382629e+001	-4.438263e+002	-9.766831e-002	-1.806005e+000	-1.806005e+000	
5.580000e-001	-1.631284e-001	-2.266432e+000	-2.266432e+000	-6.374484e+001	-5.388005e+001	-2.338800e+002	-7.091288e+001	2.609725e+000	-3.573903e+002	-9.900871e-002	-1.784871e+000	-1.784871e+000	
5.590000e-001	-1.743424e-001	-2.263259e+000	-2.263259e+000	-7.673080e+001	-7.099683e+001	-2.509968e+002	-6.483676e+001	1.161892e+001	-3.483811e+002	-8.623697e-002	-1.782060e+000	-1.782060e+000	
5.600000e-001	-1.627005e-001	-2.250585e+000	-2.250585e+000	-6.445030e+001	2.159301e+001	-1.584070e+002	-5.950415e+001	-3.766759e+001	-3.976676e+002	-9.948423e-002	-1.668548e+000	-1.668548e+000	
5.610000e-001	-1.685529e-001	-2.208308e+000	-2.208308e+000	-7.157299e+001	3.159736e+001	-1.484026e+002	-6.598700e+001	4.658651e+001	-3.134135e+002	-1.057321e-001	-1.771925e+000	-1.771925e+000	
5.620000e-001	-1.551686e-001	-2.237839e+000	-2.237839e+000	-6.230269e+001	-4.406186e+001	-2.240619e+002	-7.210859e+001	-3.380136e+001	-3.938014e+002	-8.180775e-002	-1.778933e+000	-1.778933e+000	
5.630000e-001	-1.661189e-001	-2.203822e+000	-2.203822e+000	-6.928419e+001	1.275575e+001	-1.672443e+002	-6.574089e+001	-6.873419e+000	-3.668734e+002	-9.349109e-002	-1.835030e+000	-1.835030e+000	
5.640000e-001	-1.616607e-001	-2.190848e+000	-2.190848e+000	-6.609238e+001	-5.551344e+000	-1.855513e+002	-8.708970e+001	5.891013e+001	-3.010899e+002	-9.743895e-002	-1.725501e+000	-1.725501e+000	
5.650000e-001	-1.643704e-001	-2.225196e+000	-2.225196e+000	-6.602998e+001	-8.692259e+001	-2.669226e+002	-6.329014e+001	1.520636e+001	-3.447936e+002	-9.413210e-002	-1.749910e+000	-1.749910e+000	
5.660000e-001	-1.746796e-001	-2.151264e+000	-2.151264e+000	-6.891645e+001	-1.614671e+000	-1.816147e+002	-7.373900e+001	2.454209e+001	-3.354579e+002	-1.002696e-001	-1.714665e+000	-1.714665e+000	
