Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-1.083893e+000	-4.152534e+000	-4.152534e+000	-5.717788e+001	5.573089e+001	5.573089e+001	-5.507303e+001	-6.006287e+001	-6.006287e+001	-1.128742e+000	-3.789222e+000	-3.789222e+000	
5.010000e-001	-1.066750e+000	-4.358009e+000	-4.358009e+000	-5.419879e+001	6.276253e+001	6.276253e+001	-5.334310e+001	5.773808e+001	5.773808e+001	-1.129182e+000	-3.805502e+000	-3.805502e+000	
5.020000e-001	-1.086803e+000	-4.223896e+000	-4.223896e+000	-5.625121e+001	7.032555e+001	7.032555e+001	-5.298314e+001	8.932175e+001	8.932175e+001	-1.124566e+000	-3.798529e+000	-3.798529e+000	
5.030000e-001	-1.082320e+000	-4.198771e+000	-4.198771e+000	-5.841812e+001	5.473291e+001	5.473291e+001	-5.965844e+001	-5.356848e+001	1.264315e+002	-1.141792e+000	-3.807863e+000	-3.807863e+000	
5.040000e-001	-1.069428e+000	-4.337021e+000	-4.337021e+000	-5.756828e+001	-8.874404e+001	9.125596e+001	-5.286399e+001	7.567989e+001	2.556799e+002	-1.126318e+000	-3.758423e+000	-3.758423e+000	
5.050000e-001	-1.079438e+000	-4.332666e+000	-4.332666e+000	-6.154636e+001	4.986696e+001	2.298670e+002	-5.856906e+001	4.489915e+001	2.248991e+002	-1.110252e+000	-3.859374e+000	-3.859374e+000	
5.060000e-001	-1.073382e+000	-4.342202e+000	-4.342202e+000	-5.927911e+001	6.697485e+001	2.469748e+002	-5.176931e+001	-8.946201e+001	9.053799e+001	-1.129531e+000	-3.782975e+000	-3.782975e+000	
5.070000e-001	-1.073176e+000	-4.313179e+000	-4.313179e+000	-6.098613e+001	6.859697e+001	2.485970e+002	-5.746929e+001	-5.670938e+001	1.232906e+002	-1.129845e+000	-3.883363e+000	-3.883363e+000	
5.080000e-001	-1.094254e+000	-4.365171e+000	-4.365171e+000	-5.354820e+001	-4.227085e+001	1.377291e+002	-5.834045e+001	8.490445e+001	8.490445e+001	-1.127402e+000	-3.835962e+000	-3.835962e+000	
5.090000e-001	-1.061159e+000	-4.322561e+000	-4.322561e+000	-5.601657e+001	-6.140958e+001	1.185904e+002	-5.958865e+001	8.501712e+001	8.501712e+001	-1.126261e+000	-3.896517e+000	-3.896517e+000	
5.100000e-001	-1.077913e+000	-4.525078e+000	-4.525078e+000	-5.761287e+001	-5.940762e+001	1.205924e+002	-5.522045e+001	5.693397e+001	5.693397e+001	-1.130398e+000	-3.911706e+000	-3.911706e+000	
5.110000e-001	-1.091295e+000	-4.316311e+000	-4.316311e+000	-5.640045e+001	7.617021e+001	2.561702e+002	-5.791472e+001	-8.737032e+001	9.262968e+001	-1.121120e+000	-3.923909e+000	-3.923909e+000	
5.120000e-001	-1.077949e+000	-4.343091e+000	-4.343091e+000	-6.137392e+001	8.126932e+001	2.612693e+002	-5.726128e+001	7.112989e+001	7.112989e+001	-1.114139e+000	-3.834711e+000	-3.834711e+000	
5.130000e-001	-1.063919e+000	-4.284757e+000	-4.284757e+000	-6.314463e+001	8.669604e+001	2.666960e+002	-5.797601e+001	1.273145e+001	1.273145e+001	-1.124834e+000	-3.834459e+000	-3.834459e+000	
5.140000e-001	-1.079499e+000	-4.362817e+000	-4.362817e+000	-5.579183e+001	-8.945928e+001	2.705407e+002	-6.123962e+001	-9.832664e+000	-9.832664e+000	-1.108929e+000	-3.988014e+000	-3.988014e+000	
5.150000e-001	-1.067828e+000	-4.517435e+000	-4.517435e+000	-5.671588e+001	3.769150e+001	3.976915e+002	-5.644922e+001	-7.789827e+001	-7.789827e+001	-1.124828e+000	-3.972785e+000	-3.972785e+000	
5.160000e-001	-1.085683e+000	-4.423432e+000	-4.423432e+000	-5.453982e+001	8.205009e+001	4.420501e+002	-6.377350e+001	4.988355e+001	4.988355e+001	-1.129872e+000	-3.975193e+000	-3.975193e+000	
5.170000e-001	-1.079966e+000	-4.522836e+000	-4.522836e+000	-5.394502e+001	6.138399e+001	4.213840e+002	-5.578720e+001	-8.824832e+001	-8.824832e+001	-1.141308e+000	-3.938971e+000	-3.938971e+000	
5.180000e-001	-1.065453e+000	-4.376673e+000	-4.376673e+000	-5.832291e+001	7.736346e+001	4.373635e+002	-5.579743e+001	6.361398e+001	-1.163860e+002	-1.137596e+000	-3.948838e+000	-3.948838e+000	
5.190000e-001	-1.085116e+000	-4.332230e+000	-4.332230e+000	-6.188838e+001	-5.794204e+001	3.020580e+002	-6.012708e+001	-7.158839e+001	-2.515884e+002	-1.114114e+000	-3.953813e+000	-3.953813e+000	
5.200000e-001	-1.070914e+000	-4.385429e+000	-4.385429e+000	-5.472264e+001	-6.522315e+001	2.947768e+002	-5.720404e+001	8.670212e+001	-2.732979e+002	-1.125384e+000	-3.903346e+000	-3.903346e+000	
5.210000e-001	-1.078885e+000	-4.585687e+000	-4.585687e+000	-6.934275e+001	5.956660e+001	4.195666e+002	-5.828387e+001	4.552573e+001	-3.144743e+002	-1.133286e+000	-4.027957e+000	-4.027957e+000	
5.220000e-001	-1.071659e+000	-4.466843e+000	-4.466843e+000	-7.179804e+001	-6.511827e+001	2.948817e+002	-5.787703e+001	5.191206e+001	-3.080879e+002	-1.126822e+000	-4.014376e+000	-4.014376e+000	
5.230000e-001	-1.082545e+000	-4.455001e+000	-4.455001e+000	-6.487910e+001	8.317848e+001	2.631785e+002	-6.771671e+001	-7.334101e+000	-3.673341e+002	-1.115236e+000	-4.015917e+000	-4.015917e+000	
5.240000e-001	-1.065536e+000	-4.480202e+000	-4.480202e+000	-5.771074e+001	7.644890e+001	2.564489e+002	-6.611707e+001	-2.535932e+001	-3.853593e+002	-1.118242e+000	-3.919285e+000	-3.919285e+000	
