Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-1.074295e+000	-4.079702e+000	-4.079702e+000	-5.589162e+001	8.576343e+001	8.576343e+001	-6.030048e+001	2.059052e+000	2.059052e+000	-1.123737e+000	-3.496829e+000	-3.496829e+000	
5.010000e-001	-1.075727e+000	-4.093661e+000	-4.093661e+000	-5.479549e+001	7.285842e+001	7.285842e+001	-6.299851e+001	-6.381629e+001	-6.381629e+001	-1.113704e+000	-3.581716e+000	-3.581716e+000	
5.020000e-001	-1.075250e+000	-4.012445e+000	-4.012445e+000	-5.852495e+001	-7.902662e+001	1.009734e+002	-6.036817e+001	-4.186807e+001	-4.186807e+001	-1.118963e+000	-3.528353e+000	-3.528353e+000	
5.030000e-001	-1.080194e+000	-4.050152e+000	-4.050152e+000	-5.994410e+001	8.205037e+001	8.205037e+001	-5.363828e+001	6.518148e+001	6.518148e+001	-1.130056e+000	-3.641830e+000	-3.641830e+000	
5.040000e-001	-1.086342e+000	-4.084949e+000	-4.084949e+000	-5.242726e+001	7.719583e+001	7.719583e+001	-6.634994e+001	-5.337063e+001	-5.337063e+001	-1.127953e+000	-3.605547e+000	-3.605547e+000	
5.050000e-001	-1.083211e+000	-4.043914e+000	-4.043914e+000	-6.669738e+001	6.523444e+001	6.523444e+001	-5.516314e+001	4.859162e+001	4.859162e+001	-1.113425e+000	-3.574229e+000	-3.574229e+000	
5.060000e-001	-1.089270e+000	-4.052563e+000	-4.052563e+000	-6.068847e+001	5.014638e+001	5.014638e+001	-5.746788e+001	8.481243e+001	8.481243e+001	-1.121163e+000	-3.577928e+000	-3.577928e+000	
5.070000e-001	-1.085746e+000	-4.078150e+000	-4.078150e+000	-5.792134e+001	7.972405e+001	7.972405e+001	-5.326923e+001	-6.773837e+001	1.122616e+002	-1.119154e+000	-3.626515e+000	-3.626515e+000	
5.080000e-001	-1.081063e+000	-4.051070e+000	-4.051070e+000	-5.529838e+001	-7.873237e+001	1.012676e+002	-5.513814e+001	6.562504e+001	2.456250e+002	-1.117772e+000	-3.632730e+000	-3.632730e+000	
5.090000e-001	-1.080602e+000	-4.128797e+000	-4.128797e+000	-5.749940e+001	6.635717e+001	6.635717e+001	-5.409787e+001	8.889615e+001	2.688961e+002	-1.122061e+000	-3.606884e+000	-3.606884e+000	
5.100000e-001	-1.101189e+000	-4.237568e+000	-4.237568e+000	-6.030223e+001	3.314457e+001	3.314457e+001	-6.029960e+001	7.155222e+001	2.515522e+002	-1.118587e+000	-3.640893e+000	-3.640893e+000	
5.110000e-001	-1.086409e+000	-4.123584e+000	-4.123584e+000	-5.571837e+001	-8.020514e+001	-8.020514e+001	-5.637097e+001	-6.666644e+001	1.133336e+002	-1.119540e+000	-3.806933e+000	-3.806933e+000	
5.120000e-001	-1.085471e+000	-4.050408e+000	-4.050408e+000	-6.402830e+001	8.892947e+001	-9.107053e+001	-5.604713e+001	6.360818e+001	2.436082e+002	-1.110567e+000	-3.695223e+000	-3.695223e+000	
5.130000e-001	-1.086466e+000	-4.144971e+000	-4.144971e+000	-6.121158e+001	4.159590e+001	-1.384041e+002	-6.052977e+001	-8.490485e+001	2.750951e+002	-1.120616e+000	-3.740693e+000	-3.740693e+000	
5.140000e-001	-1.082710e+000	-4.123860e+000	-4.123860e+000	-5.391986e+001	-7.149309e+001	-2.514931e+002	-5.675187e+001	8.602706e+001	2.660271e+002	-1.118205e+000	-3.693371e+000	-3.693371e+000	
5.150000e-001	-1.073396e+000	-4.192287e+000	-4.192287e+000	-5.473117e+001	8.985530e+001	-2.701447e+002	-5.935594e+001	-8.110600e+001	2.788940e+002	-1.111591e+000	-3.620452e+000	-3.620452e+000	
5.160000e-001	-1.079616e+000	-4.274223e+000	-4.274223e+000	-6.415062e+001	-4.757399e+001	-4.075740e+002	-5.634162e+001	8.187084e+001	2.618708e+002	-1.131816e+000	-3.742552e+000	-3.742552e+000	
5.170000e-001	-1.080488e+000	-4.233153e+000	-4.233153e+000	-6.909541e+001	6.661827e+001	-2.933817e+002	-5.190002e+001	8.233424e+001	2.623342e+002	-1.121603e+000	-3.715068e+000	-3.715068e+000	
5.180000e-001	-1.088166e+000	-4.240475e+000	-4.240475e+000	-5.142806e+001	8.087229e+001	-2.791277e+002	-7.517751e+001	-2.900413e+001	1.509959e+002	-1.123782e+000	-3.699213e+000	-3.699213e+000	
5.190000e-001	-1.082601e+000	-4.203191e+000	-4.203191e+000	-5.665079e+001	7.188010e+001	-2.881199e+002	-5.637496e+001	4.401343e+001	2.240134e+002	-1.120059e+000	-3.799994e+000	-3.799994e+000	
5.200000e-001	-1.094991e+000	-4.094769e+000	-4.094769e+000	-7.402358e+001	-3.267225e+001	-3.926723e+002	-5.466721e+001	6.972496e+001	2.497250e+002	-1.122907e+000	-3.717628e+000	-3.717628e+000	
5.210000e-001	-1.088765e+000	-4.196940e+000	-4.196940e+000	-5.589283e+001	-4.405517e+001	-4.040552e+002	-5.580493e+001	-8.292834e+001	2.770717e+002	-1.121703e+000	-3.831539e+000	-3.831539e+000	
5.220000e-001	-1.078451e+000	-4.183404e+000	-4.183404e+000	-6.185147e+001	8.610928e+001	-2.738907e+002	-5.731638e+001	4.959203e+001	4.095920e+002	-1.126416e+000	-3.787392e+000	-3.787392e+000	
5.230000e-001	-1.080348e+000	-4.213087e+000	-4.213087e+000	-5.973009e+001	-7.132379e+001	-2.513238e+002	-5.483696e+001	5.961612e+001	4.196161e+002	-1.126198e+000	-3.707591e+000	-3.707591e+000	
5.240000e-001	-1.092266e+000	-4.234909e+000	-4.234909e+000	-5.774149e+001	6.651849e+001	-1.134815e+002	-6.250110e+001	-7.791688e+001	2.820831e+002	-1.114769e+000	-3.774909e+000	-3.774909e+000	
5.250000e-001	-1.106769e+000	-4.200989e+000	-4.200989e+000	-6.097737e+001	-8.316366e+001	-8.316366e+001	-5.966498e+001	1.881972e+001	3.788197e+002	-1.122112e+000	-3.738846e+000	-3.738846e+000	
5.260000e-001	-1.085947e+000	-4.330019e+000	-4.330019e+000	-7.782905e+001	-7.461274e+001	-7.461274e+001	-6.503776e+001	8.429625e+001	4.442962e+002	-1.112571e+000	-3.858966e+000	-3.858966e+000	
5.270000e-001	-1.086896e+000	-4.351976e+000	-4.351976e+000	-6.174088e+001	-4.351169e+001	-4.351169e+001	-5.946662e+001	6.602789e+001	4.260279e+002	-1.102094e+000	-3.833771e+000	-3.833771e+000	
5.280000e-001	-1.081494e+000	-4.414688e+000	-4.414688e+000	-5.889152e+001	5.170505e+001	5.170505e+001	-5.984674e+001	8.588232e+001	4.458823e+002	-1.120454e+000	-3.871567e+000	-3.871567e+000	
5.290000e-001	-1.075047e+000	-4.269739e+000	-4.269739e+000	-5.698530e+001	5.791695e-001	5.791695e-001	-5.597484e+001	4.484667e+001	4.048467e+002	-1.133772e+000	-3.841649e+000	-3.841649e+000	
5.300000e-001	-1.077736e+000	-4.368960e+000	-4.368960e+000	-5.772751e+001	3.163893e+001	3.163893e+001	-5.844992e+001	-8.685404e+001	2.731460e+002	-1.120269e+000	-3.787392e+000	-3.787392e+000	
5.310000e-001	-1.087605e+000	-4.315893e+000	-4.315893e+000	-6.534606e+001	4.672277e+001	4.672277e+001	-6.469603e+001	8.788773e+001	2.678877e+002	-1.121320e+000	-3.890759e+000	-3.890759e+000	
5.320000e-001	-1.087165e+000	-4.294747e+000	-4.294747e+000	-5.427284e+001	6.017793e+001	6.017793e+001	-7.437568e+001	4.395245e+001	2.239525e+002	-1.124807e+000	-3.899612e+000	-3.899612e+000	
5.330000e-001	-1.085559e+000	-4.296929e+000	-4.296929e+000	-6.289513e+001	-7.413614e+001	-7.413614e+001	-6.144494e+001	6.056548e+001	2.405655e+002	-1.120843e+000	-3.935413e+000	-3.935413e+000	
5.340000e-001	-1.076037e+000	-4.375643e+000	-4.375643e+000	-6.282221e+001	5.300813e+001	5.300813e+001	-5.807977e+001	6.248162e+001	2.424816e+002	-1.131452e+000	-3.823884e+000	-3.823884e+000	
5.350000e-001	-1.068905e+000	-4.306237e+000	-4.306237e+000	-6.043088e+001	-7.428754e+001	-7.428754e+001	-6.190723e+001	7.271735e+001	2.527174e+002	-1.132846e+000	-3.909011e+000	-3.909011e+000	
5.360000e-001	-1.072138e+000	-4.310415e+000	-4.310415e+000	-5.357451e+001	7.740442e+001	-1.025956e+002	-6.027322e+001	-3.983497e+001	1.401650e+002	-1.105960e+000	-3.907217e+000	-3.907217e+000	
5.370000e-001	-1.076353e+000	-4.361885e+000	-4.361885e+000	-6.102445e+001	6.843817e+001	-1.115618e+002	-6.083575e+001	4.398104e+001	2.239810e+002	-1.130962e+000	-3.944489e+000	-3.944489e+000	
5.380000e-001	-1.091667e+000	-4.354427e+000	-4.354427e+000	-5.513084e+001	-2.943104e+001	-2.094310e+002	-6.717165e+001	5.380895e+001	2.338090e+002	-1.123259e+000	-3.876381e+000	-3.876381e+000	
5.390000e-001	-1.069823e+000	-4.356547e+000	-4.356547e+000	-6.080035e+001	5.703085e+001	-1.229692e+002	-5.241538e+001	-5.003887e+001	1.299611e+002	-1.123874e+000	-3.873462e+000	-3.873462e+000	
