Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-1.086072e+000	-3.808687e+000	-3.808687e+000	-6.121035e+001	7.759874e+001	7.759874e+001	-5.669095e+001	8.064576e+001	8.064576e+001	-1.107981e+000	-3.297365e+000	-3.297365e+000	
5.010000e-001	-1.072553e+000	-3.810387e+000	-3.810387e+000	-5.978879e+001	-5.270785e+001	-5.270785e+001	-6.504167e+001	7.731746e+001	7.731746e+001	-1.131168e+000	-3.403430e+000	-3.403430e+000	
5.020000e-001	-1.061167e+000	-3.768326e+000	-3.768326e+000	-5.286243e+001	-8.361488e+001	-8.361488e+001	-5.908409e+001	-1.321092e+001	-1.321092e+001	-1.129085e+000	-3.326956e+000	-3.326956e+000	
5.030000e-001	-1.085862e+000	-3.861307e+000	-3.861307e+000	-5.965460e+001	6.606322e+001	-1.139368e+002	-6.259918e+001	4.183642e+001	4.183642e+001	-1.100287e+000	-3.219715e+000	-3.219715e+000	
5.040000e-001	-1.071339e+000	-3.918978e+000	-3.918978e+000	-6.329568e+001	4.693933e+001	-1.330607e+002	-5.801491e+001	5.917748e+001	5.917748e+001	-1.109570e+000	-3.307786e+000	-3.307786e+000	
5.050000e-001	-1.086044e+000	-3.703780e+000	-3.703780e+000	-6.481051e+001	-1.770739e+001	-1.977074e+002	-5.286111e+001	7.224907e+001	7.224907e+001	-1.118990e+000	-3.309397e+000	-3.309397e+000	
5.060000e-001	-1.079993e+000	-3.877737e+000	-3.877737e+000	-6.870803e+001	3.760122e+001	-1.423988e+002	-5.593360e+001	4.818901e+001	4.818901e+001	-1.108527e+000	-3.291811e+000	-3.291811e+000	
5.070000e-001	-1.074435e+000	-3.844688e+000	-3.844688e+000	-5.936526e+001	8.483615e+001	-9.516385e+001	-6.115284e+001	2.537354e+001	2.537354e+001	-1.109795e+000	-3.402132e+000	-3.402132e+000	
5.080000e-001	-1.079290e+000	-3.826035e+000	-3.826035e+000	-5.921883e+001	-8.251915e+001	-8.251915e+001	-5.758032e+001	-8.455944e+001	-8.455944e+001	-1.110120e+000	-3.327271e+000	-3.327271e+000	
5.090000e-001	-1.091677e+000	-3.916807e+000	-3.916807e+000	-5.525525e+001	4.175450e+001	4.175450e+001	-6.482902e+001	7.955112e+001	-1.004489e+002	-1.106064e+000	-3.422351e+000	-3.422351e+000	
5.100000e-001	-1.065991e+000	-3.932376e+000	-3.932376e+000	-6.085869e+001	5.169929e+001	5.169929e+001	-5.706292e+001	8.407827e+001	-9.592173e+001	-1.110449e+000	-3.385548e+000	-3.385548e+000	
5.110000e-001	-1.074103e+000	-3.838565e+000	-3.838565e+000	-5.622760e+001	7.998602e+001	7.998602e+001	-6.112257e+001	8.372228e+001	-9.627772e+001	-1.108735e+000	-3.476096e+000	-3.476096e+000	
5.120000e-001	-1.075934e+000	-3.886803e+000	-3.886803e+000	-6.342863e+001	6.752705e+001	6.752705e+001	-5.397351e+001	6.015558e+001	-1.198444e+002	-1.089451e+000	-3.467868e+000	-3.467868e+000	
5.130000e-001	-1.064272e+000	-3.933965e+000	-3.933965e+000	-5.745192e+001	5.195399e+001	5.195399e+001	-5.689808e+001	-7.144494e+001	-2.514449e+002	-1.118626e+000	-3.429521e+000	-3.429521e+000	
