Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-1.064503e+000	-3.905427e+000	-3.905427e+000	-5.515966e+001	-4.148114e+001	-4.148114e+001	-6.092646e+001	-7.813430e+001	-7.813430e+001	-1.121332e+000	-3.365212e+000	-3.365212e+000	
5.010000e-001	-1.064587e+000	-3.838859e+000	-3.838859e+000	-5.467565e+001	7.013096e+001	7.013096e+001	-5.527303e+001	1.597628e+001	1.597628e+001	-1.126255e+000	-3.391983e+000	-3.391983e+000	
5.020000e-001	-1.080161e+000	-3.836388e+000	-3.836388e+000	-6.005013e+001	6.582088e+001	6.582088e+001	-6.135051e+001	-7.308659e+001	-7.308659e+001	-1.119615e+000	-3.354810e+000	-3.354810e+000	
5.030000e-001	-1.083502e+000	-3.839827e+000	-3.839827e+000	-5.610891e+001	-6.962511e+001	-6.962511e+001	-6.090369e+001	-2.909456e+001	-2.909456e+001	-1.110981e+000	-3.345417e+000	-3.345417e+000	
5.040000e-001	-1.080160e+000	-3.894706e+000	-3.894706e+000	-5.746957e+001	8.146683e+001	-9.853317e+001	-5.842634e+001	5.106997e+001	5.106997e+001	-1.118252e+000	-3.358572e+000	-3.358572e+000	
5.050000e-001	-1.087881e+000	-3.862243e+000	-3.862243e+000	-6.131330e+001	-5.036627e+001	-2.303663e+002	-5.685900e+001	-6.082885e+001	-6.082885e+001	-1.111731e+000	-3.446542e+000	-3.446542e+000	
5.060000e-001	-1.071202e+000	-3.905822e+000	-3.905822e+000	-5.810703e+001	-7.200581e+001	-2.520058e+002	-5.596711e+001	-8.048362e+001	-8.048362e+001	-1.125390e+000	-3.374558e+000	-3.374558e+000	
5.070000e-001	-1.079406e+000	-3.951449e+000	-3.951449e+000	-5.808339e+001	-8.928228e+001	-2.692823e+002	-6.372571e+001	2.488878e+001	2.488878e+001	-1.124504e+000	-3.386521e+000	-3.386521e+000	
5.080000e-001	-1.085130e+000	-3.929321e+000	-3.929321e+000	-5.504410e+001	7.842429e+001	-2.815757e+002	-5.586910e+001	8.787838e+001	8.787838e+001	-1.103740e+000	-3.481586e+000	-3.481586e+000	
5.090000e-001	-1.086127e+000	-3.938161e+000	-3.938161e+000	-6.246077e+001	7.484130e+001	-2.851587e+002	-5.878530e+001	-8.255377e+001	9.744623e+001	-1.123997e+000	-3.380508e+000	-3.380508e+000	
5.100000e-001	-1.086251e+000	-3.882988e+000	-3.882988e+000	-5.864503e+001	8.795379e+001	-2.720462e+002	-5.372162e+001	-7.115941e+001	1.088406e+002	-1.123117e+000	-3.478597e+000	-3.478597e+000	
5.110000e-001	-1.084487e+000	-3.974162e+000	-3.974162e+000	-5.516392e+001	5.232813e+001	-3.076719e+002	-6.794691e+001	3.585224e+001	2.158522e+002	-1.112341e+000	-3.520698e+000	-3.520698e+000	
5.120000e-001	-1.087983e+000	-3.921374e+000	-3.921374e+000	-6.636437e+001	3.874762e+001	-3.212524e+002	-5.527046e+001	-8.666642e+001	9.333358e+001	-1.089268e+000	-3.504829e+000	-3.504829e+000	
5.130000e-001	-1.090021e+000	-3.868197e+000	-3.868197e+000	-6.085792e+001	-8.789316e+001	-4.478932e+002	-6.463596e+001	8.714001e+001	8.714001e+001	-1.113011e+000	-3.454308e+000	-3.454308e+000	
5.140000e-001	-1.073584e+000	-3.894338e+000	-3.894338e+000	-6.236855e+001	4.410267e+001	-3.158973e+002	-5.414321e+001	7.592523e+001	7.592523e+001	-1.113264e+000	-3.471139e+000	-3.471139e+000	
5.150000e-001	-1.090487e+000	-3.955312e+000	-3.955312e+000	-6.468359e+001	3.739319e+001	-3.226068e+002	-6.089147e+001	4.808971e+001	4.808971e+001	-1.108557e+000	-3.495802e+000	-3.495802e+000	
5.160000e-001	-1.079462e+000	-3.959057e+000	-3.959057e+000	-6.983198e+001	1.944412e+001	-3.405559e+002	-6.507892e+001	-3.407086e+001	-3.407086e+001	-1.108679e+000	-3.517915e+000	-3.517915e+000	
5.170000e-001	-1.082959e+000	-4.022853e+000	-4.022853e+000	-5.931864e+001	-5.357738e+001	-4.135774e+002	-5.785517e+001	5.459087e+001	5.459087e+001	-1.116704e+000	-3.534373e+000	-3.534373e+000	
5.180000e-001	-1.082730e+000	-3.951090e+000	-3.951090e+000	-6.701331e+001	3.864078e+001	-3.213592e+002	-5.773881e+001	7.715048e+001	7.715048e+001	-1.129060e+000	-3.541049e+000	-3.541049e+000	
5.190000e-001	-1.092531e+000	-4.022739e+000	-4.022739e+000	-5.587499e+001	8.794194e+001	-2.720581e+002	-5.908809e+001	4.052035e+001	4.052035e+001	-1.112819e+000	-3.608418e+000	-3.608418e+000	
5.200000e-001	-1.095857e+000	-3.962891e+000	-3.962891e+000	-5.224725e+001	8.815539e+001	-2.718446e+002	-5.848740e+001	-8.748548e+001	-8.748548e+001	-1.113213e+000	-3.487494e+000	-3.487494e+000	
5.210000e-001	-1.081548e+000	-4.060365e+000	-4.060365e+000	-6.309959e+001	-7.419152e+001	-2.541915e+002	-6.120985e+001	8.580357e+001	-9.419643e+001	-1.119857e+000	-3.559665e+000	-3.559665e+000	
