Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-1.185695e+000	-3.898923e+000	-3.898923e+000	-6.293593e+001	-8.821798e+001	-8.821798e+001	-5.925471e+001	7.988673e+001	7.988673e+001	-1.239382e+000	-3.502482e+000	-3.502482e+000	
5.010000e-001	-1.186805e+000	-4.092545e+000	-4.092545e+000	-5.704667e+001	5.214453e+001	-1.278555e+002	-6.070628e+001	-6.142565e+001	1.185743e+002	-1.235670e+000	-3.471338e+000	-3.471338e+000	
5.020000e-001	-1.192482e+000	-3.986944e+000	-3.986944e+000	-6.202196e+001	-6.376972e+001	-2.437697e+002	-5.519055e+001	-8.929139e+001	9.070861e+001	-1.240261e+000	-3.494531e+000	-3.494531e+000	
5.030000e-001	-1.191624e+000	-4.026842e+000	-4.026842e+000	-5.773737e+001	4.058646e+001	-1.394135e+002	-5.811496e+001	6.372997e+001	6.372997e+001	-1.226422e+000	-3.488922e+000	-3.488922e+000	
5.040000e-001	-1.206676e+000	-4.019808e+000	-4.019808e+000	-6.111011e+001	4.910497e+001	-1.308950e+002	-5.821053e+001	-7.012146e+001	-7.012146e+001	-1.222018e+000	-3.524750e+000	-3.524750e+000	
5.050000e-001	-1.186068e+000	-3.992844e+000	-3.992844e+000	-5.913092e+001	-4.537746e+001	-2.253775e+002	-6.484166e+001	-7.591905e+001	-7.591905e+001	-1.239669e+000	-3.507442e+000	-3.507442e+000	
5.060000e-001	-1.187635e+000	-4.036240e+000	-4.036240e+000	-6.677795e+001	7.098237e+001	-1.090176e+002	-5.153664e+001	7.860346e+001	-1.013965e+002	-1.249525e+000	-3.605996e+000	-3.605996e+000	
5.070000e-001	-1.199087e+000	-4.079552e+000	-4.079552e+000	-5.843173e+001	6.702435e+001	-1.129756e+002	-5.593084e+001	4.094804e+001	-1.390520e+002	-1.239565e+000	-3.543310e+000	-3.543310e+000	
5.080000e-001	-1.187271e+000	-4.003740e+000	-4.003740e+000	-5.726648e+001	-5.595445e+001	-2.359544e+002	-5.453418e+001	7.360621e+001	-1.063938e+002	-1.240811e+000	-3.686591e+000	-3.686591e+000	
5.090000e-001	-1.180158e+000	-4.145638e+000	-4.145638e+000	-5.895287e+001	-8.737378e+001	-2.673738e+002	-6.413709e+001	-5.793707e+001	-2.379371e+002	-1.239088e+000	-3.521551e+000	-3.521551e+000	
5.100000e-001	-1.203923e+000	-4.186293e+000	-4.186293e+000	-5.940550e+001	6.112919e+001	-2.988708e+002	-5.509633e+001	-3.728728e+001	-2.172873e+002	-1.247382e+000	-3.570840e+000	-3.570840e+000	
5.110000e-001	-1.199042e+000	-4.161716e+000	-4.161716e+000	-5.832004e+001	6.090927e+001	-2.990907e+002	-5.610924e+001	8.826044e+001	-9.173956e+001	-1.239866e+000	-3.665764e+000	-3.665764e+000	
5.120000e-001	-1.192494e+000	-4.105277e+000	-4.105277e+000	-5.723818e+001	3.903122e+001	-3.209688e+002	-5.511804e+001	7.425308e+001	-1.057469e+002	-1.244928e+000	-3.559598e+000	-3.559598e+000	
5.130000e-001	-1.187290e+000	-4.108676e+000	-4.108676e+000	-5.361766e+001	7.540414e+001	-2.845959e+002	-5.421517e+001	6.279054e+001	-1.172095e+002	-1.243478e+000	-3.751814e+000	-3.751814e+000	
5.140000e-001	-1.190352e+000	-4.174509e+000	-4.174509e+000	-6.035422e+001	-7.638983e+001	-2.563898e+002	-5.448947e+001	-8.184701e+001	-8.184701e+001	-1.230535e+000	-3.685972e+000	-3.685972e+000	
5.150000e-001	-1.198884e+000	-4.072530e+000	-4.072530e+000	-5.785260e+001	-8.682462e+001	-2.668246e+002	-5.878826e+001	8.667811e+001	-9.332189e+001	-1.238282e+000	-3.709605e+000	-3.709605e+000	
5.160000e-001	-1.177108e+000	-4.115846e+000	-4.115846e+000	-6.521304e+001	-7.103688e+000	-1.871037e+002	-5.093297e+001	-6.600220e+001	-6.600220e+001	-1.239453e+000	-3.628649e+000	-3.628649e+000	
5.170000e-001	-1.185961e+000	-4.172367e+000	-4.172367e+000	-5.920432e+001	-2.411921e+001	-2.041192e+002	-6.097921e+001	-8.649218e+001	-8.649218e+001	-1.241839e+000	-3.648231e+000	-3.648231e+000	
5.180000e-001	-1.173949e+000	-4.272804e+000	-4.272804e+000	-5.514560e+001	6.048489e+001	-1.195151e+002	-5.194446e+001	-8.653982e+001	-8.653982e+001	-1.231871e+000	-3.725244e+000	-3.725244e+000	
5.190000e-001	-1.184316e+000	-4.172775e+000	-4.172775e+000	-6.494254e+001	-4.586449e+001	-2.258645e+002	-6.164758e+001	8.492412e+001	-9.507588e+001	-1.229480e+000	-3.701469e+000	-3.701469e+000	
5.200000e-001	-1.201038e+000	-4.220958e+000	-4.220958e+000	-5.623770e+001	-6.013972e+001	-2.401397e+002	-5.967659e+001	-4.245695e+001	-2.224569e+002	-1.243428e+000	-3.723340e+000	-3.723340e+000	
5.210000e-001	-1.187293e+000	-4.205771e+000	-4.205771e+000	-6.533027e+001	8.865033e+001	-2.713497e+002	-5.747261e+001	-8.622314e+001	-2.662231e+002	-1.229426e+000	-3.743665e+000	-3.743665e+000	
5.220000e-001	-1.195417e+000	-4.107096e+000	-4.107096e+000	-5.831752e+001	6.640530e+001	-2.935947e+002	-5.442331e+001	6.439501e+001	-2.956050e+002	-1.241468e+000	-3.800092e+000	-3.800092e+000	
5.230000e-001	-1.200053e+000	-4.149212e+000	-4.149212e+000	-5.605621e+001	-4.243374e+001	-4.024337e+002	-5.735378e+001	-8.859876e+001	-2.685988e+002	-1.230615e+000	-3.767642e+000	-3.767642e+000	
5.240000e-001	-1.199050e+000	-4.283553e+000	-4.283553e+000	-6.547551e+001	-8.885875e+001	-4.488587e+002	-5.658243e+001	2.715561e+001	-1.528444e+002	-1.248587e+000	-3.785264e+000	-3.785264e+000	
5.250000e-001	-1.200578e+000	-4.171839e+000	-4.171839e+000	-6.132043e+001	8.508193e+001	-4.549181e+002	-6.366973e+001	-7.908203e+001	-2.590820e+002	-1.241743e+000	-3.799069e+000	-3.799069e+000	
5.260000e-001	-1.180361e+000	-4.273242e+000	-4.273242e+000	-5.871168e+001	5.820067e+001	-4.817993e+002	-5.697631e+001	-6.518871e+001	-2.451887e+002	-1.225965e+000	-3.815817e+000	-3.815817e+000	
5.270000e-001	-1.175503e+000	-4.304027e+000	-4.304027e+000	-5.386822e+001	7.603946e+001	-4.639605e+002	-6.082537e+001	8.959810e+001	-2.704019e+002	-1.246123e+000	-3.756801e+000	-3.756801e+000	
