Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-1.191078e+000	-3.743977e+000	-3.743977e+000	-6.108581e+001	6.950406e+001	6.950406e+001	-6.533661e+001	-2.379878e+001	-2.379878e+001	-1.236667e+000	-3.202630e+000	-3.202630e+000	
5.010000e-001	-1.182240e+000	-3.712567e+000	-3.712567e+000	-5.765919e+001	5.296155e+001	5.296155e+001	-4.995115e+001	-8.864109e+001	-8.864109e+001	-1.239778e+000	-3.176045e+000	-3.176045e+000	
5.020000e-001	-1.188289e+000	-3.680275e+000	-3.680275e+000	-6.039842e+001	7.509070e+001	7.509070e+001	-6.006428e+001	4.357551e+001	4.357551e+001	-1.219287e+000	-3.105552e+000	-3.105552e+000	
5.030000e-001	-1.190753e+000	-3.631474e+000	-3.631474e+000	-5.710640e+001	-5.788589e+001	-5.788589e+001	-6.809453e+001	-6.131040e+001	-6.131040e+001	-1.237671e+000	-3.315081e+000	-3.315081e+000	
5.040000e-001	-1.189412e+000	-3.667693e+000	-3.667693e+000	-6.114265e+001	-5.628312e+001	-5.628312e+001	-5.822920e+001	-6.240984e+001	-6.240984e+001	-1.230862e+000	-3.282762e+000	-3.282762e+000	
5.050000e-001	-1.200061e+000	-3.716551e+000	-3.716551e+000	-6.303931e+001	-3.741574e+001	-3.741574e+001	-7.513113e+001	-6.438241e+001	-6.438241e+001	-1.234846e+000	-3.152204e+000	-3.152204e+000	
5.060000e-001	-1.192895e+000	-3.637779e+000	-3.637779e+000	-5.782381e+001	6.466033e+001	6.466033e+001	-5.400437e+001	5.279230e+001	5.279230e+001	-1.229733e+000	-3.298650e+000	-3.298650e+000	
5.070000e-001	-1.199208e+000	-3.794289e+000	-3.794289e+000	-6.210039e+001	-7.401741e+001	-7.401741e+001	-5.997831e+001	-3.812570e+001	-3.812570e+001	-1.236468e+000	-3.242268e+000	-3.242268e+000	
5.080000e-001	-1.177093e+000	-3.827781e+000	-3.827781e+000	-5.516737e+001	6.833019e+001	-1.116698e+002	-6.442871e+001	8.774764e+001	8.774764e+001	-1.232875e+000	-3.348874e+000	-3.348874e+000	
5.090000e-001	-1.183570e+000	-3.823821e+000	-3.823821e+000	-5.798211e+001	4.755256e+001	-1.324474e+002	-5.576731e+001	-6.566465e+001	1.143354e+002	-1.238219e+000	-3.315621e+000	-3.315621e+000	
5.100000e-001	-1.178353e+000	-3.873700e+000	-3.873700e+000	-5.996686e+001	6.277353e+001	-1.172265e+002	-5.350241e+001	8.431575e+001	8.431575e+001	-1.256853e+000	-3.353332e+000	-3.353332e+000	
5.110000e-001	-1.177287e+000	-3.753604e+000	-3.753604e+000	-5.658561e+001	7.312245e+001	-1.068776e+002	-5.632898e+001	6.437335e+001	6.437335e+001	-1.249704e+000	-3.449436e+000	-3.449436e+000	
5.120000e-001	-1.191970e+000	-3.774986e+000	-3.774986e+000	-5.403228e+001	7.983295e+001	-1.001671e+002	-5.660505e+001	-5.571998e+001	-5.571998e+001	-1.230660e+000	-3.372338e+000	-3.372338e+000	
5.130000e-001	-1.189823e+000	-3.700097e+000	-3.700097e+000	-5.317277e+001	8.130059e+001	-9.869941e+001	-5.534458e+001	-8.389459e+001	-8.389459e+001	-1.225929e+000	-3.273544e+000	-3.273544e+000	
5.140000e-001	-1.186744e+000	-3.721671e+000	-3.721671e+000	-5.503527e+001	-7.746355e+001	-7.746355e+001	-5.721325e+001	7.686120e+001	-1.031388e+002	-1.227705e+000	-3.350005e+000	-3.350005e+000	
5.150000e-001	-1.179791e+000	-3.754919e+000	-3.754919e+000	-6.172529e+001	-4.997733e+001	-4.997733e+001	-6.417852e+001	8.608847e+001	-9.391153e+001	-1.227136e+000	-3.291929e+000	-3.291929e+000	
5.160000e-001	-1.192965e+000	-3.831908e+000	-3.831908e+000	-5.545278e+001	5.727262e+001	5.727262e+001	-6.499637e+001	-5.181308e+001	-2.318131e+002	-1.226667e+000	-3.401390e+000	-3.401390e+000	
5.170000e-001	-1.185491e+000	-3.820413e+000	-3.820413e+000	-6.237581e+001	-7.278678e+001	-7.278678e+001	-5.697579e+001	6.147001e+001	-1.185300e+002	-1.244319e+000	-3.352283e+000	-3.352283e+000	
5.180000e-001	-1.173427e+000	-3.799946e+000	-3.799946e+000	-5.803469e+001	6.308411e+001	6.308411e+001	-5.851412e+001	-8.288594e+001	-8.288594e+001	-1.219546e+000	-3.443564e+000	-3.443564e+000	
5.190000e-001	-1.181454e+000	-3.762069e+000	-3.762069e+000	-6.093184e+001	6.182118e+001	6.182118e+001	-6.008667e+001	6.696227e+001	-1.130377e+002	-1.244227e+000	-3.494878e+000	-3.494878e+000	
5.200000e-001	-1.196488e+000	-3.831896e+000	-3.831896e+000	-5.476691e+001	8.887493e+001	8.887493e+001	-5.663376e+001	-8.837590e+001	-8.837590e+001	-1.230672e+000	-3.470489e+000	-3.470489e+000	
5.210000e-001	-1.186980e+000	-3.923804e+000	-3.923804e+000	-5.476511e+001	-5.804125e+001	1.219588e+002	-6.284501e+001	7.368523e+001	-1.063148e+002	-1.241922e+000	-3.385468e+000	-3.385468e+000	
