Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-1.753099e+000	-5.689680e+000	-5.689680e+000	-5.761840e+001	-7.188695e+001	-7.188695e+001	-5.757045e+001	7.326352e+001	7.326352e+001	-1.757741e+000	-5.399949e+000	-5.399949e+000	
5.010000e-001	-1.749036e+000	-5.772239e+000	-5.772239e+000	-5.748246e+001	7.209405e+001	-1.079059e+002	-6.034950e+001	-5.909079e+001	-5.909079e+001	-1.737637e+000	-5.305045e+000	-5.305045e+000	
5.020000e-001	-1.759897e+000	-5.842529e+000	-5.842529e+000	-5.289460e+001	5.260004e+001	-1.274000e+002	-5.956803e+001	-8.579466e+001	-8.579466e+001	-1.746688e+000	-5.406295e+000	-5.406295e+000	
5.030000e-001	-1.776181e+000	-5.775655e+000	-5.775655e+000	-5.442003e+001	-7.474154e+001	-2.547415e+002	-6.076809e+001	7.394943e+001	-1.060506e+002	-1.735714e+000	-5.349072e+000	-5.349072e+000	
5.040000e-001	-1.780459e+000	-5.693309e+000	-5.693309e+000	-6.307545e+001	-8.625569e+001	-2.662557e+002	-5.141497e+001	8.827291e+001	-9.172709e+001	-1.741499e+000	-5.407401e+000	-5.407401e+000	
5.050000e-001	-1.782452e+000	-5.755606e+000	-5.755606e+000	-5.805027e+001	7.587101e+001	-2.841290e+002	-5.251487e+001	6.214523e+001	-1.178548e+002	-1.739595e+000	-5.341266e+000	-5.341266e+000	
5.060000e-001	-1.773484e+000	-5.922815e+000	-5.922815e+000	-5.374038e+001	-6.875103e+001	-2.487510e+002	-5.767988e+001	4.862034e+001	-1.313797e+002	-1.741846e+000	-5.355263e+000	-5.355263e+000	
5.070000e-001	-1.756336e+000	-5.992590e+000	-5.992590e+000	-5.319359e+001	7.778787e+001	-2.822121e+002	-6.283242e+001	1.588727e+001	-1.641127e+002	-1.742988e+000	-5.509833e+000	-5.509833e+000	
5.080000e-001	-1.741697e+000	-5.922651e+000	-5.922651e+000	-5.834645e+001	7.340230e+001	-2.865977e+002	-5.456391e+001	7.607956e+001	-1.039204e+002	-1.741854e+000	-5.385897e+000	-5.385897e+000	
5.090000e-001	-1.751893e+000	-5.905459e+000	-5.905459e+000	-6.420732e+001	3.938012e+001	-3.206199e+002	-5.480078e+001	6.354185e+001	-1.164581e+002	-1.739968e+000	-5.481646e+000	-5.481646e+000	
5.100000e-001	-1.777679e+000	-5.917375e+000	-5.917375e+000	-6.320136e+001	-8.080716e+001	-4.408072e+002	-5.142421e+001	8.093465e+001	-9.906535e+001	-1.754351e+000	-5.613693e+000	-5.613693e+000	
5.110000e-001	-1.770590e+000	-5.861516e+000	-5.861516e+000	-5.263231e+001	6.907406e+001	-4.709259e+002	-5.723300e+001	7.181680e+001	-1.081832e+002	-1.747313e+000	-5.527068e+000	-5.527068e+000	
5.120000e-001	-1.757325e+000	-5.964808e+000	-5.964808e+000	-5.302937e+001	-7.024543e+001	-6.102454e+002	-5.597843e+001	8.030706e+001	-9.969294e+001	-1.750327e+000	-5.501168e+000	-5.501168e+000	
5.130000e-001	-1.767975e+000	-5.964026e+000	-5.964026e+000	-5.447739e+001	6.424186e+001	-4.757581e+002	-6.077948e+001	4.978684e+001	-1.302132e+002	-1.730891e+000	-5.527652e+000	-5.527652e+000	
5.140000e-001	-1.786407e+000	-5.947361e+000	-5.947361e+000	-5.719086e+001	-6.221525e+001	-6.022152e+002	-5.798329e+001	8.081051e+001	-9.918949e+001	-1.757900e+000	-5.576030e+000	-5.576030e+000	
5.150000e-001	-1.775219e+000	-5.980581e+000	-5.980581e+000	-5.340353e+001	8.798725e+001	-6.320127e+002	-5.263274e+001	4.914903e+001	-1.308510e+002	-1.750384e+000	-5.542322e+000	-5.542322e+000	
5.160000e-001	-1.757711e+000	-6.055214e+000	-6.055214e+000	-5.794930e+001	8.350219e+001	-6.364978e+002	-5.416845e+001	4.508490e+001	-1.349151e+002	-1.752390e+000	-5.602019e+000	-5.602019e+000	
5.170000e-001	-1.756721e+000	-5.990202e+000	-5.990202e+000	-5.454755e+001	-8.891644e+001	-6.289164e+002	-6.295055e+001	8.451009e+001	-9.548991e+001	-1.738755e+000	-5.613910e+000	-5.613910e+000	
5.180000e-001	-1.759113e+000	-6.059753e+000	-6.059753e+000	-5.595157e+001	-7.548203e+001	-6.154820e+002	-5.680260e+001	-5.123955e+001	-2.312396e+002	-1.743845e+000	-5.490058e+000	-5.490058e+000	
5.190000e-001	-1.760313e+000	-5.999757e+000	-5.999757e+000	-5.888311e+001	-8.057833e+001	-6.205783e+002	-5.638891e+001	-7.858994e+001	-2.585899e+002	-1.737823e+000	-5.645615e+000	-5.645615e+000	
5.200000e-001	-1.765455e+000	-6.028613e+000	-6.028613e+000	-5.987902e+001	8.885663e+001	-6.311434e+002	-6.351476e+001	-4.194043e+001	-2.219404e+002	-1.742935e+000	-5.681480e+000	-5.681480e+000	
5.210000e-001	-1.756018e+000	-6.065836e+000	-6.065836e+000	-5.282838e+001	-7.061023e+001	-6.106102e+002	-5.387419e+001	8.206668e+001	-9.793332e+001	-1.748060e+000	-5.714638e+000	-5.714638e+000	
5.220000e-001	-1.763775e+000	-6.064148e+000	-6.064148e+000	-5.834068e+001	4.076038e+001	-4.992396e+002	-5.923485e+001	-8.724178e+001	-8.724178e+001	-1.761150e+000	-5.655976e+000	-5.655976e+000	
5.230000e-001	-1.767944e+000	-6.009532e+000	-6.009532e+000	-5.760167e+001	-7.637098e+001	-6.163710e+002	-5.915918e+001	-8.901684e+001	-8.901684e+001	-1.751919e+000	-5.649168e+000	-5.649168e+000	
5.240000e-001	-1.760353e+000	-5.973244e+000	-5.973244e+000	-5.729945e+001	7.730810e+001	-6.426919e+002	-5.452002e+001	6.741641e+001	-1.125836e+002	-1.759406e+000	-5.669114e+000	-5.669114e+000	
5.250000e-001	-1.761934e+000	-6.176452e+000	-6.176452e+000	-5.718466e+001	6.707241e+001	-6.529276e+002	-5.694749e+001	3.174823e+001	-1.482518e+002	-1.744555e+000	-5.634606e+000	-5.634606e+000	
5.260000e-001	-1.757777e+000	-5.912837e+000	-5.912837e+000	-5.373498e+001	6.395150e+001	-6.560485e+002	-5.545515e+001	-7.534358e+001	-2.553436e+002	-1.757402e+000	-5.794215e+000	-5.794215e+000	
5.270000e-001	-1.749902e+000	-6.061326e+000	-6.061326e+000	-5.392769e+001	-7.033589e+001	-7.903359e+002	-5.342378e+001	-7.933537e+001	-2.593354e+002	-1.746921e+000	-5.590070e+000	-5.590070e+000	
5.280000e-001	-1.757070e+000	-6.171400e+000	-6.171400e+000	-5.813163e+001	-5.841495e+001	-7.784149e+002	-5.395141e+001	7.511796e+001	-2.848820e+002	-1.761932e+000	-5.803139e+000	-5.803139e+000	
5.290000e-001	-1.755323e+000	-6.140304e+000	-6.140304e+000	-5.817451e+001	-6.704781e+001	-7.870478e+002	-5.541695e+001	5.245472e+001	-3.075453e+002	-1.754372e+000	-5.737191e+000	-5.737191e+000	
5.300000e-001	-1.768572e+000	-6.227523e+000	-6.227523e+000	-5.621988e+001	6.621943e+001	-6.537806e+002	-5.496649e+001	5.818469e+001	-3.018153e+002	-1.741759e+000	-5.810772e+000	-5.810772e+000	
5.310000e-001	-1.765664e+000	-6.160693e+000	-6.160693e+000	-5.739257e+001	-5.977133e+001	-7.797713e+002	-5.703254e+001	6.022511e+001	-2.997749e+002	-1.749708e+000	-5.801738e+000	-5.801738e+000	
5.320000e-001	-1.755414e+000	-6.106832e+000	-6.106832e+000	-5.829538e+001	5.414986e+001	-6.658501e+002	-5.276512e+001	3.610810e+001	-3.238919e+002	-1.742082e+000	-5.783776e+000	-5.783776e+000	
5.330000e-001	-1.760596e+000	-6.230725e+000	-6.230725e+000	-6.065447e+001	7.944188e+001	-6.405581e+002	-5.436314e+001	7.380876e+001	-2.861912e+002	-1.762599e+000	-5.863466e+000	-5.863466e+000	
5.340000e-001	-1.756418e+000	-6.134999e+000	-6.134999e+000	-5.294048e+001	5.608635e+001	-6.639137e+002	-5.712942e+001	-7.684557e+001	-2.568456e+002	-1.737903e+000	-5.778083e+000	-5.778083e+000	
5.350000e-001	-1.745996e+000	-6.274144e+000	-6.274144e+000	-5.675313e+001	-7.759402e+001	-7.975940e+002	-5.698746e+001	8.691083e+001	-2.730892e+002	-1.754697e+000	-5.856594e+000	-5.856594e+000	
5.360000e-001	-1.763473e+000	-6.214439e+000	-6.214439e+000	-6.354330e+001	-8.758248e+001	-8.075825e+002	-5.808224e+001	-8.492888e+001	-2.649289e+002	-1.751662e+000	-5.789923e+000	-5.789923e+000	
5.370000e-001	-1.778142e+000	-6.165043e+000	-6.165043e+000	-5.631615e+001	-8.902455e+001	-8.090245e+002	-5.476094e+001	4.526182e+001	-1.347382e+002	-1.743056e+000	-5.823127e+000	-5.823127e+000	
5.380000e-001	-1.764039e+000	-6.256720e+000	-6.256720e+000	-5.430930e+001	8.385064e+001	-8.161494e+002	-5.763159e+001	-6.391219e+001	-2.439122e+002	-1.728874e+000	-5.830998e+000	-5.830998e+000	
5.390000e-001	-1.764386e+000	-6.124694e+000	-6.124694e+000	-5.589052e+001	6.171538e+001	-8.382846e+002	-5.492407e+001	-8.147619e+001	-2.614762e+002	-1.742081e+000	-5.857269e+000	-5.857269e+000	
5.400000e-001	-1.769435e+000	-6.295332e+000	-6.295332e+000	-5.839430e+001	3.916462e+001	-8.608354e+002	-6.552467e+001	-8.811454e+001	-2.681145e+002	-1.749525e+000	-5.855334e+000	-5.855334e+000	
5.410000e-001	-1.758031e+000	-6.137451e+000	-6.137451e+000	-5.438570e+001	-7.408482e+001	-9.740848e+002	-5.169422e+001	7.183870e+001	-2.881613e+002	-1.758735e+000	-5.856693e+000	-5.856693e+000	
5.420000e-001	-1.769008e+000	-6.377445e+000	-6.377445e+000	-6.224749e+001	8.997743e+001	-9.900226e+002	-5.536495e+001	-7.316401e+001	-2.531640e+002	-1.741832e+000	-5.886867e+000	-5.886867e+000	
5.430000e-001	-1.760506e+000	-6.248673e+000	-6.248673e+000	-5.667383e+001	-5.382570e+001	-9.538257e+002	-5.856361e+001	6.121100e+001	-1.187890e+002	-1.745295e+000	-5.916151e+000	-5.916151e+000	
5.440000e-001	-1.753878e+000	-6.209840e+000	-6.209840e+000	-5.726392e+001	8.987866e+001	-9.901213e+002	-5.773439e+001	5.779990e+001	-1.222001e+002	-1.724249e+000	-5.863319e+000	-5.863319e+000	
5.450000e-001	-1.761042e+000	-6.272154e+000	-6.272154e+000	-5.523236e+001	8.447704e+001	-9.955230e+002	-5.544681e+001	7.211195e+001	-1.078880e+002	-1.757354e+000	-5.915560e+000	-5.915560e+000	
5.460000e-001	-1.779090e+000	-6.331777e+000	-6.331777e+000	-5.204690e+001	7.825911e+001	-1.001741e+003	-5.651874e+001	6.911325e+001	-1.108867e+002	-1.748609e+000	-5.980236e+000	-5.980236e+000	
5.470000e-001	-1.759690e+000	-6.263896e+000	-6.263896e+000	-5.256513e+001	6.184167e+001	-1.018158e+003	-5.408984e+001	6.840279e+001	-1.115972e+002	-1.740817e+000	-5.943802e+000	-5.943802e+000	
5.480000e-001	-1.762856e+000	-6.413151e+000	-6.413151e+000	-5.741549e+001	7.365605e+001	-1.006344e+003	-5.345696e+001	-7.810328e+001	-7.810328e+001	-1.738312e+000	-5.990995e+000	-5.990995e+000	
5.490000e-001	-1.763647e+000	-6.337062e+000	-6.337062e+000	-6.047079e+001	-7.919406e+001	-9.791941e+002	-5.978837e+001	-6.806643e+001	-6.806643e+001	-1.748964e+000	-5.810963e+000	-5.810963e+000	
5.500000e-001	-1.775861e+000	-6.416773e+000	-6.416773e+000	-5.294795e+001	-8.395776e+001	-9.839578e+002	-5.745814e+001	8.780484e+001	-9.219516e+001	-1.726589e+000	-5.933794e+000	-5.933794e+000	
5.510000e-001	-1.768735e+000	-6.335049e+000	-6.335049e+000	-5.687902e+001	5.313612e+001	-8.468639e+002	-5.481007e+001	7.854409e+001	-1.014559e+002	-1.740632e+000	-5.832421e+000	-5.832421e+000	
5.520000e-001	-1.757797e+000	-6.244356e+000	-6.244356e+000	-5.273664e+001	7.276427e+001	-8.272357e+002	-5.661093e+001	-7.260235e+001	-7.260235e+001	-1.751244e+000	-6.051841e+000	-6.051841e+000	
5.530000e-001	-1.769522e+000	-6.395678e+000	-6.395678e+000	-5.989171e+001	5.774669e+001	-8.422533e+002	-5.450001e+001	7.982272e+001	-1.001773e+002	-1.758798e+000	-5.872817e+000	-5.872817e+000	
5.540000e-001	-1.768682e+000	-6.414134e+000	-6.414134e+000	-5.449390e+001	8.803405e+001	-8.119660e+002	-5.702434e+001	-6.804816e+001	-6.804816e+001	-1.744677e+000	-5.928560e+000	-5.928560e+000	
5.550000e-001	-1.765104e+000	-6.327279e+000	-6.327279e+000	-5.643121e+001	8.762736e+001	-8.123726e+002	-5.628789e+001	7.754264e+001	-1.024574e+002	-1.749920e+000	-6.064659e+000	-6.064659e+000	
5.560000e-001	-1.773426e+000	-6.421473e+000	-6.421473e+000	-5.427323e+001	7.914449e+001	-8.208555e+002	-6.432402e+001	5.953077e+001	-1.204692e+002	-1.744506e+000	-6.027990e+000	-6.027990e+000	
5.570000e-001	-1.760916e+000	-6.411220e+000	-6.411220e+000	-5.297643e+001	8.066551e+001	-8.193345e+002	-5.630628e+001	-8.531432e+001	-8.531432e+001	-1.737789e+000	-5.980930e+000	-5.980930e+000	
5.580000e-001	-1.753959e+000	-6.410195e+000	-6.410195e+000	-5.418933e+001	5.092313e+001	-8.490769e+002	-5.603977e+001	7.224810e+001	-1.077519e+002	-1.752899e+000	-5.992869e+000	-5.992869e+000	
5.590000e-001	-1.776765e+000	-6.271005e+000	-6.271005e+000	-6.058057e+001	5.276676e+001	-8.472332e+002	-5.460974e+001	6.239006e+001	-1.176099e+002	-1.735781e+000	-6.013233e+000	-6.013233e+000	
5.600000e-001	-1.765003e+000	-6.361484e+000	-6.361484e+000	-6.041034e+001	6.881585e+001	-8.311841e+002	-5.288118e+001	7.634681e+001	-1.036532e+002	-1.743766e+000	-6.070057e+000	-6.070057e+000	
5.610000e-001	-1.771887e+000	-6.446213e+000	-6.446213e+000	-5.267981e+001	-8.789997e+001	-8.079000e+002	-5.586309e+001	-7.082562e+001	-7.082562e+001	-1.744724e+000	-5.998382e+000	-5.998382e+000	
5.620000e-001	-1.762605e+000	-6.421236e+000	-6.421236e+000	-5.613593e+001	7.831941e+001	-8.216806e+002	-5.322451e+001	8.217072e+001	-9.782928e+001	-1.758804e+000	-5.967883e+000	-5.967883e+000	
5.630000e-001	-1.769730e+000	-6.363668e+000	-6.363668e+000	-5.136506e+001	7.927062e+001	-8.207294e+002	-5.537486e+001	8.685365e+001	-9.314635e+001	-1.727096e+000	-6.064170e+000	-6.064170e+000	
5.640000e-001	-1.760277e+000	-6.405727e+000	-6.405727e+000	-5.930289e+001	-8.057972e+001	-8.005797e+002	-5.612382e+001	-8.749000e+001	-8.749000e+001	-1.745185e+000	-5.996182e+000	-5.996182e+000	
5.650000e-001	-1.759927e+000	-6.411477e+000	-6.411477e+000	-5.242675e+001	5.510086e+001	-6.648991e+002	-5.419344e+001	-6.611796e+001	-6.611796e+001	-1.752375e+000	-6.102372e+000	-6.102372e+000	
