Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-1.764133e+000	-5.642833e+000	-5.642833e+000	-5.541769e+001	8.627003e+001	8.627003e+001	-5.786114e+001	-6.953355e+001	-6.953355e+001	-1.751510e+000	-5.277439e+000	-5.277439e+000	
5.010000e-001	-1.769865e+000	-5.605153e+000	-5.605153e+000	-5.435641e+001	8.860979e+001	8.860979e+001	-6.258302e+001	-8.805275e+001	-8.805275e+001	-1.747978e+000	-5.303563e+000	-5.303563e+000	
5.020000e-001	-1.758576e+000	-5.766595e+000	-5.766595e+000	-5.617697e+001	4.911254e+001	4.911254e+001	-5.787461e+001	4.439303e+001	4.439303e+001	-1.755344e+000	-5.305240e+000	-5.305240e+000	
5.030000e-001	-1.771158e+000	-5.603723e+000	-5.603723e+000	-5.795818e+001	-8.117523e+001	-8.117523e+001	-5.962306e+001	-8.694331e+001	-8.694331e+001	-1.741469e+000	-5.306278e+000	-5.306278e+000	
5.040000e-001	-1.777789e+000	-5.729474e+000	-5.729474e+000	-5.868900e+001	-6.869068e+001	-6.869068e+001	-6.265446e+001	-7.217884e+001	-7.217884e+001	-1.742457e+000	-5.265009e+000	-5.265009e+000	
5.050000e-001	-1.761982e+000	-5.611870e+000	-5.611870e+000	-5.768139e+001	-7.917107e+001	-7.917107e+001	-5.516878e+001	4.128496e+001	4.128496e+001	-1.737353e+000	-5.357253e+000	-5.357253e+000	
5.060000e-001	-1.774969e+000	-5.748670e+000	-5.748670e+000	-5.970420e+001	-7.848306e+001	-7.848306e+001	-5.660976e+001	-7.470687e+001	-7.470687e+001	-1.762472e+000	-5.224605e+000	-5.224605e+000	
5.070000e-001	-1.758181e+000	-5.790966e+000	-5.790966e+000	-5.395678e+001	7.777460e+001	-1.022254e+002	-5.700138e+001	5.379099e+001	5.379099e+001	-1.748132e+000	-5.378643e+000	-5.378643e+000	
5.080000e-001	-1.756718e+000	-5.875277e+000	-5.875277e+000	-5.278270e+001	8.988814e+001	-9.011186e+001	-5.510251e+001	7.194236e+001	7.194236e+001	-1.744462e+000	-5.374433e+000	-5.374433e+000	
5.090000e-001	-1.766737e+000	-5.920913e+000	-5.920913e+000	-5.643462e+001	8.168754e+001	-9.831246e+001	-5.379848e+001	8.657695e+001	8.657695e+001	-1.743559e+000	-5.438306e+000	-5.438306e+000	
5.100000e-001	-1.763876e+000	-5.931157e+000	-5.931157e+000	-5.533975e+001	7.819941e+001	-1.018006e+002	-5.479646e+001	-6.876366e+001	1.112363e+002	-1.748295e+000	-5.345460e+000	-5.345460e+000	
5.110000e-001	-1.771286e+000	-5.848835e+000	-5.848835e+000	-5.508849e+001	-7.573048e+001	-7.573048e+001	-5.942442e+001	7.746775e+001	7.746775e+001	-1.761587e+000	-5.511041e+000	-5.511041e+000	
5.120000e-001	-1.759302e+000	-5.884514e+000	-5.884514e+000	-5.352843e+001	-8.807193e+001	-8.807193e+001	-5.833028e+001	8.213294e+001	8.213294e+001	-1.733550e+000	-5.335987e+000	-5.335987e+000	
