Frequency	 |S11|	 Phase(S11)	 ExtPh(S11)	 |S21|	 Phase(S21)	 ExtPh(S21)	 |S12|	 Phase(S12)	 ExtPh(S12)	 |S22|	 Phase(S22)	 ExtPh(S22) 
5.000000e-001	-1.757855e+000	-5.657575e+000	-5.657575e+000	-5.433605e+001	-7.950127e+001	-7.950127e+001	-5.689239e+001	4.257803e+001	4.257803e+001	-1.748783e+000	-5.321899e+000	-5.321899e+000	
5.010000e-001	-1.755358e+000	-5.733878e+000	-5.733878e+000	-5.836195e+001	8.504083e+001	-9.495917e+001	-5.507085e+001	7.609281e+001	7.609281e+001	-1.751748e+000	-5.173429e+000	-5.173429e+000	
5.020000e-001	-1.761111e+000	-5.755363e+000	-5.755363e+000	-6.727511e+001	3.914518e+001	-1.408548e+002	-5.500636e+001	-7.893168e+001	1.010683e+002	-1.748103e+000	-5.278933e+000	-5.278933e+000	
5.030000e-001	-1.771658e+000	-5.704607e+000	-5.704607e+000	-5.679336e+001	-5.420252e+001	-2.342025e+002	-5.546937e+001	6.322854e+001	6.322854e+001	-1.761576e+000	-5.255190e+000	-5.255190e+000	
5.040000e-001	-1.767208e+000	-5.771371e+000	-5.771371e+000	-5.360163e+001	4.768645e+001	-1.323135e+002	-5.865751e+001	8.487230e+001	8.487230e+001	-1.734196e+000	-5.277963e+000	-5.277963e+000	
5.050000e-001	-1.769677e+000	-5.729927e+000	-5.729927e+000	-5.452118e+001	6.916445e+001	-1.108355e+002	-5.318092e+001	7.578752e+001	7.578752e+001	-1.752023e+000	-5.211585e+000	-5.211585e+000	
5.060000e-001	-1.756459e+000	-5.754257e+000	-5.754257e+000	-5.416895e+001	-8.794023e+001	-8.794023e+001	-5.608847e+001	8.247541e+001	8.247541e+001	-1.760556e+000	-5.376859e+000	-5.376859e+000	
5.070000e-001	-1.773460e+000	-5.767789e+000	-5.767789e+000	-5.530532e+001	8.295707e+001	-9.704293e+001	-5.326783e+001	8.729083e+001	8.729083e+001	-1.745447e+000	-5.355294e+000	-5.355294e+000	
5.080000e-001	-1.766310e+000	-5.687715e+000	-5.687715e+000	-6.083616e+001	6.490008e+001	-1.150999e+002	-5.233408e+001	8.265224e+001	8.265224e+001	-1.730399e+000	-5.409221e+000	-5.409221e+000	
5.090000e-001	-1.752413e+000	-5.868373e+000	-5.868373e+000	-5.514098e+001	8.883732e+001	-9.116268e+001	-6.154773e+001	-8.479094e+001	9.520906e+001	-1.770136e+000	-5.353058e+000	-5.353058e+000	
5.100000e-001	-1.762996e+000	-5.876321e+000	-5.876321e+000	-5.625596e+001	7.419688e+001	-1.058031e+002	-5.498703e+001	8.998783e+001	8.998783e+001	-1.758316e+000	-5.334837e+000	-5.334837e+000	
5.110000e-001	-1.764395e+000	-5.848704e+000	-5.848704e+000	-6.779332e+001	-4.979613e+001	-2.297961e+002	-5.518241e+001	5.196729e+001	5.196729e+001	-1.733342e+000	-5.423632e+000	-5.423632e+000	
5.120000e-001	-1.773009e+000	-5.837136e+000	-5.837136e+000	-5.826105e+001	6.562523e+001	-1.143748e+002	-5.560922e+001	-5.872723e+001	-5.872723e+001	-1.752878e+000	-5.357729e+000	-5.357729e+000	
5.130000e-001	-1.772580e+000	-5.830912e+000	-5.830912e+000	-5.986479e+001	7.749273e+001	-1.025073e+002	-6.784036e+001	-7.352110e+001	-7.352110e+001	-1.746084e+000	-5.332091e+000	-5.332091e+000	
5.140000e-001	-1.754240e+000	-5.848031e+000	-5.848031e+000	-5.641000e+001	-7.056943e+001	-7.056943e+001	-6.089516e+001	-3.750431e+001	-3.750431e+001	-1.750324e+000	-5.375756e+000	-5.375756e+000	
5.150000e-001	-1.753998e+000	-5.957251e+000	-5.957251e+000	-5.588010e+001	-5.833583e+001	-5.833583e+001	-5.545596e+001	-4.370053e+001	-4.370053e+001	-1.730658e+000	-5.520361e+000	-5.520361e+000	
5.160000e-001	-1.737865e+000	-5.915166e+000	-5.915166e+000	-5.521810e+001	8.889612e+001	-9.110388e+001	-5.694279e+001	-7.895925e+001	-7.895925e+001	-1.755118e+000	-5.529985e+000	-5.529985e+000	
5.170000e-001	-1.763147e+000	-6.016197e+000	-6.016197e+000	-5.370810e+001	4.777576e+001	-1.322242e+002	-5.481553e+001	6.860282e+001	-1.113972e+002	-1.737768e+000	-5.373829e+000	-5.373829e+000	
5.180000e-001	-1.742785e+000	-5.950204e+000	-5.950204e+000	-6.015008e+001	-2.255569e+001	-2.025557e+002	-6.106597e+001	6.027512e+001	-1.197249e+002	-1.759025e+000	-5.457275e+000	-5.457275e+000	
5.190000e-001	-1.753564e+000	-5.859202e+000	-5.859202e+000	-5.100028e+001	8.445931e+001	-9.554069e+001	-5.535101e+001	4.727577e+001	-1.327242e+002	-1.745734e+000	-5.572711e+000	-5.572711e+000	
5.200000e-001	-1.763920e+000	-5.929276e+000	-5.929276e+000	-5.435571e+001	5.784121e+001	-1.221588e+002	-5.720504e+001	-6.968558e+001	-2.496856e+002	-1.760229e+000	-5.457064e+000	-5.457064e+000	
5.210000e-001	-1.750629e+000	-5.997791e+000	-5.997791e+000	-5.405172e+001	7.765701e+001	-1.023430e+002	-6.247274e+001	5.274346e+001	-1.272565e+002	-1.743739e+000	-5.519045e+000	-5.519045e+000	
5.220000e-001	-1.757923e+000	-5.981752e+000	-5.981752e+000	-5.852104e+001	-8.796479e+001	-8.796479e+001	-5.567933e+001	5.608765e+001	-1.239124e+002	-1.737356e+000	-5.543259e+000	-5.543259e+000	
5.230000e-001	-1.754245e+000	-5.879885e+000	-5.879885e+000	-6.140292e+001	6.738430e+001	-1.126157e+002	-5.870492e+001	8.335415e+001	-9.664585e+001	-1.759082e+000	-5.636419e+000	-5.636419e+000	
5.240000e-001	-1.766603e+000	-6.032928e+000	-6.032928e+000	-5.687844e+001	5.084267e+001	-1.291573e+002	-6.857329e+001	8.961274e+001	-9.038726e+001	-1.752039e+000	-5.603470e+000	-5.603470e+000	
5.250000e-001	-1.769941e+000	-6.011221e+000	-6.011221e+000	-5.642250e+001	5.168650e+001	-1.283135e+002	-5.224982e+001	8.663026e+001	-9.336974e+001	-1.745425e+000	-5.472611e+000	-5.472611e+000	
5.260000e-001	-1.769406e+000	-5.925938e+000	-5.925938e+000	-5.621061e+001	6.938779e+001	-1.106122e+002	-5.749625e+001	-7.173200e+001	-7.173200e+001	-1.735948e+000	-5.554039e+000	-5.554039e+000	
5.270000e-001	-1.760622e+000	-6.019872e+000	-6.019872e+000	-5.282320e+001	8.046773e+001	-9.953227e+001	-5.381779e+001	8.242932e+001	-9.757068e+001	-1.744107e+000	-5.486308e+000	-5.486308e+000	
5.280000e-001	-1.750615e+000	-6.003755e+000	-6.003755e+000	-5.970470e+001	-8.370006e+001	-8.370006e+001	-5.548033e+001	7.089925e+001	-1.091008e+002	-1.736220e+000	-5.589401e+000	-5.589401e+000	
5.290000e-001	-1.761348e+000	-6.028637e+000	-6.028637e+000	-5.351048e+001	3.707762e+001	3.707762e+001	-6.063660e+001	3.120891e+001	-1.487911e+002	-1.734693e+000	-5.658577e+000	-5.658577e+000	
5.300000e-001	-1.756042e+000	-6.036514e+000	-6.036514e+000	-6.043929e+001	-8.655140e+001	-8.655140e+001	-5.585221e+001	8.254786e+001	-9.745214e+001	-1.739160e+000	-5.640089e+000	-5.640089e+000	
5.310000e-001	-1.755484e+000	-5.992798e+000	-5.992798e+000	-5.641728e+001	-6.572299e+001	-6.572299e+001	-5.220915e+001	-8.550309e+001	-8.550309e+001	-1.742962e+000	-5.609654e+000	-5.609654e+000	
5.320000e-001	-1.765839e+000	-5.959473e+000	-5.959473e+000	-5.412068e+001	-6.120460e+001	-6.120460e+001	-6.123207e+001	-8.960747e+001	-8.960747e+001	-1.738604e+000	-5.692129e+000	-5.692129e+000	
5.330000e-001	-1.762059e+000	-6.110094e+000	-6.110094e+000	-6.624435e+001	7.945920e+001	-1.005408e+002	-6.187162e+001	-8.811191e+001	-8.811191e+001	-1.742553e+000	-5.687281e+000	-5.687281e+000	
5.340000e-001	-1.760663e+000	-6.024583e+000	-6.024583e+000	-6.007797e+001	-6.963072e+001	-6.963072e+001	-6.302034e+001	6.912164e+001	-1.108784e+002	-1.750234e+000	-5.676992e+000	-5.676992e+000	
5.350000e-001	-1.759277e+000	-6.047519e+000	-6.047519e+000	-5.668954e+001	8.479440e+001	-9.520560e+001	-5.561269e+001	-7.777220e+001	-7.777220e+001	-1.742309e+000	-5.682767e+000	-5.682767e+000	
5.360000e-001	-1.760998e+000	-6.125289e+000	-6.125289e+000	-5.696790e+001	-7.987157e+001	-7.987157e+001	-5.285509e+001	8.561465e+001	-9.438535e+001	-1.734808e+000	-5.711326e+000	-5.711326e+000	
5.370000e-001	-1.759046e+000	-6.028309e+000	-6.028309e+000	-5.357554e+001	-6.399551e+001	-6.399551e+001	-6.349558e+001	-5.171563e+001	-2.317156e+002	-1.741127e+000	-5.713361e+000	-5.713361e+000	
5.380000e-001	-1.769140e+000	-6.083907e+000	-6.083907e+000	-5.620900e+001	8.025062e+001	-9.974938e+001	-5.226441e+001	8.519817e+001	-9.480183e+001	-1.744110e+000	-5.661999e+000	-5.661999e+000	
5.390000e-001	-1.758127e+000	-6.246347e+000	-6.246347e+000	-5.790464e+001	6.366822e+001	-1.163318e+002	-6.333757e+001	5.156130e+001	-1.284387e+002	-1.754327e+000	-5.681832e+000	-5.681832e+000	
5.400000e-001	-1.758927e+000	-6.141336e+000	-6.141336e+000	-5.638643e+001	-8.427639e+001	-8.427639e+001	-6.310199e+001	8.830337e+001	-9.169663e+001	-1.747126e+000	-5.711742e+000	-5.711742e+000	
5.410000e-001	-1.756149e+000	-6.086787e+000	-6.086787e+000	-5.195325e+001	-7.909885e+001	-7.909885e+001	-5.789111e+001	6.487051e+001	-1.151295e+002	-1.746585e+000	-5.805417e+000	-5.805417e+000	
5.420000e-001	-1.765160e+000	-6.256122e+000	-6.256122e+000	-6.083900e+001	-8.924149e+001	-8.924149e+001	-5.241435e+001	-8.439613e+001	-8.439613e+001	-1.750695e+000	-5.740666e+000	-5.740666e+000	
5.430000e-001	-1.769204e+000	-6.143425e+000	-6.143425e+000	-5.751233e+001	7.116924e+001	-1.088308e+002	-5.463838e+001	7.201597e+001	-1.079840e+002	-1.736318e+000	-5.800601e+000	-5.800601e+000	
5.440000e-001	-1.769876e+000	-6.163614e+000	-6.163614e+000	-5.603726e+001	-8.722401e+001	-8.722401e+001	-5.843743e+001	2.257833e+001	-1.574217e+002	-1.742529e+000	-5.829949e+000	-5.829949e+000	
5.450000e-001	-1.741246e+000	-6.196263e+000	-6.196263e+000	-5.401148e+001	7.418014e+001	-1.058199e+002	-5.307091e+001	5.974815e+001	-1.202518e+002	-1.749581e+000	-5.795651e+000	-5.795651e+000	
5.460000e-001	-1.770636e+000	-6.233843e+000	-6.233843e+000	-5.682519e+001	5.404957e+001	-1.259504e+002	-5.760925e+001	6.092476e+001	-1.190752e+002	-1.731430e+000	-5.847770e+000	-5.847770e+000	
5.470000e-001	-1.767369e+000	-6.175282e+000	-6.175282e+000	-5.669107e+001	-7.884868e+001	-2.588487e+002	-5.523577e+001	7.893352e+001	-1.010665e+002	-1.736201e+000	-5.860712e+000	-5.860712e+000	
5.480000e-001	-1.754796e+000	-6.235188e+000	-6.235188e+000	-5.209033e+001	6.902566e+001	-2.909743e+002	-5.814049e+001	5.265212e+001	-1.273479e+002	-1.741716e+000	-5.806974e+000	-5.806974e+000	
5.490000e-001	-1.757151e+000	-6.166519e+000	-6.166519e+000	-6.405536e+001	7.724460e+001	-2.827554e+002	-5.309112e+001	4.274025e+001	-1.372597e+002	-1.747537e+000	-5.810358e+000	-5.810358e+000	
5.500000e-001	-1.782020e+000	-6.237036e+000	-6.237036e+000	-4.837741e+001	-7.543080e+001	-2.554308e+002	-5.721631e+001	8.316767e+001	-9.683233e+001	-1.736541e+000	-5.854459e+000	-5.854459e+000	
5.510000e-001	-1.768152e+000	-6.238680e+000	-6.238680e+000	-6.723023e+001	8.200764e+001	-2.779924e+002	-5.595893e+001	8.777068e+001	-9.222932e+001	-1.751206e+000	-5.821859e+000	-5.821859e+000	
5.520000e-001	-1.766798e+000	-6.126180e+000	-6.126180e+000	-5.539972e+001	-7.725861e+001	-2.572586e+002	-5.286768e+001	7.188051e+001	-1.081195e+002	-1.743514e+000	-5.830048e+000	-5.830048e+000	
5.530000e-001	-1.768867e+000	-6.243434e+000	-6.243434e+000	-5.147189e+001	8.124224e+001	-2.787578e+002	-6.152841e+001	-6.387482e+001	-2.438748e+002	-1.761218e+000	-5.847481e+000	-5.847481e+000	
5.540000e-001	-1.769368e+000	-6.175620e+000	-6.175620e+000	-5.320504e+001	-7.599373e+001	-2.559937e+002	-5.262701e+001	8.220977e+001	-2.777902e+002	-1.756260e+000	-5.949852e+000	-5.949852e+000	
5.550000e-001	-1.754880e+000	-6.274417e+000	-6.274417e+000	-6.016030e+001	8.972023e+001	-2.702798e+002	-5.912845e+001	-7.902614e+001	-2.590261e+002	-1.738462e+000	-5.778957e+000	-5.778957e+000	
5.560000e-001	-1.760582e+000	-6.183594e+000	-6.183594e+000	-5.447268e+001	-8.538915e+001	-2.653891e+002	-6.082839e+001	5.332968e+001	-1.266703e+002	-1.737813e+000	-5.803001e+000	-5.803001e+000	
5.570000e-001	-1.762616e+000	-6.279022e+000	-6.279022e+000	-6.328190e+001	-7.453657e+001	-2.545366e+002	-4.966100e+001	7.047227e+001	-1.095277e+002	-1.747421e+000	-5.849682e+000	-5.849682e+000	
5.580000e-001	-1.764025e+000	-6.294305e+000	-6.294305e+000	-6.366933e+001	-8.806181e+001	-2.680618e+002	-5.846014e+001	-7.792847e+001	-7.792847e+001	-1.750060e+000	-5.904917e+000	-5.904917e+000	
5.590000e-001	-1.767364e+000	-6.237489e+000	-6.237489e+000	-5.613650e+001	-8.782796e+001	-2.678280e+002	-5.623175e+001	7.031627e+001	-1.096837e+002	-1.742513e+000	-5.937377e+000	-5.937377e+000	
5.600000e-001	-1.783897e+000	-6.209962e+000	-6.209962e+000	-5.984250e+001	5.963536e+001	-3.003646e+002	-5.374137e+001	7.660564e+001	-1.033944e+002	-1.754270e+000	-5.890360e+000	-5.890360e+000	
5.610000e-001	-1.762656e+000	-6.158667e+000	-6.158667e+000	-5.494879e+001	6.889810e+001	-2.911019e+002	-5.396322e+001	8.163609e+001	-9.836391e+001	-1.755650e+000	-5.909657e+000	-5.909657e+000	
5.620000e-001	-1.776981e+000	-6.311025e+000	-6.311025e+000	-5.547818e+001	7.871106e+001	-2.812889e+002	-5.470904e+001	8.522062e+001	-9.477938e+001	-1.747924e+000	-6.016812e+000	-6.016812e+000	
5.630000e-001	-1.774659e+000	-6.322564e+000	-6.322564e+000	-5.342681e+001	7.873284e+001	-2.812672e+002	-5.580990e+001	-8.887856e+001	-8.887856e+001	-1.755080e+000	-5.894847e+000	-5.894847e+000	
5.640000e-001	-1.757922e+000	-6.376882e+000	-6.376882e+000	-5.672099e+001	8.971950e+001	-2.702805e+002	-5.683727e+001	-5.761306e+001	-5.761306e+001	-1.730981e+000	-5.902027e+000	-5.902027e+000	
5.650000e-001	-1.780075e+000	-6.293933e+000	-6.293933e+000	-5.137996e+001	6.889428e+001	-2.911057e+002	-5.694733e+001	6.281060e+001	6.281060e+001	-1.740382e+000	-5.924370e+000	-5.924370e+000	
5.660000e-001	-1.762349e+000	-6.297067e+000	-6.297067e+000	-5.027692e+001	7.671378e+001	-2.832862e+002	-5.470793e+001	5.448616e+001	5.448616e+001	-1.719624e+000	-5.928067e+000	-5.928067e+000	
